simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
96,34.67368794661133,"2,33,37,42",23.861761272453347,"2,33,37,42",0.8544816722653689,"1,2,4,5,6,7,9,10,11,14,18,20,25,29,32,33,37,42,43,44,48",0.0509362621838778,"2,33,37,42",0.0422986136839919,"2,33,37,42"
97,43.41794134749594,"2,15,36,40",27.00480818654608,"2,15,36,40",0.5711629675927319,"0,2,3,4,6,9,14,15,16,21,22,23,24,27,29,31,32,36,37,38,39,40,41,43,45,46,48,49",0.0516056721626417,"2,15,36,40",0.0388001217251385,"2,15,36,40"
98,40.51154701879461,"0,4,10,41,44",23.926937446727017,"0,4,10,41,44",0.342933890978213,"0,1,4,5,6,8,9,10,11,13,16,18,19,22,23,24,27,28,30,33,34,35,36,37,40,41,42,43,44,45",0.0607749873371133,"0,4,10,41",0.046888668187166,"0,4,10,41"
99,32.79088546765008,"2,4,7,30",27.5729786871207,"2,4,7,30,42",0.9471537955323996,"0,2,3,4,6,7,8,11,13,14,16,17,24,30,33,35,37,38,39,44,45,49",0.030038919827693,"2,4,7,30",0.0249146860912244,"2,4,7,30"
100,36.079287716172985,"3,13,27,42,46",27.326199193928243,"3,13,27,42,46",0.4759543949208412,"1,3,4,5,6,7,8,10,13,15,16,17,19,20,22,24,26,27,31,35,36,37,40,41,42,43,46",145.53179618370342,,0.0364882404093935,"3,13,27,42"
101,38.340052621696046,"0,5,6,7,26",23.99694969827925,"5,6,7,26",1.2552713532660156,"0,2,3,5,6,7,8,9,11,12,13,18,21,22,24,25,26,28,29,30,31,33,34,36,38,39,42,45,46,49",0.0443415034886346,"5,6,7,26",0.0487467106686488,"5,6,7,26"
102,39.20579370743789,"11,23,42,49",23.992763970932444,"11,23,42,49",0.4128999187968584,"1,3,4,8,11,13,15,16,19,23,25,27,31,33,35,36,39,40,41,42,43,44,46,47,48,49",0.0400237269710273,"11,23,42,49",0.0274411700413215,"11,23,42,49"
103,40.41116216003763,"9,33,40,43",25.424224688225337,"9,33,40,43",0.4033126083678036,"2,6,7,8,9,13,15,21,22,23,24,26,29,32,33,36,37,39,40,41,42,43,44,45,47,48",0.0444380010376362,"9,33,40,43",0.0378521783255262,"9,33,40,43"
104,37.16796316263197,"17,29,38,40",22.7442543871776,"17,29,38,40",0.8826265138028413,"2,3,8,9,10,14,16,17,20,21,24,26,28,29,30,32,34,36,37,38,40,42,43,44,46,47",0.0250699660382655,"17,29,38,40",0.0214634021021732,"17,29,38,40"
105,33.68986142622265,"4,10,34,44",26.274689495637553,"4,10,34,44",0.4802673160902798,"0,2,3,4,7,10,14,15,18,19,20,23,25,26,28,32,34,35,36,42,44,45,46,47,48",0.0541950592548456,"4,10,34,44",0.0225303472483887,"4,10,34,44"
106,33.403756916446774,"7,34,36,44",25.16934256795398,"7,34,36,44",0.866726813255807,"0,2,5,7,9,10,13,14,15,16,20,21,23,26,28,30,32,33,34,35,36,38,39,41,42,44,45,46",0.0532799474243438,"7,34,36,44",0.0454694877584365,"7,34,36,44"
107,38.3757357405542,"8,15,25,39,47",22.99275984366851,"8,15,25,39",0.9464011632285504,"1,3,5,6,8,9,10,11,12,13,14,15,19,20,22,25,26,27,29,30,33,34,35,36,37,39,40,42,43,44,45,46,47,49",0.030892328560714,"8,15,25,39",0.0298389039179794,"8,15,25,39"
108,35.35214911188079,"30,44,45,46",21.56466774980609,"30,44,45,46",0.373475616653435,"0,6,10,13,15,22,25,26,28,30,32,34,37,42,44,45,46,48",0.0876764031698789,"30,44,45,46",0.0205829279548341,"30,44,45,46"
109,46.904293558656335,"6,9,15,24,44",26.574986024317905,"6,9,15,19,24",1.0032884171183731,"2,4,5,6,8,9,11,13,15,16,19,22,24,28,29,30,31,34,36,42,48,49",0.0390531119781937,"6,9,15,24",0.0380601168668419,"6,9,15,24"
110,43.36741168281944,"0,21,22,37,49",22.24364094561465,"21,22,37,49",0.408998131316904,"1,2,3,4,6,7,8,10,13,16,19,20,21,22,23,26,27,28,29,30,31,34,35,37,38,40,44,45,47,49",0.0403247547811361,"21,22,37,49",0.0337696187884817,"21,22,37,49"
111,33.81091724327729,"4,12,39,48",23.04582669786149,"4,12,39,48",2.165211270851795,"0,1,2,4,5,6,7,9,10,11,12,13,14,15,16,18,19,20,21,22,24,26,27,28,29,32,33,35,36,39,40,41,43,44,45,46,47,48,49",0.0648073058464039,"4,12,39,48",0.0672802624093984,"4,12,39,48"
112,36.45274435834936,"1,18,41,46",24.87130392621873,"1,18,41,46",0.2572417334523419,"0,1,2,6,7,8,9,10,11,12,13,14,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,45,46,49",0.032302971880591,"1,18,41,46",0.0242265343034645,"1,18,41,46"
113,30.166750498048454,"1,10,17,35",21.80560879674189,"1,10,17,35",1.130544433173068,"0,1,3,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,42,43,44,45,47,49",0.0366335529505134,"1,10,17,35",0.0280140556471104,"1,10,17,35"
114,36.91585154867492,"16,21,36,42",21.407082504195927,"16,21,36,42",1.2884265262829382,"1,4,7,11,15,16,18,19,20,21,22,23,25,26,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,47,48",0.0237215488916881,"16,21,36,42",0.0246974057616663,"16,21,36,42"
115,34.96697270970131,"1,3,14,16",21.538719385221665,"1,3,14,16",0.2962223629739991,"1,2,3,5,11,12,14,15,16,18,26,28,29,30,34,38,42,43,44,47,49",0.0302784766247615,"1,3,14,16",0.0262056559320881,"1,3,14,16"
116,42.93454391316048,"1,15,17,30,42",26.725332886866955,"1,15,17,42",0.7648645434758883,"1,2,3,4,5,6,7,8,10,11,12,15,16,17,20,22,24,25,26,28,30,34,35,36,38,39,40,41,42,43,44,45,46,48",0.0457874443815954,"1,15,17,42",0.0346202274943129,"1,15,17,42"
117,41.18326448014914,"5,20,37,46,47",27.634884563601656,"5,20,35,46,47",0.6503803086585387,"2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,24,26,27,28,29,31,32,34,35,36,37,38,39,40,42,43,44,46,47,48",0.0370943519028296,"5,20,46,47",0.0349732174701076,"5,20,46,47"
118,32.021208771982806,"13,19,29,42",26.277477266927736,"13,19,26,29,42",0.7254099537822997,"0,1,2,6,8,10,12,13,14,15,16,18,19,20,21,23,27,28,29,30,32,33,34,35,36,38,39,42,43,44,48",0.0577071139932391,"13,19,29,42",0.0452400491920271,"13,19,29,42"
119,41.82665342743574,"1,7,10,15,16",29.40644439487963,"1,10,15,16,48",1.679048454281081,"0,1,3,5,6,8,9,10,11,12,14,15,16,17,20,21,22,23,24,25,26,27,29,30,32,33,34,36,39,40,42,43,46,47",116.22250139320452,"10,15",0.0600952486875394,"1,10,15,16"
120,42.9714070013561,"8,10,15,32,47",21.521072820178887,"8,10,32,47",0.515698248729117,"0,2,3,4,5,6,8,10,12,14,15,16,17,18,19,20,21,22,24,26,28,29,30,31,32,33,34,35,36,38,41,42,43,44,45,46,47",0.0735282212083983,"8,10,32,47",0.0523236808292602,"8,10,32,47"
121,35.65949038826236,"16,22,28,31,36",20.439223260582477,"16,28,31,36",1.654476800248821,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,36,37,38,39,40,42,43,44,45,46,48,49",0.042948436643512,"16,28,31,36",0.036371597369292,"16,28,31,36"
122,40.97625962833715,"1,3,11,16,31,37",25.667122705251145,"3,11,16,31,37",0.8029354339314443,"0,1,2,3,4,5,6,7,10,11,13,14,15,16,17,21,22,24,31,32,34,35,36,37,38,40,42,44,45,46,48",0.0692078715832995,"3,11,16,31",0.0437673101323354,"3,11,16,31"
123,43.75613741581203,"3,36,41,47,49",26.639418156152903,"36,41,47,49",0.2939049455343424,"0,3,7,8,12,13,15,17,21,27,29,31,33,36,38,39,40,41,42,44,47,49",0.0414225316108224,"36,41,47,49",0.0277036565431814,"36,41,47,49"
124,44.60262774664467,"2,4,20,23,31,47",24.349497669826786,"2,4,20,47,49",0.7215272260199542,"2,3,4,7,8,9,11,12,13,14,16,18,20,21,22,23,24,25,28,29,31,32,34,38,40,44,45,47",0.0278336613181019,"2,4,20,47",0.0257327933891171,"2,4,20,47"
125,34.097526609882486,"29,34,40,41",22.411007574269007,"29,34,40,41",0.4902355998126669,"0,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,21,23,24,25,26,28,29,30,31,33,34,35,36,37,39,40,41,42,45,48,49",0.0449303577685603,"29,34,40,41",0.0316297916909018,"29,34,40,41"
126,37.48502046044788,"0,9,35,44",27.366988167889264,"0,9,35,41,44",1.0394035919716098,"0,1,3,4,5,7,9,10,13,15,17,19,20,24,25,30,32,33,34,35,37,38,40,41,43,44,46,47,49",63.708512410697224,"0,9,44",0.0188813424175652,"0,9,35,44"
127,39.26704587466634,"9,19,39,44",24.540133870986764,"9,19,39,44",0.2713677342631683,"0,1,3,7,9,12,13,14,17,18,19,22,23,25,28,29,30,31,32,33,34,35,38,39,40,44,46,48,49",0.0725347357713201,"9,19,39,44",0.02799257293875,"9,19,39,44"
128,42.8765257228136,"3,9,19,22,40,47",24.00021128369424,"9,22,40,47",0.4477848836642745,"0,1,2,5,6,7,8,9,10,11,13,14,18,22,23,25,28,29,30,32,33,35,39,40,41,44,45,47,48",0.0489509437257343,"9,22,40,47",0.0365158604845971,"9,22,40,47"
129,35.643028585903316,"17,22,30,48",23.73410166209733,"17,22,30,48",0.3560121618493996,"0,1,4,8,9,11,14,17,19,22,23,24,30,38,39,40,45,46,48,49",0.0646313627228517,"17,22,30,48",0.0401004804989381,"17,22,30,48"
130,33.11471690346399,"22,27,32,33",21.331881677212262,"22,27,32,33",0.3890157965047005,"3,4,5,6,7,8,10,12,15,16,17,18,20,21,22,23,25,26,27,28,29,30,32,33,35,37,38,39,41,42,44,45,47,48",0.0906823373287181,"22,27,32,33",0.0504030687258019,"22,27,32,33"
131,36.35279850436255,"7,11,20,38",25.028272859394637,"7,11,20,38",0.8901087188990013,"0,3,6,7,9,11,12,15,16,17,18,20,21,22,25,26,27,30,31,32,33,34,35,37,38,39,40,42,43,44,47,48,49",0.043008745633154,"7,11,20,38",0.0273708328937104,"7,11,20,38"
132,43.63525500676094,"8,18,25,32,42,43",26.35065954175307,"8,11,18,32,42,43",0.7402344035166213,"0,1,2,7,8,9,12,13,14,15,16,17,18,24,31,32,33,35,39,40,42,43,44,45,47,48,49",62.02811250994684,"8,42,43",0.0266038958082227,"8,32,42,43"
133,35.01734700384166,"13,43,46,48",20.54310281105337,"13,43,46,48",0.353405589931561,"2,6,7,8,13,16,17,18,19,21,29,32,33,35,36,38,39,41,43,44,46,48",0.0589710198434762,"13,43,46,48",0.0341424803738608,"13,43,46,48"
134,32.360414851959064,"1,5,10,19",25.435724591890356,"1,5,10,19",0.3754116593948882,"1,4,5,8,10,13,15,16,18,19,20,23,25,26,28,29,33,34,35,37,39,40,41,42,48",0.0473407681643734,"1,5,10,19",0.0411644920025674,"1,5,10,19"
135,34.965796428402584,"4,13,18,25,48,49",18.091686781508763,"18,25,48,49",0.2437410594290844,"0,8,18,25,28,32,36,37,42,44,48,49",0.050224507063819,"18,25,48,49",0.0392609678231355,"18,25,48,49"
136,37.447599484551205,"2,12,17,21,41",27.53785535544931,"2,12,21,25,41",0.4774289851322372,"0,1,2,6,8,12,17,18,20,21,26,27,30,33,34,38,39,41,42,48,49",60.060490147248565,"2,12,21",0.0341564507108056,"2,12,21,41"
137,39.60225508800803,"8,15,22,39,44",27.281155145569485,"15,22,39,44",0.6796902815954065,"0,2,6,7,10,12,13,15,21,22,26,32,36,39,43,44,46",0.0479262138231155,"15,22,39,44",0.0324485228665713,"15,22,39,44"
138,38.3768960056839,"7,18,25,32",27.351372588840615,"7,18,25,32",0.3766788447679124,"5,7,8,9,10,11,13,18,19,20,23,24,25,28,29,30,31,32,33,34,40,43,44,45,47,49",0.0677886252639675,"7,18,25,32",0.0581217726164788,"7,18,25,32"
139,38.651032218414784,"2,6,19,22",25.231062138113753,"2,6,19,22",0.7129840235766183,"0,1,2,3,4,6,7,10,11,13,14,15,16,19,20,22,25,26,29,30,32,34,36,38,40,41,43,44,45,46,47,49",0.0517642596133101,"2,6,19,22",0.0325038651054487,"2,6,19,22"
140,35.443658795844634,"41,42,44,49",23.506325935717427,"41,42,44,49",1.745931616391556,"0,1,2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,33,34,35,36,37,39,40,41,42,44,45,47,48,49",0.0458388687470098,"41,42,44,49",0.026673154969378,"41,42,44,49"
141,46.65233518587972,"5,13,18,19,26,42",26.04850401383173,"13,18,26,42,48",0.9123244008525564,"2,3,4,6,7,8,9,10,11,13,14,15,17,18,19,20,21,22,23,25,26,27,29,32,33,36,37,38,39,42,43,45,47,49",0.0309785405593445,"13,18,26,42",0.034845172118325,"13,18,26,42"
142,34.93044850638946,"1,3,16,33,43,45",22.80428157958689,"3,16,33,45",0.3352695307873164,"3,4,5,6,7,8,9,10,11,12,15,16,18,20,21,23,24,27,29,33,34,35,36,37,42,44,45,47,49",0.0433900541010511,"3,16,33,45",0.0269667143087431,"3,16,33,45"
143,41.779623656841785,"6,12,17,23,31",23.014159653966978,"6,12,17,23",0.6248686788011031,"6,7,8,9,10,11,12,13,14,15,16,17,19,23,24,25,28,29,30,31,33,35,37,38,41,42,45,47,49",0.0825966548130227,"6,12,17,23",0.0332015297526346,"6,12,17,23"
144,35.227143571201644,"16,17,23,40,46",27.78524185545777,"16,17,21,23,40",0.401819982065674,"1,2,3,6,7,9,16,17,18,21,22,23,25,28,30,31,33,35,37,38,40,42,45,47",0.027109101497452,"16,17,23,40",0.0370840336742874,"16,17,23,40"
145,36.96909236719157,"2,21,29,36",23.902440869229757,"2,21,29,36",0.6883839911396195,"1,2,5,6,11,12,13,14,15,16,17,20,21,23,25,26,27,28,29,34,36,39,40,41,44,49",121.57625184212353,"2,29",0.0344111780371192,"2,21,29,36"
146,36.580749039891934,"9,26,36,44",26.562071854891045,"9,26,36,37,44",0.9224544823167264,"0,1,2,5,6,9,10,13,16,17,18,22,24,25,26,32,33,34,35,36,41,44,45,46,47",0.0571927849251024,"9,26,36,44",0.0253139447388992,"9,26,36,44"
147,40.94815608159922,"1,2,16,39,48",25.733303373172173,"1,16,39,48",0.295377891577864,"0,1,5,13,16,18,19,20,24,26,28,33,35,36,37,39,40,41,44,46,48,49",0.0517661021845089,"1,16,39,48",0.0531191409145608,"1,16,39,48"
148,35.56019483497623,"10,12,31,32",24.51150407823971,"10,12,31,32",0.6414826730558041,"0,1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,20,23,24,25,26,27,28,31,32,33,35,36,37,39,40,42,44,45,46,48,49",0.0328750829405542,"10,12,31,32",0.0278173927790019,"10,12,31,32"
149,33.39442476611232,"3,9,21,26",26.183139750097,"3,9,21,26,48",0.5669138566706526,"0,1,3,4,9,10,11,15,17,19,20,21,23,26,27,31,32,35,36,39,41,42,44,48,49",0.0435746973528014,"3,9,21,26",0.0278960787589006,"3,9,21,26"
150,38.89773646375677,"2,5,13,32,41",25.710238289105423,"2,5,13,32,41",1.3258004930027143,"1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,23,25,27,28,29,30,32,34,35,36,38,40,41,43,44,45,46,48,49",0.0765097978685258,"2,5,32,41",0.0649615044566065,"2,5,32,41"
151,37.22074556443645,"7,8,16,36,37",26.905443543409607,"7,16,36,37",0.3289835420761242,"3,4,7,8,9,14,16,18,19,22,28,30,33,36,37,38,44,47,48,49",0.0529132178053053,"7,16,36,37",0.0465263672001832,"7,16,36,37"
152,37.807082031188095,"16,25,30,35",25.74366746265392,"16,25,30,35",0.358026742445931,"1,4,5,6,7,12,13,14,15,16,19,20,21,23,25,26,27,30,35,36,37,38,41,44,45,49",0.0634752217477934,"16,25,30,35",0.0460263635754822,"16,25,30,35"
153,37.44416390597524,"7,11,41,43",26.021002096875016,"7,11,13,41,43",0.6918823399660577,"0,3,5,6,7,8,11,12,13,14,24,26,28,30,35,38,41,43,46,47",0.0460442785568504,"7,11,41,43",0.0297603789578361,"7,11,41,43"
154,45.59032227416702,"0,8,19,22,37,44,49",23.028051520898657,"19,22,37,49",0.8438064676902108,"0,1,3,4,7,8,9,10,11,12,13,14,15,16,19,21,22,23,26,27,28,29,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",0.0326899239397264,"19,22,37,49",0.0175137152749198,"19,22,37,49"
155,43.47658414492289,"4,12,26,27,31,35",23.07502230440977,"12,26,27,35",0.7637355336303607,"1,2,4,8,11,12,14,20,21,22,25,26,27,32,35,36,39,40,41,46,49",0.0655894892338386,"12,26,27,35",0.0532987059850346,"12,26,27,35"
156,36.04280129934055,"10,12,19,36",28.580582974564,"10,12,17,19,36",0.9173740548345743,"0,1,3,4,5,6,7,8,10,12,13,16,17,19,20,22,23,25,26,27,28,29,32,34,35,36,38,40,44,46,47,48,49",0.0307838811626524,"10,12,19,36",0.0242229296863593,"10,12,19,36"
157,38.01326217907427,"13,32,35,41",25.513092018663055,"13,32,35,41",0.5399571261979863,"1,6,7,8,9,11,13,15,17,19,22,23,25,29,30,31,32,35,37,38,39,40,41,43,46,47,48",0.0307534081035339,"13,32,35,41",0.0151918527424792,"13,32,35,41"
158,34.1949600150101,"5,6,24,44",22.36118497752356,"5,6,24,44",1.7003483691984829,"1,2,4,5,6,7,10,14,15,16,18,19,21,24,27,29,32,35,36,37,39,42,44,46,49",0.050138995135028,"5,6,24,44",0.0234890414583514,"5,6,24,44"
159,39.06016322277608,"2,14,17,26,49",26.48731678383981,"14,17,26,49",1.3594093413468913,"0,4,5,6,7,9,11,14,16,17,18,19,20,21,24,26,28,29,30,31,35,38,40,42,46,48,49",0.0490683649349605,"14,17,26,49",0.0509637318209477,"14,17,26,49"
160,34.65657619528995,"6,13,30,47",20.00612808852333,"6,13,30,47",0.3890679545116118,"1,2,4,6,13,17,19,20,22,24,26,27,29,30,31,32,34,37,38,39,42,45,47",0.0239059439272441,"6,13,30,47",0.0117891681855193,"6,13,30,47"
161,38.12990818280548,"0,4,11,23,27",22.068674790290594,"0,4,11,23",0.5916606834854595,"0,2,4,5,6,7,8,9,10,11,15,16,17,18,19,20,21,23,25,26,29,31,33,35,36,38,39,40,43,44,46,47,48",0.0379362429177763,"0,4,11,23",0.0318762398980225,"0,4,11,23"
162,36.14194930919588,"9,20,40,48",22.277328783430335,"9,20,40,48",0.4243061995774427,"1,3,4,7,8,9,10,11,12,13,15,17,18,20,23,27,30,33,34,35,36,37,38,40,41,43,45,46,48,49",75.07034659243445,"40,48",0.0227187328114873,"9,20,40,48"
163,30.31962726926089,"4,20,26,33",21.327502663481994,"4,20,26,33",0.6238358263004204,"0,1,3,4,7,9,10,13,14,16,18,19,20,21,22,23,25,26,28,29,31,32,33,34,36,37,38,39,40,41,42,43,46,48,49",0.066460563812027,"4,20,26,33",0.0396887612267142,"4,20,26,33"
164,41.7913909835455,"7,24,29,32,39",30.39991919115892,"7,24,29,32,47",1.2488744470077373,"1,2,3,7,9,11,14,19,24,25,27,28,29,30,32,33,35,38,39,41,44,47,48,49",0.04992129267541,"7,24,29,32",0.0337250147439834,"7,24,29,32"
165,38.990164101813434,"11,34,36,37",24.58523416020746,"11,34,36,37",0.4260421508082562,"0,2,7,8,10,11,21,22,25,27,29,33,34,36,37,39,40,43,44,47,49",0.06613847748717,"11,34,36,37",0.0834827463616753,"11,34,36,37"
166,39.03137141697717,"8,33,38,48",32.403166837537874,"8,19,33,38,48,49",1.2712597597816722,"1,3,4,6,8,13,14,17,18,19,21,22,26,30,32,33,36,38,42,44,46,48",0.0221250783583627,"8,33,38,48",0.0309617151775033,"8,33,38,48"
167,32.338805326569165,"4,6,17,18",20.175263325053933,"4,6,17,18",1.1367453834662693,"1,4,5,6,8,9,10,12,13,15,17,18,20,21,22,23,25,26,28,29,31,32,33,34,36,38,39,40,41,42,44,46,47,48",0.0917236880484289,"4,6,17,18",0.0592209188912501,"4,6,17,18"
168,39.02648855530179,"4,11,17,39",28.37581166614747,"4,11,17,39,48",0.6792616992531618,"4,5,6,8,10,11,12,16,17,18,20,22,23,29,30,31,34,39,40,41,42,45,48,49",0.0284798768475106,"4,11,17,39",0.0277979699252046,"4,11,17,39"
169,41.631849693624545,"2,13,20,40,46",27.042676109295755,"2,20,40,46",0.4828872233521019,"2,3,4,5,8,13,15,17,18,20,21,24,26,27,28,31,33,37,40,42,43,46",0.0859420905179653,"2,20,40,46",0.0340937522656452,"2,20,40,46"
170,46.70327263735847,"7,11,15,27,30,41",23.87733060176304,"7,15,27,41",0.2874395695313154,"2,3,5,6,7,12,13,14,15,17,22,23,24,25,26,27,29,32,33,34,37,38,41,44,45,46,47,48",0.051622373660558,"7,15,27,41",0.0456281665522903,"7,15,27,41"
171,37.3367684650201,"15,17,24,42,48",24.758963988901726,"15,17,24,42,48",0.8431485158626809,"0,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,21,22,23,24,25,27,30,31,33,34,35,37,38,39,40,41,42,43,44,48,49",0.05122879188397,"15,17,24,42",0.0268094245240305,"15,17,24,42"
172,54.90870737394426,"7,19,20,33,37,38",23.776753602477584,"7,33,37,38",0.4012658935734047,"3,5,6,7,8,10,11,12,14,17,18,19,20,21,27,33,35,37,38,39,41,43,46,48,49",0.0399055855857148,"7,33,37,38",0.0324711158775959,"7,33,37,38"
173,36.81268170540272,"6,18,33,49",22.58679071295836,"6,18,33,49",0.5738307549397507,"2,3,6,7,13,14,15,16,17,18,19,22,23,27,28,30,33,35,40,41,42,44,45,46,49",0.0423747929380413,"6,18,33,49",0.0225057399714463,"6,18,33,49"
174,37.16871652275186,"2,3,14,48",24.677454939972783,"2,3,14,48",1.1065151832134423,"0,1,2,3,7,8,9,10,11,14,16,18,19,20,21,23,24,26,27,28,29,30,31,33,34,36,37,38,39,40,41,44,45,46,47,48,49",0.0192066907715205,"2,3,14,48",0.0133132981107711,"2,3,14,48"
175,37.507040024752406,"5,6,24,38,46",19.58872651566977,"5,24,38,46",0.2753364594373851,"3,5,7,8,11,15,16,17,20,21,23,24,26,29,36,38,40,41,42,43,46,48",0.0415810059980192,"5,24,38,46",0.020226742141034,"5,24,38,46"
176,36.97826065889615,"2,10,22,47",25.225573021810728,"2,10,22,47",0.8183427819462084,"1,2,5,6,7,9,10,11,13,14,15,17,18,19,22,24,25,26,27,28,32,33,34,35,37,38,41,42,44,46,47,48",0.0417305023890114,"2,10,22,47",0.0314231762835166,"2,10,22,47"
177,44.72926483250251,"14,23,29,34,49",26.82877900704197,"14,23,34,49",0.2690106119406839,"1,2,5,12,13,14,15,16,17,18,21,22,23,25,27,29,31,32,33,34,35,37,38,42,44,45,46,47,48,49",0.0640403921488753,"14,23,34,49",0.019364863262028,"14,23,34,49"
178,37.80827427330872,"24,25,41,46",22.97817632514171,"24,25,41,46",1.2871806695229395,"0,2,3,5,7,10,11,14,15,16,18,21,24,25,29,31,32,33,34,36,37,38,40,41,42,43,46,49",0.0434338002906784,"24,25,41,46",0.0258116772653863,"24,25,41,46"
179,34.100038113365784,"11,34,36,43",21.77221724041616,"11,34,36,43",0.4131076144695474,"6,11,12,14,16,19,23,32,34,35,36,42,43,45,46",75.05785749372635,"11,34",0.0343096440214781,"11,34,36,43"
180,32.0659334534109,"2,10,31,37",21.93831816277547,"2,10,31,37",0.5345866898408541,"0,1,2,3,7,9,10,13,17,18,19,22,24,25,27,31,32,34,36,37,41,44,46,47,49",0.050071827420453,"2,10,31,37",0.0295830536842423,"2,10,31,37"
181,36.90853700128197,"8,22,40,44",22.986027295568483,"8,22,40,44",0.3014745139637916,"4,8,10,13,14,16,17,21,22,23,24,28,29,31,37,38,40,42,44,48,49",125.19403394245866,"8,22",0.024963849476807,"8,22,40,44"
182,37.91368369206916,"1,2,15,28,31",24.587947213574076,"1,2,28,31",0.8434700124620672,"0,1,2,13,15,16,17,18,23,25,26,27,28,31,33,41,43,44,46,48",0.0383893076525099,"1,2,28,31",0.0159615985020738,"1,2,28,31"
183,42.03763210881221,"25,32,34,39,45",23.042541354277372,"32,34,39,45",0.5254789842474518,"0,2,3,5,9,10,11,12,13,15,17,19,21,23,25,26,27,31,32,34,39,43,44,45,46",0.0520697621885477,"32,34,39,45",0.043105712914489,"32,34,39,45"
184,41.29246138382363,"5,14,18,27,41,43",24.013008209841196,"5,14,27,33,43",0.3487744167834026,"0,1,3,4,5,6,7,8,9,10,14,16,17,19,20,21,22,23,25,26,27,28,29,30,32,33,35,38,39,41,42,43,45,46,48,49",0.0547814824009979,"5,14,27,43",0.0496843137555383,"5,14,27,43"
185,40.640474980266895,"10,24,33,46,49",23.812708740422295,"10,33,46,49",0.4632187105506482,"1,3,4,6,7,10,14,15,16,18,20,21,23,24,25,26,27,28,29,31,33,34,36,38,39,40,41,42,44,45,46,49",0.0450850909302627,"10,33,46,49",0.0350210956322189,"10,33,46,49"
186,36.49698725256999,"0,7,14,22,44",23.713921635516723,"7,14,22,44",0.3573687023511225,"1,4,5,6,7,8,11,14,15,16,17,19,22,23,24,25,32,38,39,40,41,42,43,44,49",0.0862848513131581,"7,14,22,44",0.0368562549715842,"7,14,22,44"
187,56.55926464258088,"2,3,8,35,39,43,46",23.526057414793897,"8,35,43,46",0.7729169358981087,"3,5,6,7,8,9,10,11,13,14,15,16,17,19,22,24,25,29,30,31,32,33,34,35,36,39,41,42,43,44,46,47",0.0389918577236813,"8,35,43,46",0.0380869925370783,"8,35,43,46"
188,36.621433464566785,"10,20,35,45",25.822515509868506,"10,20,35,45",0.6348320701705047,"3,4,5,7,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,44,45,47,48,49",0.0275248915111511,"10,20,35,45",0.0187528274182131,"10,20,35,45"
189,37.09296021205679,"2,9,11,45",25.430679006456643,"2,9,11,45,46",0.557818022728782,"2,4,8,9,11,14,15,19,33,39,43,45,46,47",57.500280582160954,"2,11,45",0.04221953471331,"2,9,11,45"
190,34.38196578900499,"5,29,42,45",19.86501259862696,"5,29,42,45",0.3229255898263033,"0,2,5,6,8,10,11,14,16,18,19,20,21,22,23,24,25,28,29,30,32,33,37,38,40,41,42,45,46,47,49",54.8538192444595,"5,42,45",0.0405883686057786,"5,29,42,45"
191,45.96484522481782,"0,14,16,24,37,47",25.665423348384525,"0,16,37,47",0.6587013480891523,"0,1,5,6,7,9,10,11,12,13,15,16,17,18,23,25,27,28,29,30,32,33,37,39,41,42,47,49",0.0287870268185489,"0,16,37,47",0.0183931159685112,"0,16,37,47"
192,30.761537234683633,"2,23,27,39",22.003003605762075,"2,23,27,39",0.4040581730442583,"0,1,2,4,5,6,7,8,10,12,13,15,16,17,18,19,20,22,23,24,25,26,27,28,29,32,33,34,35,37,39,41,42,43,45,47,49",0.0375878282837526,"2,23,27,39",0.0210355114295613,"2,23,27,39"
193,43.303845117300064,"14,26,29,31,38",26.551758911118043,"26,29,31,38",0.4708031560959818,"1,4,5,6,7,8,9,10,11,13,14,15,16,17,19,21,22,23,24,25,26,28,29,30,31,34,35,36,37,38,39,40,41,42,44,45,46,48",0.0383502039248402,"26,29,31,38",0.0238807861250192,"26,29,31,38"
