simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
68,535.4560353443478,"0,5,7,10,12,13,15,16,18,19,24,31,36,44",643.4939158157226,,334.6493933206953,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",645.2281619608046,,411.6747044759162,"4,10,12,13,16,18,19,44,49"
69,596.0721712743685,"3,13,14,25,35,36,42",784.6570223424368,"36,42",244.5115029661661,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",666.8260851585112,,291.18321322611337,"3,9,12,13,14,18,20,24,25,34,36,39,42,43,47"
70,521.7923755630939,"4,9,10,14,15,18,22,25,26,27,34,35",655.3701228465887,,376.30852103567554,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",654.6504389371029,,351.54146137776644,"0,4,7,10,14,15,25,26,27,34"
71,520.3555294398761,"1,4,5,10,14,25,28,37,47,48",723.4318693068053,"47,48",337.0010394232062,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",617.1334879918934,,364.8440088702662,"2,5,10,14,19,21,23,24,25,38,47,48"
72,520.1093643412529,"2,14,17,19,20,28,30,31,39,43,45,46",643.5953065144529,"31,39,43,45",326.1178743708739,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,34,35,36,37,38,39,41,42,43,44,45,46,47,48",618.1870758127237,,282.7096572174047,"11,14,17,19,20,28,30,31,37,39,43,45"
73,480.92368921679014,"1,5,6,7,13,14,19,20,30,31,40,42,46,47",778.4340936084059,"42,46",263.7664883341339,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",649.4393725244067,,383.7357811792266,"5,6,7,13,14,19,20,30,31,40,42,46,47,48"
74,567.1581888040267,"5,13,14,19,22,30,32,35,38,40,41,42,47",763.2867831955535,"32,35,40,41,42,47",300.9134386720408,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",710.3074089266435,,291.789066062421,"5,8,13,14,19,23,26,32,35,37,38,39,40,41,42,44"
75,531.1924016905662,"4,7,8,14,15,16,22,25,28,35,36,39,48",742.4622174857246,"36,39,48",308.7130528165655,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,39,40,42,43,44,45,47,48,49",638.520020683506,,250.64394719997617,"0,4,8,9,14,15,16,22,24,28,31,35,36,39,48"
76,537.4599318363552,"3,11,12,18,21,25,38,40,43,48",734.2065991749761,40,337.0169839036618,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",657.7574834756898,,318.02096620756896,"1,2,3,9,11,12,21,24,25,26,38,40,41,43,48"
77,506.6892200421224,"0,3,7,8,10,12,14,16,21,25,32,34,37,46,48",765.0049788346796,37,322.81997853821025,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",678.2686414479986,,313.67629755746145,"0,1,8,12,14,16,21,26,32,34,37,41,46,48"
78,542.5801339168306,"0,3,6,12,19,27,31,35,39,41,42,46,47",642.3314675549939,,324.8820430362378,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",643.2952244722015,,438.8035755601038,"0,3,5,6,7,12,16,30,31,35,39,46"
79,503.95641654537746,"2,5,6,14,17,20,28,30,32,38,39,40,42,44,46",825.5264423510015,"40,42,44",365.9344478682427,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",674.036551487081,,208.00593065057427,"0,2,5,6,12,14,15,17,20,24,25,28,29,30,32,38,39,40,42,44,46,49"
80,467.1610134398404,"4,7,10,12,15,16,23,30,34,38,40,44,47,48",745.2671876030131,"40,48",346.38731994157945,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",615.8805375177207,,315.51875636798655,"4,7,12,16,30,34,37,39,40,47,48"
81,515.6520377206284,"1,4,7,10,11,15,23,24,25,26,31,33,43",717.1200136703372,"10,25,26,31",348.7483651223284,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",674.8314587033201,,286.44702792050424,"1,4,7,10,11,15,23,25,26,31,33,43"
82,557.9178282281766,"2,6,10,18,19,20,21,29,30,31,38,42,43",702.2632730062869,"19,30,42,43",344.1041630658032,"0,1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,34,35,38,39,40,41,42,43,44,45,46,47,48,49",645.2217908831935,,622.6348451363283,"2,6,10,18,19,20,21,24,30,43,46"
83,539.4908298589594,"3,6,7,12,17,19,30,31,33,34,35,40,45,48",821.8048114169021,"35,45,48",316.0758491350996,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",696.0480317973933,,295.55923234082593,"3,4,6,12,17,19,27,30,33,35,39,40,49"
84,493.5127527205241,"0,1,14,20,28,30,31,33,36,40,43,48",687.381605723531,"31,36,43,48",294.54391893665417,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49",633.5427668324107,,382.42991928355417,"0,5,9,17,20,21,30,31,33,36,40,44,48"
85,574.3483525464042,"1,3,4,7,9,15,18,19,20,34,39,41,43",722.9493272167991,,747.6543816282276,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,32,33,34,36,37,38,39,40,41,42,43,44,45,46,49",723.7027620796462,,248.0111861422569,"1,3,4,7,9,10,11,15,16,18,19,20,34,39,41,43"
86,524.8272199280044,"0,10,13,14,15,16,21,22,27,30,31,37,42,48",771.8905128391891,"21,30,31,37,42",599.4172287596468,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",642.8622137402585,,298.97248408430835,"0,4,10,15,16,21,22,30,31,33,36,37,38,42,43,45,48"
87,502.0304972629473,"1,3,9,10,13,19,21,22,30,34,35,37,38,42,43",743.7763747947885,38,358.6591340841735,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",636.4492902625923,,423.8003772753867,"1,3,9,10,13,28,30,34,35,37,38"
88,501.6487050300444,"1,4,19,21,29,30,34,39,42,45,46,47,48",711.4728355930667,48,330.9362378151509,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",634.8076727203172,,465.8732730143277,"1,7,14,18,20,23,25,29,34,39,45,46"
89,519.4609450809108,"4,10,11,16,19,30,31,37,40,42,45,47",741.3585463463048,"31,37,42,45",353.22946950920743,"0,1,2,3,4,5,6,8,9,10,11,12,14,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",634.3152252601441,,286.37852378108647,"4,5,10,11,16,19,26,30,31,37,40,41,42,45"
90,553.209627293817,"3,6,7,12,14,20,21,22,32,34,35,46,47",770.8527025634254,35,392.0180488060177,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",657.3933280366268,,303.092004339335,"0,1,6,7,12,20,22,26,27,32,34,35,46,47"
91,572.5710057813096,"0,8,12,17,19,24,31,37,40,44,47",793.7188204117853,40,412.7088964487632,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",701.3498473871327,,286.3710376381416,"0,3,5,6,8,12,16,17,19,24,31,38,39,40,44,45,47"
92,496.1381374390366,"0,5,6,10,11,17,18,20,22,29,30,44,45",727.9956815087211,30,423.897884026022,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",621.5197678140552,,336.0647764375978,"0,10,11,12,18,20,22,27,29,30,37,44"
93,556.5928913816211,"4,5,10,12,13,18,23,28,32,33,35,36,41,42,46,48",794.3107815709584,"12,18,48",337.1262394838729,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",652.5758861537965,,364.92069235980586,"4,5,6,8,12,18,22,23,28,33,35,36,37,48"
94,511.7201439098848,"6,11,12,15,18,20,26,29,33,37,44,48",783.6827830637353,37,367.76151064981497,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",665.0907545628064,,205.2045621908788,"6,11,12,15,18,26,30,32,33,37,38,44,47,48"
95,534.464966900467,"3,4,12,14,17,21,26,29,30,34,38,43",752.0958019743734,"30,34,38,43",353.6510738515757,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,42,43,44,45,46,47,48,49",635.3674622818268,,310.01864091818237,"2,3,4,9,12,16,17,21,22,24,26,27,29,30,34,38,43,47"
96,565.637165443621,"12,18,21,22,25,27,35,37,41,43,48",658.6385227440605,,292.41169243793485,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",657.346544677543,,291.1327727168854,"1,3,5,12,18,20,21,22,24,25,26,27,29,34,35,41,43,48"
97,495.0810309877722,"0,2,4,10,13,18,31,34,36,39,41,44",795.7616727746782,31,246.0520223337452,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",634.9063266607805,,397.063419013673,"0,2,4,10,13,17,18,23,26,31,34,36,41,44"
98,558.5163055571454,"1,4,5,11,23,29,31,35,41,48",798.8213523080386,"29,41,48",294.4536798488296,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",669.6258423729204,,253.17446633387743,"1,11,12,23,25,26,29,31,34,35,41,43,46,48"
99,499.9395457407939,"2,3,5,6,11,13,17,22,23,27,30,31,41,47,49",751.2762089343075,41,270.6332873460153,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",631.8298801631378,,387.6900008038848,"2,5,6,7,9,13,20,22,23,30,31,41,47,49"
100,508.9455506017682,"1,8,12,13,19,20,22,24,30,31,41,43,46",724.3061429036926,"30,41,43",326.29070069598885,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49",636.8137859012736,,495.14353730139544,"12,13,18,20,22,30,31,41,43,49"
101,546.8929888769652,"4,6,12,17,18,19,21,31,38,44,47,49",826.3410418682455,31,341.41066390698285,"2,3,4,5,6,10,12,13,14,15,16,17,18,19,20,21,23,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,44,46,47,48,49",689.1438663754149,,346.4006692956238,"4,6,12,16,17,18,19,25,31,33,38,44,45,46,47,48"
102,546.3335800097051,"2,5,8,14,24,28,30,31,34,37,44,45,47,48",776.4293540812794,"31,37,44",413.7673351147732,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",680.4799344923202,,333.38516664865335,"5,7,8,14,24,25,28,30,31,32,37,44,45,47"
103,558.0943235419886,"0,1,2,14,20,22,24,27,30,34,43",796.0487933767281,34,422.779900430195,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,27,29,30,31,32,33,34,36,37,38,39,40,41,42,43,45,46,47,48,49",690.8279021294356,,396.1966396249777,"0,1,2,9,17,20,21,22,24,27,34,38,43"
104,524.5550422252868,"1,3,4,16,18,21,24,29,30,35,36,40,41,42,43,46,48,49",643.5959460421716,,304.8953840682008,"1,2,3,4,5,7,8,9,11,12,14,15,16,17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",643.152071978263,,475.4855259706154,"1,4,5,11,14,18,19,20,21,24,27,29,30,33,36,41,43,46,48"
105,567.8301738992228,"2,5,13,14,20,30,38,39,42,44,46,47,48",726.4466906363324,"30,38,39,46,47,48",419.302882046202,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",675.9396349981704,,291.0410798806844,"2,5,13,20,25,30,35,38,39,42,46,47,48"
106,497.85337286789655,"10,12,13,16,17,19,27,36,37,45,48",641.3260687584465,"13,37,45,48,49",285.05208829580164,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,41,42,43,44,45,46,47,48,49",619.9751990862376,,346.9303227537377,"4,10,12,13,16,17,19,23,33,36,38,45,48,49"
107,513.5054156341524,"4,5,8,14,18,24,29,32,33,40,41,42,43,45",755.3635996335198,"40,45",339.043685323816,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,45,46,47,48,49",648.6304892717001,,318.03368957147575,"4,5,7,11,18,23,24,29,32,33,40,41,42,43,45,47"
108,542.608225394672,"0,1,4,5,7,12,17,18,20,25,31,40,43",647.7615127683862,"20,31,40,41,43",568.9062775780712,"0,1,3,4,5,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",659.5548707961628,,399.0276884865518,"0,4,5,7,11,12,17,18,20,25,28,31,35,39,40,41"
109,497.15898387962613,"11,13,19,20,26,29,32,33,37,38,42,48",587.4336801124566,"20,26,33,37,48",345.66308307734363,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",642.6400067058404,,252.53139066081792,"11,13,14,19,20,25,26,31,32,33,37,39,40,42,47,48"
110,541.1743424915894,"3,6,15,19,27,31,32,33,35,44,48",750.808294514524,"27,31,44,48",321.9181898824667,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,47,48,49",690.8295710707145,,361.92918826799416,"3,5,15,17,18,19,26,27,30,31,32,33,35,44,47,48"
111,483.427155020673,"5,14,16,18,22,27,31,37,39,42,47",666.2335447287998,"31,37,39,47",239.8268210129508,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",631.2638075050268,,274.9314443997653,"5,14,16,18,22,25,27,31,37,39,42,47"
112,506.7691868729719,"0,1,2,19,23,25,31,33,35,38,43,46",632.6011534843627,,288.5741027040512,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",634.299934800714,,189.93108860689753,"0,1,2,5,6,11,19,20,23,25,30,31,33,34,35,38,43,46"
113,490.186176438736,"4,5,6,11,12,28,32,35,37,42,43,48",750.3638028789106,"42,43",329.9426428677335,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,45,46,47,48",605.7450548139037,,307.4111159135047,"2,3,4,5,6,12,16,18,28,32,37,39,42,43,45,47,48"
114,625.0806458542223,"6,12,15,17,19,24,26,31,39,43,45",797.8894998717506,"19,31,45",532.6343340094506,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",694.4479345257164,,363.65721169780545,"6,7,12,15,19,20,21,24,34,35,41,43"
115,518.3584015173583,"0,12,19,21,22,23,24,27,28,31,32,44,46",767.0127303605666,"21,46",547.3056534893035,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",668.9572860364352,,295.489620331754,"0,18,21,22,23,24,26,27,28,31,32,45,46"
116,548.8916915651672,"3,5,8,9,13,15,17,22,31,40",711.4080769186813,"22,40",318.9888362270382,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",632.0356535208392,,358.3328006557175,"0,3,8,9,12,13,18,21,22,29,31,38,39,40"
117,547.171629748727,"0,5,8,18,23,24,27,29,36,37,38,39",840.8380851866351,"29,39",314.28796827468466,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,49",704.612024727158,,487.8287206300215,"5,7,11,23,24,25,29,34,36,38"
118,568.5642668634141,"9,10,15,26,28,29,34,39",794.126305011651,"34,39",319.88588627951776,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,48",630.9240735948249,,262.7475823596188,"3,7,8,9,10,13,15,20,21,22,24,26,28,29,36,39,46,48"
119,535.8799552682472,"12,14,17,22,24,28,30,31,34,38,46",709.0855379118738,"22,28,38,46",458.4146405152378,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",669.5821456529244,,453.2238160831093,"2,12,14,24,30,34,37,38,39,44,46,47"
120,493.91960101235753,"1,5,15,16,17,28,37,41,43,44,45,46,47,49",734.1682349094087,44,377.8265615732868,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",629.0190400282031,,385.98629144020464,"1,3,5,6,12,15,17,27,28,40,44,46"
121,525.8617862493934,"4,8,11,13,16,17,23,30,31,33,38,39,44,45,48",653.9718301798115,"13,31,33,39,44,45",431.5922188899247,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",622.2193297670648,,474.2732371318301,"4,11,13,17,23,30,31,33"
122,527.4126536985734,"0,1,3,9,10,14,15,17,18,30,34,40,44,47",782.2563023971265,"15,40",329.70562992849807,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",671.0876937081172,,341.114521183911,"0,1,3,8,9,15,17,18,26,28,30,34,40,44,47"
123,544.8475259661022,"0,1,5,10,12,13,18,21,32,44,47",721.8477705162941,"21,44,47",289.20149797223996,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",674.1545804248879,,275.015602960013,"0,5,6,10,11,12,18,21,32,44,47,49"
124,530.7548836519416,"3,4,9,10,14,23,25,26,31,37,43",843.0618673231321,"26,31",452.8602150597735,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",662.4322228312598,,286.40148145820484,"1,3,4,6,9,10,12,14,25,26,31,34,37,43,48"
125,550.5438688398823,"9,14,22,33,36,38,40,41,42,46,48",703.9736624623623,"36,40,41,48",336.5133891774308,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",662.8333490155801,,399.1859867828598,"3,5,10,33,35,40,41,42"
126,529.6805402589226,"4,15,16,17,22,37,40,43,47,49",770.9381157143588,37,385.84216549987127,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",662.0612250818181,,496.9546186142742,"4,5,15,16,17,22,32,33,43,46,47"
127,574.0114050567423,"1,2,3,6,8,11,13,15,25,33,42,46",786.7366084299275,25,395.2547509877448,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,36,37,38,40,41,42,43,44,45,46,47,48,49",720.7844265672564,,370.6132599014388,"1,2,3,6,8,9,11,13,25,30,36,38,45,46"
128,490.6922027636171,"5,6,10,13,16,19,22,30,31,40,49",649.1564077934275,"13,16,19,30,31",214.63441343459712,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,48,49",612.064278361799,,195.98446502123824,"5,6,7,13,16,19,22,24,26,30,31,33,45,49"
129,521.5806303740429,"2,3,9,10,11,12,14,21,23,31,33,34,35,44,48",784.53914647679,34,351.12945000535996,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,47,48,49",636.125988399731,,358.325744858447,"2,3,9,10,11,12,23,31,33,34,35,37,38,44,48"
130,533.9145070955195,"3,4,5,8,10,13,14,18,20,29,39,40,43,44,48",791.590272529728,"39,40",409.38922980288504,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",688.2448400159667,,322.8610916589176,"4,5,8,10,11,13,14,20,29,39,40,43,44"
131,609.156340815884,"0,5,6,22,26,27,29,31,32,47,49",783.9760495321099,"6,31,32,47,49",381.27895529883693,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",710.449789259052,,332.01754515338735,"0,5,6,10,12,22,26,29,30,31,34,35,38,41,42,47,48"
132,475.2622309871676,"4,7,8,12,14,19,21,29,30,34,42,43,45,46",715.2372958664824,"34,42,43,46",264.4471433130216,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,34,35,36,37,39,40,42,43,45,46,47,48,49",629.8215409946996,,427.12458983011334,"4,13,15,19,25,30,34,42,43,46,47"
133,496.4261024700786,"1,5,10,12,13,18,27,30,31,37,39,40,43,49",718.2389575766646,37,440.9234479680272,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",648.4463225542977,,309.48062100746216,"1,5,6,10,12,19,30,31,37,39,40,41,43,45,46,48"
134,507.6070994229915,"1,3,5,6,15,19,21,27,28,40,42,44,49",786.3354708065418,"27,49",250.53072560933265,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,26,27,28,29,30,31,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",634.7712415555102,,302.43293256900904,"2,3,5,6,8,9,15,17,19,27,28,31,37,40,42,49"
135,579.2634878138307,"8,12,18,21,26,28,29,36,42,46",771.6167132797434,"42,46",222.2956271379988,"0,1,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,44,45,46,47,48,49",669.5383570915284,,403.56402011871705,"0,3,5,12,18,21,26,29,36,40,44,46,47,49"
136,519.819046680673,"2,3,11,13,15,20,24,29,33,37,43,46,49",737.793256602324,"29,46,49",452.08892154536574,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",630.4980271487099,,293.4653677673969,"1,2,3,13,14,15,20,23,24,29,33,37,39,46,49"
