simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
76,145.67115857143406,"1,2,10,13,16,21,46,47",102.02665400394486,"1,2,10,13,16,21,46,47",49.24541954594226,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",275.63289197010425,,0.2294175917281359,"1,2,10,13,16,21,46,47"
77,143.16316156180017,"2,3,6,11,14,15,21,25",128.7823463820046,"3,6,11,14,15,21,25",53.317047364643365,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",290.8020645034915,,5.2189089968419,"2,3,6,11,14,15,21,25"
78,144.65731147392415,"10,16,27,32,35,42,45,49",103.8828393460371,"10,16,27,32,35,42,45,49",50.10737424371216,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,32,35,36,37,39,40,41,42,43,44,45,46,47,49",304.67400355009295,,0.1577339207830789,"10,16,27,32,35,42,45,49"
79,168.41981233696313,"2,5,15,22,23,26,27,33,34,43",208.7000684906637,"15,22,27,33,34,43",51.38260656056383,"0,1,2,3,4,5,8,9,10,13,14,15,16,17,18,19,20,22,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",303.26078173240234,,0.1511504159144918,"2,5,15,22,27,33,34,43"
80,132.84147785724903,"4,5,9,18,29,31,32,40",125.2348760403931,"5,9,18,29,31,32,40",53.99968201945389,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",276.0969680586571,,0.1644400714180034,"4,5,9,18,29,31,32,40"
81,146.83554390188982,"6,9,12,13,16,21,23,42,48,49",138.71888906909845,"12,13,16,21,23,42,49",61.403953927627505,"0,1,2,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,48,49",250.48659945003536,,0.1727004095260167,"6,12,13,16,21,23,42,49"
82,149.55960050144637,"7,16,22,31,33,39,41,49",143.9724535300254,"16,22,31,33,39,41,49",42.910336689315095,"0,1,2,4,6,7,9,10,11,12,14,15,16,17,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",296.72710074501623,,0.1645714203179172,"7,16,22,31,33,39,41,49"
83,173.18122952967178,"0,3,17,29,33,36,37,42,43,49",198.33757019800973,"29,33,36,37,42",54.06710572470869,"0,1,2,3,4,5,6,8,9,10,11,12,14,17,18,19,20,21,22,24,25,26,27,28,29,31,33,34,35,36,37,40,41,42,44,45,46,47,48,49",313.6298916556146,,0.2659819368624659,"0,3,17,29,33,36,37,42"
84,146.45379519470512,"0,4,7,20,30,38,40,42,45",146.64056345307176,"7,20,30,38,40,42,45",57.93901690174704,"0,2,4,5,6,7,8,9,10,13,14,16,17,18,19,20,22,23,24,25,26,27,28,30,31,32,33,35,37,38,40,41,42,43,45,46,47,48",287.1691838776857,,0.1632378551153572,"4,7,20,30,38,40,42,45"
85,162.783559136322,"13,16,17,19,22,27,38,49",115.28742550861512,"13,16,17,19,22,27,38,49",51.96352830540671,"0,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",295.81052777398287,,4.012269885862173,"13,16,17,19,22,27,38,49"
86,162.74983438160265,"0,1,5,19,34,36,38,47",215.5791860976728,"5,34,36,38",48.81657590268184,"0,1,2,3,4,5,6,7,8,9,14,15,16,17,19,20,21,22,23,25,26,27,28,29,32,34,36,37,38,39,40,43,45,46,47,48,49",309.8181376541487,,3.0562475251749626,"0,1,5,19,34,36,38,47"
87,152.75931213209375,"1,10,11,13,14,32,42,44,45",183.8305834134525,"11,13,32,42,44,45",52.35854877256149,"0,1,2,4,5,6,7,8,9,10,11,12,13,15,16,19,20,22,23,24,25,26,27,28,29,31,32,34,36,37,38,40,41,42,43,44,45,46,47,48,49",278.8377659617588,,0.1673328150070179,"1,10,11,13,32,42,44,45"
88,161.62899384102982,"6,8,15,17,29,32,38,49",147.714345579404,"8,15,17,29,32,38,49",55.153075269486365,"1,2,3,4,5,6,7,8,10,12,13,14,15,16,17,18,19,20,23,24,28,29,32,33,35,36,37,38,39,40,41,43,44,45,46,47,48,49",311.9273444848081,,3.5830142778998346,"6,8,15,17,29,32,38,49"
89,165.66345823429245,"8,11,13,17,27,32,40,41,49",197.07873286019463,"17,27,32,40,41,49",47.7893989675525,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,49",299.07344526451664,,0.15950872304261,"11,13,17,27,32,40,41,49"
90,164.79452432773763,"5,6,8,15,20,26,28,32,33,41,49",195.39128858223216,"6,8,15,26,32,33",60.00213921005305,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",280.6553040977208,,0.1939887462238161,"5,6,8,15,20,26,28,32"
91,169.21904248472703,"7,11,12,13,15,19,31,41,42,49",153.71406262199753,"12,13,19,31,41,42,45,49",53.24577501096529,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",301.65542414155703,,5.30441262368012,"11,12,13,19,31,41,42,49"
92,156.12783772520797,"14,24,36,37,38,39,42,47",204.9524380855939,"36,38,39,42,47",60.76418962041567,"0,2,3,6,8,9,11,13,14,16,17,20,21,22,23,24,25,26,27,28,29,31,33,34,36,37,38,39,40,41,42,44,45,47,48,49",292.8609526000555,,0.1995888281376256,"14,24,36,37,38,39,42,47"
93,151.49301622675307,"0,5,9,11,24,30,33,37,39",138.555445954039,"5,9,11,24,37,39",47.91360602619802,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,17,19,21,24,27,28,29,30,31,32,33,34,35,37,39,40,42,44,45,46,47,49",275.92295165340465,,0.1509038556450264,"0,5,9,11,24,33,37,39"
94,148.18731275724213,"1,15,16,24,25,30,41,43,49",107.23969014993142,"1,15,16,24,25,30,41,49",54.57023161220925,"0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,20,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",280.7852271770939,,0.1406685779043962,"1,15,16,24,25,30,41,49"
95,141.3691764588394,"3,4,8,33,36,37,45,48",143.5375892992512,"3,8,33,36,37,44,45,48",50.64849083925184,"1,2,3,4,5,6,8,10,11,12,13,15,16,17,18,19,20,22,23,24,25,26,27,30,31,33,36,37,41,44,45,46,48",278.10753141032785,,0.1773436982429606,"3,4,8,33,36,37,45,48"
96,156.9994383325423,"1,2,4,8,12,13,17,19,22",205.0605370953679,"8,12,13,17,22",46.29076875667345,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,17,18,19,21,22,23,24,25,26,27,28,30,31,32,34,35,36,38,39,40,42,43,45,46,48,49",292.6067965824959,,0.1163345151686167,"1,2,4,8,12,13,17,22"
97,149.32015187742417,"4,14,20,26,35,40,42,47",106.95060715947508,"4,14,20,26,35,40,42,47",50.944644187588146,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",290.0902702815766,,0.1482880821694109,"4,14,20,26,35,40,42,47"
98,145.39804825326516,"2,8,12,18,20,29,34,48",101.48750490349444,"2,8,12,18,20,29,34,48",51.44114420316811,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,42,43,44,47,48,49",296.3709265708032,,0.1459452058030845,"2,8,12,18,20,29,34,48"
99,148.7359483020212,"2,21,23,28,29,31,44,46,48",141.65747806455553,"21,28,29,31,44,46,48",49.69229245933777,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,35,36,38,39,40,41,43,44,46,47,48,49",277.8186993691222,,0.1416808154988333,"2,21,28,29,31,44,46,48"
100,160.9401612064625,"4,9,10,13,14,20,22,41",240.02273181211217,"13,14,20,22,41",50.55335161118128,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,20,21,22,23,25,26,27,28,29,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",303.4672851290874,,0.2067740031528076,"4,9,10,13,14,20,22,41"
101,158.68362570430028,"4,7,9,12,18,19,27,31,42,44,48",106.89264989872568,"7,9,12,18,27,36,42,44,48",53.36206118029906,"0,1,2,3,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,39,42,43,44,45,46,47,48,49",284.63243275959684,,0.1553589724932032,"7,9,12,18,27,42,44,48"
102,141.70955632037436,"3,6,8,16,18,21,32,41",176.04062379113034,"6,16,18,21,32,41",46.68753455706754,"0,1,3,4,6,8,10,11,14,16,18,19,20,21,22,24,25,26,27,28,29,30,32,33,34,35,36,38,39,40,41,44,47,49",285.2877149029399,,0.141645629888638,"3,6,8,16,18,21,32,41"
103,129.91279195622474,"0,6,19,31,32,36,39,40",208.03454529710731,"31,32,36,39,40",56.77695040453016,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",265.13517902082134,,0.1551049706379675,"0,6,19,31,32,36,39,40"
104,159.3426258766463,"1,2,3,6,16,24,28,37,39,43",178.63796847021496,"6,16,28,37,43",51.77766346726658,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,49",296.56567315769115,,0.1669127524410496,"1,2,3,6,16,28,37,43"
105,163.36580997948127,"12,18,19,21,22,34,42,49",157.21918837115885,"12,19,21,34,42,49",52.14228047839123,"0,6,7,8,9,11,12,13,14,15,17,18,19,20,21,22,24,25,27,28,29,30,31,32,33,34,35,36,37,38,41,42,44,46,47,49",302.4097411564962,,0.1549790893449237,"12,18,19,21,22,34,42,49"
106,143.23728787028278,"0,5,6,22,35,37,42,44",171.96542885726075,"6,22,35,37,42,44",53.28490225327728,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,46,47,49",279.8553777099489,,0.1915909814234742,"0,5,6,22,35,37,42,44"
107,170.2969259672545,"3,8,15,17,19,20,32,35,39,49",202.6338424016746,"15,17,19,20,35,39,49",62.44587936357453,"0,1,3,4,6,7,8,10,11,12,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,32,34,36,37,39,40,41,42,43,44,45,46,47,48,49",286.15271917831654,,3.529714584695097,"3,8,15,17,19,20,39,49"
108,136.79840404661778,"2,6,7,14,22,36,38,48",233.3312633577067,"7,14,38,48",54.84949373081079,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,47,48",281.7450409014995,,0.1376319823009912,"2,6,7,14,22,36,38,48"
109,150.78168006283963,"1,16,17,24,27,28,42,46,49",183.83175668961647,"24,27,28,42,46,49",51.62371380111291,"1,2,3,4,7,8,11,13,15,16,17,18,19,22,24,25,27,28,29,34,35,36,38,39,40,41,42,43,45,46,47,48,49",284.8603901343022,,0.1776234533453113,"1,17,24,27,28,42,46,49"
110,163.454165270753,"1,3,6,8,10,14,20,21,26",180.45286070671415,"6,8,10,14,20,26",60.34385839480432,"0,1,2,3,4,5,6,8,9,10,12,13,14,16,17,18,19,20,21,22,23,24,26,27,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",298.27541371333007,,0.1821935694129635,"1,3,6,8,10,14,20,26"
111,149.73692773023177,"0,3,7,10,16,30,46,47,49",206.3467441328256,"3,7,16,30,47",44.58634813891539,"0,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",299.62413854729164,,0.2069964501986676,"0,3,7,10,16,30,46,47"
112,156.12207822754152,"9,28,32,36,38,40,41,46",106.2032079807959,"9,28,32,36,38,40,41,46",51.66123080965888,"0,1,2,3,4,5,7,8,9,10,12,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,46,47,48",314.49553427826055,,10.512619331874532,"9,28,32,36,38,40,41,46"
113,168.57162864751112,"10,12,17,20,29,30,39,40",118.8329870505521,"10,12,17,20,29,30,39,40",53.53366455500372,"2,3,5,7,8,10,11,12,13,14,15,17,18,19,20,22,23,26,29,30,35,37,39,40,41,43,44,47,48,49",321.07607024606085,40,0.1642086785176096,"10,12,17,20,29,30,39,40"
114,164.86432464394764,"1,14,17,22,26,37,38,45,47,49",190.34604085816747,"22,37,38,45,47,49",48.98050668428048,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",292.97300063368004,,0.219592279401428,"14,17,22,37,38,45,47,49"
115,145.47578894747525,"7,8,11,13,17,34,42,44",190.02032349670824,"11,13,17,34,42,44",51.76719084395164,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,41,42,43,44,46,47,49",288.00603080337135,,0.2115493341699835,"7,8,11,13,17,34,42,44"
116,153.20309409291514,"8,9,17,23,35,36,39,48",115.42117175228894,"8,9,17,23,35,36,39,48",61.76115308440745,"0,1,2,4,5,6,7,8,9,11,12,16,17,18,20,21,23,24,26,28,32,33,34,35,36,38,39,42,45,46,47,48,49",303.5490590988188,,0.1159180091726791,"8,9,17,23,35,36,39,48"
117,142.03872711769176,"2,5,16,23,25,32,38,48",134.8767592588783,"5,16,23,25,32,38,48",49.74575914701816,"0,1,2,3,5,6,7,9,11,12,13,14,15,16,17,21,22,23,24,25,27,29,30,31,32,34,36,37,38,39,40,42,43,44,45,46,47,48,49",289.2344080290907,,0.1473031950771039,"2,5,16,23,25,32,38,48"
118,146.90757949173113,"6,8,14,16,17,32,36,38",145.16047194177835,"8,14,16,17,32,36,38",43.389335675131605,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",283.5909873459529,,0.1767141316038632,"6,8,14,16,17,32,36,38"
119,145.79848030076175,"3,14,18,34,39,42,43,45",146.64388559739368,"14,18,34,39,42,43,45",49.47585640370112,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,45,46,47,48,49",288.3593471819093,,0.1003666260136222,"3,14,18,34,39,42,43,45"
120,146.37757029059367,"4,11,16,17,26,28,31,34",108.2257419938076,"4,11,16,17,26,28,31,34",49.82522977196429,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",287.7457168132744,,0.1945340311913265,"4,11,16,17,26,28,31,34"
121,163.038108914095,"21,23,32,33,34,36,47,48",156.72427717520534,"21,23,32,33,36,47",57.26455230867394,"0,1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,39,40,41,43,44,45,46,47,48,49",310.8239521209914,,0.2353154799676569,"21,23,32,33,34,36,47,48"
122,144.47076752474612,"0,7,15,21,29,31,32,37,47",187.64026485990024,"15,21,29,31,32,47",53.11497857169184,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49",298.84142731636706,,0.1931221932632528,"0,7,15,21,29,31,32,47"
123,152.52416116853584,"0,10,11,12,29,31,37,47",137.76434944047008,"10,11,12,29,31,37,47",53.0311400512173,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,35,36,37,39,40,41,42,43,44,45,46,47,48,49",303.4898424566642,,3.800912975015891,"0,10,11,12,29,31,37,47"
124,134.11287049962198,"6,7,13,24,28,30,34,41,42",131.543153446831,"6,13,24,30,34,41,42",51.39090043192038,"0,1,2,3,6,7,8,9,10,13,14,15,16,17,20,21,22,23,24,25,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",275.16840850864406,,0.1853605009948829,"6,7,13,24,30,34,41,42"
125,141.2494386201995,"6,11,12,18,40,42,43,48",181.06036656012975,"12,18,40,42,43,48",51.52962019803303,"0,2,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",291.0795146699351,,0.1440701488549905,"6,11,12,18,40,42,43,48"
126,140.65182948060797,"3,5,9,15,20,39,47,49",214.4931697782505,"5,9,15,39,47,49",51.831748285654754,"2,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",292.3257965579127,,0.1455286581382646,"3,5,9,15,20,39,47,49"
127,152.1666891236859,"14,16,17,21,28,32,36,46",110.48982844385026,"14,16,17,21,28,32,36,46",50.42386355027081,"0,1,2,3,4,5,6,8,9,10,11,12,14,16,17,18,19,20,21,22,23,26,28,29,30,31,32,33,34,35,36,38,39,40,41,44,45,46,47,48,49",302.29728437331397,,0.1904622125780054,"14,16,17,21,28,32,36,46"
128,159.490558893239,"0,3,9,17,18,32,41,42,47",243.779310350039,"17,18,32,41,47",60.33780484374017,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",294.52369311112864,,0.2308091861818672,"0,3,9,17,18,32,41,47"
129,133.82163780596224,"2,4,8,13,18,27,41,44",146.72152296149488,"4,8,13,18,27,41,44",36.07487925795077,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,48,49",284.1435610013886,,9.386680647117409,"2,4,8,13,18,27,41,44"
130,149.63157349401,"9,14,19,23,27,28,30,31,45",141.7223744625317,"19,23,27,28,30,31,45",65.73412862939355,"0,1,2,3,5,6,7,8,9,10,13,14,16,18,19,21,22,23,24,27,28,29,30,31,33,34,35,36,37,38,39,40,43,44,45,46,47,48,49",282.85147116662154,,0.133945811342131,"14,19,23,27,28,30,31,45"
131,150.7807566657567,"6,7,8,14,16,19,24,29,35,39",137.9312786536744,"6,8,14,16,24,29,35",52.36579104003138,"0,1,2,3,4,6,7,8,9,10,11,13,14,15,16,17,18,19,21,24,25,27,28,29,30,31,32,33,34,35,36,38,40,41,42,43,46,47,48,49",276.53052215190627,,0.1405614389148901,"6,7,8,14,16,24,29,35"
132,136.0909886087783,"1,6,13,14,38,41,43,44",137.36232704508717,"6,13,14,41,43,44",45.694582035439566,"0,1,2,5,6,7,8,9,10,13,14,15,17,21,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,43,44,46,49",305.6729665583657,,4.099641416193853,"1,6,13,14,38,41,43,44"
133,159.13466129738114,"2,4,10,15,17,21,23,31,36,43",181.48230290422393,"17,21,23,31,36,43",57.60039420804857,"0,1,2,4,5,6,8,9,10,12,13,15,16,17,19,20,21,23,24,26,28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48",267.0564423822941,"23,36",4.887569208701214,"2,4,17,21,23,31,36,43"
134,157.36183864828286,"12,19,24,27,28,30,39,42,46",115.56069503337804,"12,19,24,27,28,30,36,39,42",51.38227806490524,"2,4,5,7,8,9,10,11,12,13,16,17,19,20,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,49",286.96772412913225,,0.217246390851885,"12,19,24,27,28,30,39,42"
135,164.54717405462046,"6,7,12,19,20,26,46,48",116.5588567683076,"6,7,12,19,20,26,46,48",49.075822501380415,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,40,41,44,45,46,47,48,49",299.5240453520589,,0.1491945917893397,"6,7,12,19,20,26,46,48"
136,158.5317403224148,"0,4,5,9,20,22,35,37",195.83720470412945,"20,22,35,37",54.7882702787071,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",294.8967529109181,,0.1401676928115208,"0,4,5,9,20,22,35,37"
137,168.61707280830493,"1,6,9,16,19,32,35,38",154.29235068634614,"1,6,16,19,32,35,38",60.618616805855474,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",301.64500256667344,,0.188166451014842,"1,6,9,16,19,32,35,38"
138,165.92403705295106,"2,5,12,13,14,20,26,30,37,44,46",135.27074997733766,"2,20,26,30,37,44,46",61.45964837594391,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,22,23,25,26,27,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",290.59772726094934,,4.089862185995378,"2,5,20,26,30,37,44,46"
139,151.30430121613938,"8,14,24,30,36,43,45,47",114.52207863916507,"8,14,24,30,36,43,45,47",51.22677159713781,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",314.9139373503974,,0.1874558104796255,"8,14,24,30,36,43,45,47"
140,153.39691249860235,"12,19,20,28,37,42,44,47",136.41141473471112,"19,20,28,37,42,44,47",54.15531204599881,"0,1,3,4,6,8,10,12,13,14,15,16,19,20,21,22,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",291.4121922415823,,3.258108292332374,"12,19,20,28,37,42,44,47"
141,152.67095978897066,"1,16,19,35,38,39,43,47,49",148.46793829531933,"16,19,35,38,39,47,49",52.81374895871131,"0,1,3,5,6,7,8,9,11,12,16,17,18,19,20,21,23,24,25,27,28,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,47,49",286.2086066876808,,0.237049045254124,"1,16,19,35,38,39,47,49"
142,139.34166921859415,"1,11,16,38,40,41,44,49",109.19367625081588,"1,11,16,38,40,41,44,49",50.186948283256086,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",272.51723055449867,,0.1703239406666069,"1,11,16,38,40,41,44,49"
143,146.83776028515155,"10,13,15,25,26,30,40,41,44",119.46643824945664,"10,13,15,25,26,30,40,41,44",51.95973918672727,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",284.68835436059476,,0.1282750912625618,"10,13,15,25,26,30,40,44"
144,164.70314559028145,"13,17,25,26,36,40,41,44",126.66868429848452,"13,17,25,26,36,40,41,44",41.95137392064329,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,48",300.5504631506952,25,0.1789215572068627,"13,17,25,26,36,40,41,44"
145,153.14210241146836,"3,6,7,10,17,27,31,35,47",112.16700186653748,"3,6,7,10,17,27,31,35",55.514394747688726,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",281.860238434742,,0.159953640170238,"3,6,7,10,17,27,31,35"
146,142.794236034024,"3,4,14,19,27,28,43,49",99.71939446156532,"3,4,14,19,27,28,43,49",48.35565388544671,"0,1,2,3,4,5,6,7,9,11,12,13,14,15,17,18,19,20,22,25,27,28,29,30,31,32,33,34,35,36,37,38,39,42,43,46,48,49",284.92331851329226,,0.1097108766617665,"3,4,14,19,27,28,43,49"
147,164.8075932901925,"4,13,19,22,32,35,36,47,48",197.54005769016425,"13,22,32,36,47,48",53.56927034828841,"1,2,3,4,5,6,7,10,11,12,13,14,15,16,19,20,21,22,23,25,26,27,28,29,31,32,33,34,35,36,37,39,40,42,43,44,45,46,47,48,49",302.5382359123101,,0.208982493265746,"4,13,19,22,32,36,47,48"
148,139.2217298855761,"3,5,11,26,30,32,37,40",135.69534141487117,"5,11,26,30,32,37,40",63.03397195094009,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29,30,32,34,35,36,37,38,40,41,42,45,48,49",278.13875834202787,"32,40",0.1508682781942971,"3,5,11,26,30,32,37,40"
149,143.72836261266033,"4,10,20,21,23,28,29,48",144.8682500762413,"10,20,21,23,28,29,48",47.46374062247722,"0,2,4,5,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,32,33,34,36,37,39,41,42,43,44,46,47,48",299.11139584116677,,4.168595558619049,"4,10,20,21,23,28,29,48"
150,149.3117316721664,"8,10,19,25,36,40,45,48",153.5396513446954,"8,19,25,36,40,45,48",35.84075913779999,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,38,40,41,42,43,44,45,48",290.5215405604896,,0.1549812376875118,"8,10,19,25,36,40,45,48"
151,147.89951637752233,"8,11,19,23,24,28,32,34",135.25395049150077,"11,19,23,24,28,32,34",54.03151131903579,"0,1,2,5,6,8,10,11,13,15,17,18,19,22,23,24,25,26,27,28,30,31,32,33,34,36,37,38,39,40,41,43,44,45,46,47,49",287.353676173944,,0.1662275802800977,"8,11,19,23,24,28,32,34"
152,131.19584714572386,"2,4,5,6,9,16,24,38,48",126.00462743599806,"2,5,9,16,24,38,48",39.62971922415503,"0,1,2,3,4,5,6,7,8,9,11,13,14,15,16,17,18,21,22,24,26,27,28,29,30,31,32,33,34,35,36,38,39,40,42,43,44,45,47,48,49",247.5910463475762,,0.1693385147841905,"2,5,6,9,16,24,38,48"
