simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
140,401.0727398617693,"4,16,17,19,28,31,33,35,36,42",605.6303080933442,"42,45",204.55183892399032,"0,1,2,4,5,6,8,9,11,12,15,16,17,19,20,21,22,25,26,27,28,29,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",525.6462580643918,,105.98635777933308,"4,16,17,19,20,27,28,33,35,36,42,45"
141,341.3542667490808,"3,4,7,10,14,19,22,23,24,26,28,33,34,42",568.4224756804339,"26,42",164.4758190447581,"0,1,2,3,4,5,6,7,9,10,11,14,15,16,18,19,20,21,22,23,24,26,28,31,32,33,34,36,37,39,40,41,42,44,47,48",495.3768673212921,,107.87221339648772,"3,4,7,8,10,19,22,23,24,26,28,33,34,42"
142,328.36754922674163,"1,5,9,10,27,28,32,38,43,45,46,48,49",541.236766388642,"46,48",193.89032690001844,"0,1,2,3,5,6,8,9,10,11,12,13,14,15,17,20,24,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,45,46,47,48,49",492.4705189284271,,6.3413832547895606,"1,5,9,10,15,27,28,32,38,43,45,46,48,49"
143,368.5835780336501,"6,9,10,16,21,29,30,33,39,43,45,48",493.24829250272154,"30,43,45,48",139.81507325087483,"1,3,4,6,7,8,9,10,15,16,18,19,21,24,25,28,29,30,31,33,34,37,38,42,43,45,46,47,48",518.6743619404932,,107.95071571556124,"6,9,10,16,21,28,30,37,38,43,45,48"
144,369.952302027766,"6,13,18,20,25,29,30,31,37,38,40",426.4072373632001,"13,20,29,30,31,37,40",130.1690320164846,"0,1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,44,45,46,47,48",527.3179730541034,,90.61344817534234,"6,13,18,20,23,25,29,30,31,37,38,40"
145,359.3602427178975,"3,4,10,11,15,17,23,25,32,33,35,42,46,47",587.0147230883159,"17,33,42,47",193.36861981205905,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",549.974086558239,,39.90059390164862,"3,4,10,11,15,17,23,25,32,33,35,42,46,47"
146,347.37466965239236,"11,12,14,17,19,22,33,34,35,36,39",472.3613753432684,"19,33,34,35,39",143.86457438210306,"0,1,2,3,4,5,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,33,34,35,36,37,38,39,40,41,42,43,44,46,47",476.956047199059,,17.245259576222715,"7,11,12,14,17,19,22,26,33,34,35,36,37,39"
147,371.79131400977474,"10,13,14,20,24,27,33,41,45,46,47,49",478.5152562782614,"33,41,45,46,47,49",180.80779984120392,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",501.4871950014384,,177.5439475746181,"10,12,13,18,20,27,33,41,45,47,49"
148,408.88141231092885,"2,6,10,13,16,17,22,25,26,30,31,34,44",595.2144063073264,44,208.4975577118145,"0,1,2,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,26,27,30,31,33,34,35,36,37,38,39,40,41,42,44,45,47,48",546.6456197612926,,109.73272285928876,"2,6,7,10,13,15,16,17,22,25,26,30,31,34,44"
149,367.34549117246456,"0,4,9,14,19,20,21,25,32,33,38,40",594.7893021657918,"21,33,40",176.92000499417694,"0,1,2,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,35,36,37,38,40,42,44,45,46,47,49",510.465669153129,,105.9188413031384,"4,8,9,14,19,20,21,25,32,33,36,38,40"
150,337.09335028305713,"7,8,10,21,28,33,42,43,46,49",474.2231358941294,"33,42,43,46,49",143.5589891802998,"1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,49",465.3178957449584,,177.6699273195141,"7,10,11,21,22,28,30,33,42,43,46,49"
151,388.588140268437,"5,21,24,26,27,29,32,38,43,44,47",491.9675141689917,"29,36,38,43,45",152.41382689583202,"0,1,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,30,32,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49",507.0089541542512,,110.46384246429255,"5,21,24,26,27,29,32,36,38,43,44,45,49"
152,358.2955310458191,"3,7,8,13,14,16,21,23,24,31,34,36,39,45",536.2652884363322,"16,31,36,39,45",163.80183564413525,"0,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48",512.1862633555835,,48.10400191072195,"3,7,8,13,14,16,21,23,24,31,34,36,39,45"
153,385.5028867818273,"1,8,10,16,22,27,34,37,44,45,47",558.3594216424484,"16,27,34",230.45745817524264,"0,1,3,5,7,8,9,10,12,13,15,16,18,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,37,38,40,41,42,43,44,45,46,47,48,49",513.6053052270277,,186.4172008465851,"1,2,3,10,16,22,24,25,34,45,49"
154,373.1120608581977,"0,2,5,6,12,19,31,32,37,39,45,46,48,49",597.3165757944239,"45,48,49",164.52967113508976,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",521.3394872417783,,169.9135747151782,"0,2,4,5,6,12,19,37,45,46,49"
155,324.8213795738987,"0,7,17,20,23,26,29,32,33,35,38,41,42,45,46",667.9712232487365,"41,42",164.1354106583653,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,25,26,27,28,29,31,32,33,35,36,37,38,39,40,41,42,43,45,46,47,48,49",500.95736016297576,,262.95393531379835,"7,17,20,23,29,32,42,45"
156,361.74423320105376,"7,8,9,17,18,22,26,35,45,48,49",546.809186927061,"7,35",203.2326936523239,"0,1,2,3,4,5,6,7,8,9,15,16,17,18,19,20,21,22,23,26,27,30,31,32,33,34,35,36,38,39,40,43,45,46,48,49",512.5143534663945,,89.70494399484156,"1,3,4,7,8,9,17,18,22,26,35,45,48,49"
157,361.99545373250373,"3,6,13,14,20,30,31,39,43,45,47,48,49",504.88638464211465,"13,14,30,31,45",201.509624587375,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",505.7387669513236,,273.0720249573991,"3,6,13,14,30,39,43,45,47"
158,371.066400066146,"2,3,8,12,14,18,24,29,32,35,41,43",506.03570679206985,"18,24,29,32,41,43",163.70910320275456,"0,1,2,3,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,49",502.3558098849101,,169.58668330159853,"8,12,14,18,20,24,29,32,33,35,41,43"
159,357.36709409779536,"0,8,9,10,13,14,15,18,27,29,32,41,42,44,48",446.9701394451911,"18,27,29,42,48",166.07861537744827,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,22,23,24,26,27,29,31,32,33,34,37,40,41,42,43,44,45,46,47,48,49",531.5475479786434,,14.482260207426767,"0,8,9,10,11,13,14,15,18,27,29,32,41,42,48"
160,346.72875984346877,"2,3,7,11,13,18,19,30,32,34,36,43,45,49",591.5206711166098,"43,45,49",148.96601170146965,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",520.3556461773699,,127.3707865325046,"2,3,7,11,15,18,30,32,34,35,36,37,43,45,49"
161,353.5482359346374,"1,5,7,13,14,19,30,33,34,36,38,39,48",571.0548857811775,"30,38,39,48",193.11993102075135,"0,1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,47,48,49",508.46338763102784,,105.8243166307547,"1,5,7,14,19,30,33,36,38,39,48,49"
162,364.0967246317846,"6,13,15,17,19,20,21,23,29,30,32,37,40,43,48",488.0881352427341,"19,23,30,32,37,40,43",230.23282792362716,"2,4,5,6,7,10,11,12,13,14,15,17,19,20,21,23,25,26,27,28,29,30,31,32,37,39,40,43,44,45,46,47",507.90321435205067,,87.37460379162032,"6,13,15,17,19,21,23,29,30,32,35,37,40,43"
163,336.8992610376799,"2,4,5,9,13,14,15,16,25,36,38,44,45,48",526.2348034334541,"13,36,38,44,48",205.99638870414228,"1,2,3,4,5,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,38,39,41,43,44,45,47,48,49",477.45382089863415,,189.2999179616168,"2,4,5,9,13,14,16,25,44,45"
164,360.12212463113667,"1,3,4,7,9,12,21,27,29,32,33,43,45",554.197475678559,"32,45",203.77371628283592,"0,1,2,3,4,5,7,8,9,10,12,14,15,16,19,20,21,22,24,27,28,29,30,31,32,33,34,35,39,41,42,43,44,45,46,47,48,49",502.5859189855941,,171.45567708432964,"3,4,7,9,12,21,32,43,45,49"
165,438.29152171136406,"11,18,19,23,24,25,27,28,31,39,42,43",594.3022449604172,"28,42,43",351.8172423451783,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49",513.9360123955092,,19.918785735408235,"7,9,11,15,18,19,23,24,27,28,31,36,38,39,40,42,43"
166,380.739086616224,"1,6,9,11,21,25,32,34,36,37,38,40,44,45",583.4471333350937,"32,34,38,40",162.38836880927445,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,44,45,46,48",534.0235050907526,,97.17408835537684,"1,6,9,11,21,32,34,36,37,38,40,44"
167,369.9173985541058,"4,5,6,12,21,25,30,33,36,38,40,44",598.5316083074022,"30,38,40,44",160.0867753936167,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",525.0093140988462,,11.03493125778461,"4,5,6,12,21,25,30,33,36,37,38,40,44,46"
168,382.7577414941345,"3,6,9,10,16,19,30,33,34,36,37,38,41,43,48",588.0446124269197,"37,41",157.34861391206886,"0,1,3,5,6,7,8,9,10,11,12,14,16,17,18,19,20,22,23,24,27,28,30,32,33,34,35,36,37,38,39,40,41,42,43,45,47,48",513.2139773242076,,107.08206352929597,"3,6,9,16,19,30,33,34,36,37,38,41,47,48"
169,374.5009661760021,"1,3,5,9,12,13,14,29,30,35,40,46,47,49",517.7545228519676,"29,30,40,47,48,49",157.656687641549,"1,2,3,4,5,6,7,8,9,12,13,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,37,38,39,40,41,44,45,46,47,48,49",475.68265535877566,,110.5467724754754,"1,2,3,5,9,13,14,29,30,37,46,47,49"
170,377.52708145226467,"0,4,7,14,17,26,27,29,35,46,47",592.1039928586705,"35,47",196.252955634695,"0,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,43,44,45,46,47",518.8418414471471,,311.51718193401325,"0,7,14,17,25,26,27,40,47"
171,390.553050683257,"2,9,20,28,34,37,42,44,45,46,48",491.568358132491,"28,42,44,45,46",168.1817130620291,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",513.9399757555273,,203.35969582945864,"2,9,13,28,34,39,42,44,45,46,48"
172,370.43400972759474,"4,6,8,19,25,29,31,33,35,37,38,42,49",559.8960806575927,"29,35,42",165.4281022147393,"0,1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",503.1536463598831,,33.95851029736547,"1,4,6,8,19,25,29,31,33,34,35,37,42,49"
173,370.9755167544211,"1,5,6,7,8,10,16,22,29,32,34,43,45,46,48",554.7243428473134,"10,45,48",225.012144160042,"0,1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,45,46,47,48,49",526.7153174728415,,176.5511013932172,"1,6,7,8,10,16,29,34,45,48"
174,347.8385129079675,"4,9,11,14,17,19,21,23,30,34,40,43,49",526.6983290850255,"17,21,30,43,49",215.9930194595671,"0,1,2,4,5,6,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,28,30,32,34,37,40,41,43,44,45,46,49",486.14057260509,,150.0290889848453,"4,9,11,14,17,19,21,23,40,43,49"
175,371.0583058319562,"1,2,4,5,13,15,17,23,24,42,44,48",601.2657223540191,"23,44,48",142.80437007476164,"0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,46,47,48,49",541.47358998485,,14.769628167491314,"1,2,4,5,6,12,13,15,17,23,24,42,44,48"
176,378.7235949718841,"1,2,4,6,8,10,17,25,26,30,31,32,36",591.8622975701036,"10,17,32",153.34308519103763,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,39,41,42,44,47,48,49",511.5929173822795,,187.760620110642,"1,2,4,6,8,10,25,26,32,36,42"
177,387.70135676397314,"2,3,6,8,9,28,34,37,41,43,46,49",539.8288155929173,"28,34,43,49",249.7886611731702,"0,1,2,3,4,6,7,8,9,10,11,12,14,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",502.3964759780358,,91.29657132655048,"2,3,7,8,9,21,28,29,34,37,41,43,49"
178,377.14452443354435,"1,2,7,12,13,17,34,36,37,39,41,43,44,45",586.0973441466309,"37,39,43,45",180.2773688093212,"1,2,3,5,6,7,8,9,10,12,13,15,17,18,21,23,24,26,27,28,29,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",519.8001321877483,,101.72646915027217,"1,2,12,13,17,34,36,37,39,43,44,45"
179,387.1607446777261,"0,5,12,24,27,30,35,40,45,46",582.5766592697568,30,167.90961105827014,"0,1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",517.8245371286207,,172.49614396454302,"0,5,12,24,26,27,30,35,40,45,46,47"
180,360.8699184838021,"3,9,12,14,15,20,21,35,36,42,46",571.0858402414605,"15,35,36,42",161.6201847793466,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",501.0671624063382,,178.27448448884817,"3,9,14,15,19,20,21,23,27,35,42,46"
181,354.59561866944557,"1,2,13,15,22,23,24,28,30,32,33,39,41,46",466.3945242280833,"28,30,32,39,41,46",135.71320106273996,"0,1,2,4,5,6,7,8,9,11,12,13,14,15,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,46,47,49",515.7167640274175,,114.73868439769676,"1,2,13,15,23,24,28,30,32,33,39,41,46"
182,318.855567118966,"0,3,10,17,18,20,21,29,31,39,40,47,48",451.9197663168912,"10,20,21,39,40",152.72189152400102,"0,1,2,3,4,5,6,9,10,11,12,14,15,16,17,18,19,20,21,22,24,25,26,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,46,47,48,49",484.55494834829045,,25.930060447953736,"0,3,10,17,18,20,21,28,29,31,38,39,40,47,48"
183,366.1995550094296,"0,1,11,16,17,18,19,21,22,28,32,38",468.2986256685759,"17,19,21,28,32,38",221.5667816814466,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,48,49",521.6050369726522,,7.329028476333597,"0,1,2,11,16,17,18,19,21,22,23,28,32,38"
184,346.202902842477,"0,5,6,14,17,19,23,25,28,29,32,38,40,49",530.1204559538386,"40,49",170.20817362907889,"0,1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,40,42,43,44,45,46,47,48,49",520.7872829179981,,98.24116291242716,"0,5,6,17,19,23,25,26,28,29,32,38,40,49"
185,402.37620980921696,"8,21,23,27,29,31,32,34,44,48",465.7083472476209,"27,29,31,32,44",199.76407388442345,"0,1,2,3,5,6,8,9,10,12,13,14,15,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,38,40,41,42,43,44,46,47,48,49",548.262311300535,,113.69957317164844,"1,8,14,17,21,23,24,27,29,31,32,44"
186,364.6041712009462,"2,5,23,29,30,31,32,33,34,43,44,47,48,49",647.7805833293756,"33,34,48,49",141.98241783331747,"0,1,2,3,4,5,6,7,8,9,10,11,13,16,17,19,20,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",541.620977740663,,261.687582575258,"8,23,25,30,31,32,33,43,48,49"
187,337.86908094280744,"4,6,9,10,15,17,18,23,25,26,30,31,40,42",501.3732468982159,"26,30,31,40,42",148.21322778280953,"0,1,2,3,4,5,6,7,8,9,10,13,15,16,17,18,20,21,23,25,26,27,29,30,31,33,34,35,36,37,38,40,41,42,43,44,46,47,49",486.9678622670125,,143.22050468426093,"4,5,6,10,15,17,18,23,26,30,31,40,42"
188,365.72768137439294,"4,5,6,8,12,18,19,25,27,29,35,39,47,49",502.90556956717705,,177.77479992003668,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",504.0807862897492,,6.537735229878122,"2,5,6,8,12,18,19,25,27,29,35,39,47,49"
189,352.0202448414866,"1,4,5,6,7,14,20,28,30,36,37,39,40,42",477.42735121648394,"28,36,37,39,40,42",230.89865675107296,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,28,29,30,31,32,36,37,38,39,40,41,42,43,44,45,47,48,49",495.3831732667134,,111.5942871572498,"1,5,6,7,20,28,30,36,39,40,42,44"
190,359.288328575041,"0,3,4,7,8,15,20,22,24,30,32,40,44,46",667.306784743071,40,125.48769163901976,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",557.9756766085305,,179.0096355920301,"3,4,7,8,15,20,22,24,32,40,44"
191,382.2480717963832,"3,10,12,14,22,29,30,32,34,36,39,40,43,45",484.1944217554582,"10,29,30,34,40,43",141.28814582807388,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,47,48,49",526.8556785553961,,110.96763715619288,"3,10,12,14,29,30,32,34,36,39,40,43,45"
192,361.1609001098,"0,3,7,8,13,15,18,23,26,36,38,47",530.6665218079311,"13,36,38,47",145.2339220946516,"0,1,3,4,5,6,7,8,9,11,13,14,15,16,18,19,20,21,23,24,25,26,30,31,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",524.0966933404881,,12.9772076331734,"0,3,7,8,13,14,15,18,21,23,26,36,38,47"
193,362.20248415864074,"5,8,9,13,14,16,31,32,33,37,40,41,45",633.2072160648518,45,131.00329864675675,"0,2,3,5,6,7,8,9,11,12,13,14,16,17,21,22,23,26,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,45,46",493.9864917309712,,104.33610466721288,"5,8,9,13,14,16,31,32,33,37,41,45"
194,363.70728176990355,"5,9,11,12,14,15,24,31,34,35,38,41,46",546.073113711999,"24,34,41",238.20843557825353,"0,1,4,5,7,8,9,10,11,12,14,15,16,17,18,19,21,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",504.6420114677592,,115.39796266334938,"5,11,12,14,24,31,34,35,36,38,41,46"
195,374.05675489883333,"2,5,6,8,12,14,18,25,33,34,37,47",571.7456159253342,"34,37,47",165.2969821880531,"0,1,2,3,4,5,6,8,9,11,12,13,14,15,17,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,37,38,39,41,42,43,45,46,47,48,49",510.6746043046318,,12.525814798805213,"2,5,6,8,9,12,14,18,24,25,33,34,37,47,48"
196,345.42047924009324,"4,5,7,9,11,17,18,19,20,25,26,28,30,32",519.698292916508,"19,25,26,30",189.09477872414337,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,35,36,38,39,40,41,43,44,45,46,47,49",513.8617979839204,,15.5156162583743,"4,5,7,11,17,18,19,20,23,25,26,28,30,32,41"
197,348.92488394872765,"2,3,9,16,17,20,22,31,34,35,40,43,44",465.6448011555035,"17,20,31,34,35,40,43",158.96052109492405,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,33,34,35,37,39,40,41,42,43,44,46,47,48",518.9375441963482,,189.08179602416905,"2,3,9,16,17,20,31,34,35,43"
198,354.0981652075384,"1,3,8,10,11,15,18,21,25,33,35,36,38",548.8234798973793,"21,35",276.6425432539415,"0,1,3,4,8,9,10,11,13,14,15,16,17,18,21,22,23,25,26,28,31,33,35,36,37,38,39,41,46,47,48,49",502.12886800149465,,22.73502525017329,"1,3,8,10,11,15,18,21,25,26,33,35,36,38"
199,341.6670421723577,"5,11,20,21,22,23,24,26,29,40,41,42,47",576.297321103016,"23,24,29,42,47",158.9835089343989,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",512.6928461524276,,20.10483671157337,"5,11,20,21,22,23,24,26,29,34,40,41,42,47"
