simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
97,91.6283871007156,"0,14,18,22,25,33,45",116.51438584087116,"14,18,25,33,45",22.5135323358012,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",227.52588362540936,,0.0599243643261535,"0,14,18,25,33,45"
98,95.03751085354445,"0,7,18,34,35,36,40,49",111.94964791492768,"7,18,34,35,40,49",7.187655069506356,"0,3,4,6,7,8,9,12,13,14,16,17,18,19,20,22,24,25,26,27,28,31,33,34,35,36,39,40,41,44,45,46,48,49",207.0620713940484,,0.0625576201559212,"0,7,18,34,40,49"
99,84.86063857136823,"6,8,26,27,30,34",53.521376529949606,"6,8,26,27,30,34",2.25041754420509,"1,2,6,7,8,16,18,21,23,24,25,26,27,30,34,35,39,44,45,46,49",228.6949985106144,,0.0669989306306929,"6,8,26,27,30,34"
100,103.40171469483964,"5,9,10,16,17,20,22,44,48",58.43345458660382,"5,9,16,17,44,48",12.49882477906952,"0,5,8,9,10,11,16,17,21,22,23,25,26,30,31,38,41,44,48",216.63600131797483,,0.0845162687295615,"5,9,16,17,44,48"
101,80.83701219115605,"11,13,31,33,34,45",56.195478121773974,"11,13,31,33,34,45",16.803069775454432,"0,1,2,5,7,8,9,10,11,12,13,17,18,19,20,21,22,24,25,26,27,31,32,33,34,35,38,41,42,44,45,47,48",177.98536847528337,"31,45",0.1281730839690558,"11,13,31,33,34,45"
102,79.33428351552709,"10,11,18,26,42,47",71.62740304328757,"10,11,18,26,42,45,47,49",13.58331384667494,"0,3,7,8,9,10,11,13,15,16,17,18,19,20,21,23,26,31,33,35,36,37,39,40,41,42,43,47,48,49",203.2756840701675,,0.0321533582189819,"10,11,18,26,42,47"
103,84.62897830862552,"7,22,23,27,46,48",56.40507238723602,"7,22,23,27,46,48",24.100880398696695,"0,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,20,21,22,23,24,25,27,28,30,31,32,33,34,35,37,38,40,42,43,44,45,46,47,48,49",174.72437773270883,"27,48",0.1196092147686296,"7,22,23,27,46,48"
104,102.16246364650888,"6,10,21,23,30,31,40,45",58.2822758875896,"21,23,30,31,40,45",13.109795573868068,"2,6,10,12,18,20,21,23,26,30,31,34,35,36,40,43,44,45,48",201.91314641398884,"30,31",0.1421204763676342,"21,23,30,31,40,45"
105,89.44856376749655,"3,8,10,31,42,44",95.9754471034532,"8,10,31,42,44",25.227082016491433,"1,2,3,5,8,10,14,15,16,17,19,20,22,23,25,28,29,31,32,34,35,36,37,39,41,42,43,44,45,46,47,48,49",206.9964578088826,31,0.0810349525056313,"3,8,10,31,42,44"
106,80.49614869823424,"2,3,8,18,24,37",60.643801489046936,"2,3,8,18,24,37",17.198674462518508,"2,3,4,7,8,9,11,12,14,17,18,21,22,23,24,25,26,27,28,30,32,34,37,38,39,42,44,47,48,49",182.89771866705848,"3,18",0.0880491217990389,"2,3,8,18,24,37"
107,82.41541755000726,"3,6,16,18,37,44",61.46802118153197,"3,6,16,18,37,44,49",5.252725344553128,"0,1,3,4,5,6,10,16,18,19,21,28,29,30,37,39,40,43,44,46",219.42337627201732,,0.1135378604731521,"3,6,16,18,37,44"
108,91.1453646957531,"2,12,30,32,33,46",63.21060090882468,"2,12,30,32,33,46",11.368894348265362,"0,2,3,5,6,8,9,12,13,15,16,19,20,21,26,27,29,30,31,32,33,34,36,39,40,41,42,43,44,45,46,48,49",213.9360495069175,"32,33",0.064156122566081,"2,12,30,32,33,46"
109,86.80804051907988,"1,10,20,45,48,49",106.62450887214212,"10,20,45,48,49",27.84882031274624,"0,1,2,3,5,6,7,8,9,10,11,12,14,16,17,18,20,21,22,23,24,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",203.7272629080459,"20,48",0.0749166059126696,"1,10,20,45,48,49"
110,99.74766363301272,"9,10,26,30,40,41,46",55.22062728663022,"9,10,26,30,40,46",10.418477075317568,"0,2,3,4,5,8,9,10,14,15,16,19,20,22,24,26,27,28,29,30,32,33,34,35,38,40,42,44,45,46,47,49",188.1903482831644,"26,30",0.1201420869414891,"9,10,26,30,40,46"
111,98.27177692894612,"6,7,8,22,28,30,39",56.95739269792698,"6,7,8,22,28,30",16.370369543635523,"0,1,4,5,6,7,8,14,16,18,19,21,22,24,28,29,30,31,32,35,38,39,45,46,49",215.7348762175338,,0.1137268971763766,"6,7,8,22,28,30"
112,86.01541793849665,"17,23,28,33,37,44",64.34568748895322,"17,23,28,33,37,44,46",8.056040059471433,"1,3,5,6,7,8,9,10,11,12,17,18,19,20,22,23,24,25,28,29,30,31,33,35,37,42,43,44,45",205.97119873708812,,0.1053603660557518,"17,23,28,33,37,44"
113,98.27607459160156,"2,5,6,14,23,30,47",100.33032998248969,"5,6,23,30,47",13.5408160038456,"0,1,2,3,4,5,6,8,11,13,15,18,20,22,23,28,29,30,31,32,35,38,40,41,42,45,46,47,48,49",225.53069320161143,,0.0812775184237666,"2,5,6,23,30,47"
114,84.16019604305136,"0,3,12,17,20,33,38",99.0438702989057,"3,12,17,33,38",22.274359702400893,"0,1,2,3,4,6,8,11,12,13,14,16,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49",199.03492769891537,"3,33",0.0838874982663137,"0,3,12,17,33,38"
115,78.69468251092486,"2,16,20,41,48,49",51.4489219760355,"2,16,20,41,48,49",25.358926124252143,"0,1,2,3,5,6,7,8,9,10,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,37,38,39,40,41,42,43,44,45,46,47,48,49",168.90669772204564,"2,16,48",0.0661854149611608,"2,16,20,41,48,49"
116,85.89177020890307,"12,30,37,40,44,45",62.6261571844017,"12,30,37,40,44,45",6.46254645366512,"8,10,11,12,15,25,30,37,40,44,45,47,49",213.5208868492085,,0.0950174748500577,"12,30,37,40,44,45"
117,94.03697996729178,"1,10,11,26,46,47",63.84701281060895,"1,10,11,26,46,47",4.587393490698039,"0,1,7,8,9,10,11,12,18,25,26,29,34,36,38,42,46,47",226.4882098582189,,0.0885734832048338,"1,10,11,26,46,47"
118,86.85555058965654,"0,3,22,27,38,41",102.22990071212958,"3,22,27,38,41",10.700102275950853,"0,1,3,15,17,22,27,29,34,35,36,38,39,41,42,48,49",231.81736711255533,,0.0526930495750765,"0,3,22,27,38,41"
119,85.95397758629052,"18,20,25,35,40,43",56.590255235355336,"18,20,25,35,40,43",10.758333203326584,"0,1,5,11,17,18,20,24,25,29,32,35,40,43",224.307091540064,,0.0662673881815299,"18,20,25,35,40,43"
120,93.903055066648,"8,9,34,41,42,46",61.52167080579688,"8,9,34,41,42,46",7.464222083964137,"0,1,3,6,7,8,9,10,11,12,13,14,16,18,20,21,23,24,26,27,29,30,31,32,33,34,36,38,40,41,42,43,45,46,47,49",228.21045302627851,,0.0894592020422514,"8,9,34,41,42,46"
121,96.39883398873388,"1,3,6,19,34,36",65.84784705406003,"1,3,6,19,34,36",24.8341412645392,"0,1,2,3,5,6,7,8,9,10,11,12,13,15,16,18,19,20,21,22,23,26,27,30,31,32,33,34,35,36,38,39,43,44,45,46,47,48,49",218.7779394683459,,0.0589013721673423,"1,3,6,19,34,36"
122,94.69185934362444,"17,31,33,37,40,42,47",62.50617822190032,"17,31,33,37,42,47",24.939335206870716,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,44,45,46,47,48,49",216.1236973998752,"31,47",0.0906051661229972,"17,31,33,37,42,47"
123,79.03572467336812,"2,6,10,13,17,19,24",54.10913921974626,"2,6,13,17,19,24",10.72493640464776,"1,2,5,6,9,10,13,14,15,17,19,24,44,48",179.04520706417756,"2,6",0.0951318814590592,"2,6,13,17,19,24"
124,97.30897376276656,"1,4,13,35,42,43",62.405464300228616,"1,4,13,35,42,43",3.2787426437061997,"1,4,10,11,13,18,19,28,33,35,37,42,43,45,46,47",211.6569190982095,,0.0911658857462951,"1,4,13,35,42,43"
125,110.73630952967258,"3,16,19,21,39,41,43",69.50183645078725,"3,19,21,39,41,43,45",4.027529696993536,"3,5,10,12,15,17,19,21,23,27,29,33,35,36,39,41,43,48",229.57540762824624,,0.0828818755208614,"3,19,21,39,41,43"
126,90.30434919590697,"7,13,23,25,27,30,43",52.20622923551393,"7,13,23,27,30,43",13.07519362893162,"0,1,5,7,9,12,13,14,18,19,21,23,24,25,26,27,30,32,33,35,37,38,39,40,42,43,46,47,48",205.19355277173216,,0.0751035351196408,"7,13,23,27,30,43"
127,89.23186421538938,"2,8,13,23,38,42",63.25636930419135,"2,8,13,23,38,42",21.530317765894484,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,49",218.9738825821775,,0.0631963960609215,"2,8,13,23,38,42"
128,89.93858312147661,"0,1,2,11,15,28,36",63.97346645582993,"0,1,2,11,15,31,36",6.672461515427366,"0,1,2,9,11,15,17,26,27,28,29,34,36,38,40,41,42,48",216.1410416924033,,0.082089799115854,"0,1,2,11,15,36"
129,93.73905610023856,"16,18,25,26,30,34,44",58.55646753562649,"16,18,25,26,30,44",15.752137386401335,"0,1,3,4,5,8,11,16,17,18,21,23,25,26,28,30,31,36,38,40,41,42,43,44,45,47",228.53574680604655,,0.0445800063705442,"16,18,25,26,30,44"
130,102.89375797842035,"3,4,7,31,39,42,45,48",77.6784931600383,"3,4,7,31,42,44,45,48",3.9278153782204783,"0,1,2,3,4,5,6,7,8,9,13,16,17,19,20,22,25,29,31,32,33,35,36,37,40,42,44,45,46,48",205.8263798877392,,0.078107889626265,"3,4,7,42,45,48"
131,97.26170027447314,"3,11,14,17,27,28,46",61.05567503639352,"3,11,14,27,28,46,47",13.210428901044756,"0,2,3,5,6,7,9,11,12,14,15,16,17,21,22,24,27,28,31,32,33,37,41,42,43,44,46,47,49",213.63132561101176,,0.0524354926983511,"3,11,14,27,28,46"
132,90.90749469509376,"0,3,8,10,31,33,37",106.17975588838355,"3,8,31,33,37",8.017828743682426,"0,2,3,5,8,10,12,17,18,20,21,28,29,31,32,33,35,36,37,39,40,41,44,45,48",222.6576040295129,,0.072800443618162,"0,3,8,31,33,37"
133,93.47361094082886,"4,12,30,32,35,37",68.41862293444845,"4,12,30,32,35,37",12.3569640662306,"1,4,5,6,8,12,13,14,16,17,19,22,24,25,29,30,31,32,33,34,35,37,38,41,43,46,47,49",223.7555977059891,,0.0706727258640753,"4,12,30,32,35,37"
134,92.21504884907986,"6,14,16,21,26,48",63.98439392522442,"6,14,16,21,26,48",16.331790283529877,"1,2,4,5,6,7,8,9,11,12,14,16,17,18,20,21,23,24,25,26,27,28,30,31,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48",191.75473033971605,"6,14",0.0738896391692469,"6,14,16,21,26,48"
135,98.36567484911671,"0,4,15,19,29,35,45,49",173.24684585008774,"15,19,29,35,37,49",8.387484120996211,"0,4,8,9,10,13,15,18,19,22,23,26,27,28,29,30,31,35,38,40,41,42,43,47,49",210.6193120434207,,5.151797238187151,"0,4,15,19,29,35"
136,86.98063712777498,"3,11,31,32,46,49",59.5789170286028,"3,11,31,32,46,49",11.328867673476047,"0,3,5,7,11,12,14,17,18,19,21,22,23,25,26,28,30,31,32,34,35,36,37,40,42,43,46,48,49",218.64773279354503,,0.078332604668415,"3,11,31,32,46,49"
137,94.9032144943735,"13,18,21,38,41,44,47",63.525461638341426,"13,18,21,38,41,44",12.246231465437395,"2,3,9,10,11,12,13,16,17,18,19,20,21,24,27,29,30,31,32,35,36,38,39,41,44,46,47,48,49",218.9613327094644,,6.090091761320599,"13,18,21,38,41,44"
138,78.27330364115592,"2,8,12,18,43,48",54.70113916136409,"2,8,12,18,43,48",2.5426404449960627,"2,8,9,12,15,18,19,20,32,43,48",214.09482745083235,43,0.068800387847606,"2,8,12,18,43,48"
139,79.50084254142381,"0,29,41,43,44,48",103.08666965814236,"29,41,43,44,48",17.043254633516923,"0,1,2,3,4,6,7,8,10,11,13,15,16,20,21,22,24,25,26,28,29,32,34,35,36,38,39,40,41,42,43,44,46,47,48",218.6409901025918,,0.0641631796228681,"0,29,41,43,44,48"
140,87.00885424646438,"0,13,17,21,25,35",102.5508012413587,"13,17,21,25,35",5.0872879587747954,"0,5,6,12,13,17,19,21,22,23,25,31,32,34,35,38,39,40,42,46,48",218.57329591523873,,0.0978026260966921,"0,13,17,21,25,35"
141,79.8778776170422,"3,10,11,17,18,31",61.71346871544081,"3,10,11,17,18,31",10.520904483265523,"0,1,3,4,6,8,10,11,12,15,17,18,19,20,22,25,27,28,30,31,34,38,41,44,46,48,49",211.1922851646381,,0.0714404706296375,"3,10,11,17,18,31"
142,100.50208013538682,"6,12,15,24,29,33,46,47",60.47059443860821,"6,12,29,33,46,47",13.180948393853818,"0,2,3,6,7,8,11,12,13,14,15,16,18,19,20,22,24,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,49",232.0726024750802,46,0.0883550426879903,"6,12,29,33,46,47"
143,105.04570479011537,"2,4,19,20,27,30,31,38,39,45",58.48273627283579,"4,20,27,31,38,39",17.60491308275048,"1,2,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,30,31,32,35,36,38,39,40,41,44,45,46,47,48,49",214.15666098923467,,0.0896958225183496,"4,20,27,31,38,39"
144,78.2444229558241,"0,2,4,23,28,33,40,48",100.4376075104929,"2,4,23,33,40",4.521655594865089,"0,2,4,11,14,18,19,20,21,23,25,28,30,31,33,34,38,40,47",204.8763171300699,,0.0993342826865851,"0,2,4,23,33,40"
145,96.813668788855,"3,20,21,24,30,35",111.9979789586516,"20,21,24,30,35",22.470361388508177,"0,1,2,3,6,8,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,40,41,42,43,44,45,46,47,48,49",224.0121696977399,,0.0937903315431821,"3,20,21,24,30,35"
146,96.66631510030656,"8,10,14,19,24,25,29,42",58.97001086965504,"8,14,19,24,25,42",2.529445132074537,"2,8,14,19,21,24,25,28,30,42,49",208.2614816154803,,0.0781804824311989,"8,14,19,24,25,42"
147,90.62904444481931,"9,11,24,25,29,43,49",55.18897441638587,"9,11,24,29,43,49",13.178269058208675,"0,3,4,6,9,10,11,12,13,14,15,17,18,19,20,24,25,26,28,29,31,36,39,40,43,45,47,49",61.79368866644782,"9,11,29,43,49",0.1055021106752902,"9,11,24,29,43,49"
148,107.6765439394753,"9,14,27,30,34,35,37,39,40,43",74.02653578071904,"14,27,30,35,37,40,43",9.497640675795244,"1,2,3,4,5,8,9,11,12,13,14,15,17,19,22,24,27,28,29,30,32,35,36,37,38,40,41,43,47",217.1932549593081,,0.0861108384242318,"14,27,30,35,37,40"
149,84.86177135379474,"2,7,14,23,27,28,36",56.47263755649504,"2,14,23,27,28,36",12.025167311675387,"1,2,3,7,9,11,12,14,15,17,23,24,26,27,28,32,35,36,37,38,40,41,42,44,45,48",220.977915461091,,0.0735121840882932,"2,14,23,27,28,36"
150,114.6826784114537,"3,8,18,20,25,40,41,42,44",69.59949412836455,"3,20,25,41,42,44",8.117035832137338,"1,3,4,5,6,8,10,11,12,16,19,20,24,25,26,27,30,31,32,34,36,38,41,42,43,44,45,48",248.6622905600412,,0.0873502096425214,"3,20,25,41,42,44"
151,106.2931667408986,"0,12,13,26,28,35,44",118.57183786413025,"12,26,28,35,44",15.59404152310536,"0,4,5,7,10,11,12,14,18,19,22,23,24,26,28,30,31,32,33,35,37,42,43,44,46,49",207.63977095377723,"35,44",0.0589877425111426,"0,12,26,28,35,44"
152,85.62375489793048,"4,18,23,24,43,46",65.74683465889996,"4,18,23,24,43,46",10.248347784381927,"2,3,4,6,7,8,10,11,13,14,15,16,18,19,20,22,23,24,25,27,29,32,33,34,36,37,38,39,40,43,44,45,46,48,49",217.8745872822944,,0.1045220627490215,"4,18,23,24,43,46"
153,83.06041860130141,"5,7,10,16,38,46",62.58097477659723,"5,7,10,16,38,46",14.702824949469898,"1,3,5,7,8,10,14,16,20,22,24,27,29,30,33,35,38,40,41,43,45,46,47,48",209.67705897225844,,0.1176132063825254,"5,7,10,16,38,46"
154,90.93449684881968,"3,4,9,14,21,34,40",51.124956609065485,"3,4,14,21,34,40",22.195940984853387,"0,1,2,3,4,5,7,9,10,11,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",225.5817533635982,,0.0855250729095813,"3,4,14,21,34,40"
155,91.84897425144658,"9,22,27,36,39,44",63.8067926293396,"9,22,27,36,39,44",9.082855956610883,"1,2,3,6,8,9,19,22,24,26,27,31,33,34,36,37,38,39,41,44,45,48,49",201.36212293063892,"22,44",0.1500697280941052,"9,22,27,36,39,44"
156,81.51611149855137,"4,11,15,21,33,44",64.10181573362163,"4,11,15,21,31,33,44",7.275314332924362,"0,1,3,4,7,8,11,12,15,19,20,21,22,23,27,31,32,33,39,44,46,47",199.927998018124,,0.0842054762363833,"4,11,15,21,33,44"
157,86.89754447441906,"15,18,30,38,39,40,42",60.26748311781173,"15,18,30,38,39,42",23.156281506259035,"0,2,3,4,5,6,7,9,10,11,13,14,15,16,18,19,21,22,24,25,27,28,29,30,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",207.14814790782177,,0.0552934279710134,"15,18,30,38,39,42"
158,91.90444594025432,"0,1,22,32,41,49",169.50284172624626,"32,41,49",7.387970351987693,"0,1,4,5,9,12,16,18,21,22,24,29,30,31,32,33,37,38,39,41,42,49",232.0515116503086,,0.1082721137714571,"0,1,22,32,41,49"
159,80.07362346461427,"2,10,12,13,16,33",54.7080028970649,"2,10,12,13,16,33",24.072654981527595,"1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,21,22,24,25,26,27,28,29,30,31,33,35,36,37,39,41,42,43,44,45,46,47,48",175.20543060459192,"16,33",0.0489328089401708,"2,10,12,13,16,33"
160,91.72994298452932,"2,19,23,24,30,35,36",56.31846734965159,"2,19,23,24,30,36",13.314015412548416,"0,2,4,5,6,7,9,10,12,13,14,17,19,20,21,23,24,26,27,29,30,31,32,33,34,35,36,37,39,40,41,43,45,46,48",189.87008985856104,"19,24",0.097073659221696,"2,19,23,24,30,36"
161,88.82910325325899,"1,2,8,31,44,45",109.25773295207748,"2,8,31,44,45",2.215319976701529,"1,2,5,8,17,21,22,29,31,32,33,34,38,44,45,46,48",186.03673112630955,"31,44",0.0872880711390309,"1,2,8,31,44,45"
162,84.44530642171341,"2,3,21,33,39,44",62.53390881423788,"2,3,21,33,39,44",13.993750487384496,"0,1,2,3,5,7,9,12,13,16,21,22,23,24,25,29,30,32,33,34,36,37,38,39,40,42,44,46",219.9573239766465,,0.0908687884977266,"2,3,21,33,39,44"
163,83.212277470319,"5,15,25,27,37,49",60.95393950341436,"5,15,25,27,37,49",23.266843587739043,"0,1,2,4,5,7,8,9,10,12,13,14,15,17,18,20,21,23,24,25,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",217.93539923637368,,0.1146873871131327,"5,15,25,27,37,49"
164,78.87882031997779,"1,2,11,42,43,47",55.73865167962272,"1,2,11,42,43,47",9.47813962553799,"0,1,2,3,5,6,7,9,11,12,14,15,16,20,21,23,27,30,31,32,35,37,38,39,41,42,43,44,45,47,48,49",207.7691670700122,,0.0753346069239805,"1,2,11,42,43,47"
165,87.59503440142304,"7,10,18,20,25,26,40,43",52.58947036455266,"10,20,25,26,40,43",32.04615387635868,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,36,38,39,40,41,42,43,44,45,48,49",200.12965635185617,"25,26",0.0539115370981028,"10,20,25,26,40,43"
166,91.32670724165176,"1,7,13,14,15,25,34,47",56.263209998694585,"1,7,13,14,15,34",7.849161446832677,"1,2,3,4,5,7,9,10,11,13,14,15,16,20,21,22,23,24,25,27,29,31,32,33,34,36,37,45,47,48,49",215.27489153265955,,0.0906969429472986,"1,7,13,14,15,34"
167,107.43430384439095,"0,2,4,7,11,31,35,42,45",121.6356089710169,"4,7,11,31,45",10.457600583044307,"0,1,2,3,4,5,6,7,11,12,14,15,21,23,24,26,27,29,30,31,32,33,35,38,39,41,42,43,45,46,47",212.0660733072203,,0.0699008488441829,"0,2,4,7,11,31"
168,87.81254532484958,"0,1,5,19,28,45",108.22294594758355,"1,5,19,28,45",7.394062129909696,"0,1,2,3,5,9,11,17,19,22,23,24,26,28,30,31,32,34,36,37,38,40,41,42,44,45,48,49",221.76991482780016,,0.050769739358098,"0,1,5,19,28,45"
169,92.2865897117624,"0,6,16,17,21,22,27,49",115.1942116341349,"6,17,22,27,49",8.49188335072652,"0,1,2,3,4,5,6,10,12,13,15,17,18,19,21,22,26,27,29,30,31,33,36,37,39,44,46,48,49",209.51792299102328,"0,6",0.0891767252375187,"0,6,17,22,27,49"
170,91.82541130015208,"2,4,11,18,33,39,43",71.4260440645238,"2,4,11,18,33,39,43",24.246015471453056,"2,3,4,6,7,8,9,10,11,14,15,18,21,25,26,28,29,30,31,32,33,34,37,38,39,41,42,43,44,46,47",218.13769126429716,,0.0471429227788466,"2,4,11,18,33,43"
171,115.101268743911,"8,18,20,22,34,36,46,49",57.16608754104771,"8,18,20,34,36,46",15.02555006250137,"0,2,4,7,8,9,11,13,14,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,41,42,44,45,46,48,49",234.38690231439605,,0.0814508512082545,"8,18,20,34,36,46"
172,83.71654782547338,"0,2,18,19,41,43",101.1330327160544,"2,18,19,41,43",11.35363422044662,"0,2,7,11,14,15,18,19,20,23,24,26,27,29,35,37,38,41,43,44,45,48",200.02244429535844,,0.0699718304294945,"0,2,18,19,41,43"
173,102.30998920105344,"2,4,19,23,30,33,35,49",59.049186718831066,"2,23,30,33,35,49",23.075523309397397,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,49",220.8606774026929,,0.1159570794485065,"2,23,30,33,35,49"
174,85.80495799896883,"8,26,27,32,37,42",60.96408699807644,"8,26,27,32,37,42",11.17045632300218,"1,3,5,6,7,8,11,12,15,16,18,19,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,40,41,42,43,44,45,46,48,49",210.95855740262184,,0.0521313669898365,"8,26,27,32,37,42"
175,80.16652714351224,"8,9,17,21,27,37",53.61442562669143,"8,9,17,21,27,37",32.3362763010297,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",214.08700511025597,,0.0864713276227129,"8,9,17,21,27,37"
176,82.27128767562911,"14,17,22,32,41,43",59.3578950321853,"14,17,22,32,41,43",13.814867537783318,"0,1,2,3,4,5,6,7,8,9,10,11,14,17,19,20,21,22,23,25,26,27,30,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48,49",200.45811145506215,,0.0805834409591201,"14,17,22,32,41,43"
177,110.98984146504036,"1,2,20,22,31,32,37,40,48",60.80205270188573,"1,2,20,22,40,48",18.311153690099417,"0,1,2,4,5,6,7,8,9,10,11,12,14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,36,38,39,40,41,42,45,47,48",198.07303911007267,"40,48",0.074087608899149,"1,2,20,22,40,48"
178,89.93640973467247,"2,5,9,11,18,20,24",62.578938671116894,"2,5,9,11,18,24",9.708128488050608,"0,2,5,7,8,9,11,18,24,27,30,31,34,37,46,49",196.13570499145368,"5,18",0.085741726073731,"2,5,9,11,18,24"
179,88.7471195340903,"16,20,22,25,28,29,48",54.39928520555131,"20,22,25,28,29,48",5.972669982332646,"0,2,3,5,11,16,20,22,25,28,29,30,34,35,37,38,40,41,48,49",188.4414731608012,"22,25",0.0535977214380363,"20,22,25,28,29,48"
180,88.928462914011,"3,15,27,30,35,38,43",58.85440736158843,"3,15,27,30,38,43",14.104332189964818,"0,2,3,4,6,8,9,10,15,16,17,18,19,20,21,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,43,44,48,49",230.50355290805575,,0.0927552119088117,"3,15,27,30,38,43"
181,81.23364221495973,"0,5,14,17,31,33",112.47853880033968,"5,14,17,31,33",19.74761191728896,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,45,46,47,48,49",214.27395876348655,,0.0786502225728193,"0,5,14,17,31,33"
182,95.051796444134,"4,10,12,27,28,39,46",114.02195707670352,"12,27,28,38,39,46",21.273338506811555,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48,49",183.55860811268028,"27,46",0.100217784084053,"10,12,27,28,39,46"
183,86.32076975701553,"5,11,22,28,35,39,48",58.43304465749657,"5,11,28,35,39,48",5.303678292144603,"1,2,3,5,6,8,11,16,17,18,19,21,23,25,28,29,31,33,34,35,36,37,38,39,41,42,43,45,46,48",187.21193964826935,"5,39",0.0556420796703584,"5,11,28,35,39,48"
184,83.89387877570503,"15,18,25,28,35,36",60.67296962015271,"15,18,25,28,35,36,49",10.84365601238049,"1,6,7,8,13,15,18,24,25,28,35,36,37,39,40,43,45,48",192.7377703100617,"15,28",0.0707903371978875,"15,18,25,28,35,36"
185,89.24132611595336,"3,12,27,32,40,47",61.860460171572726,"3,12,27,32,40,47",9.207200972827655,"3,6,7,9,11,12,13,14,15,16,17,18,21,22,23,25,27,29,32,33,36,37,40,42,43,44,45,47",215.13134430327503,,0.0680409215792312,"3,12,27,32,40,47"
186,80.01013480681814,"3,4,13,17,43,47",52.79188365630098,"3,4,13,17,38,43,47",8.431450975516855,"1,3,4,6,13,14,15,17,19,21,22,25,29,31,41,43,47,49",197.3194852307377,"3,43",0.0911404808019828,"3,4,13,17,43,47"
187,87.03747110461485,"6,14,25,35,45,46",64.98797049858366,"6,14,25,35,45,46",20.06205909924871,"0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,32,33,35,36,37,38,39,41,42,44,45,46,47,48",149.40890900175293,"14,46",0.0826502724177902,"6,14,25,35,45,46"
188,85.84363094981619,"16,20,26,28,32,33,46",54.84250995023881,"20,26,28,32,33,46",6.390896134462228,"5,6,10,20,22,26,28,32,33,41,42,43,45,46,47",0.0866742088398854,"20,26,28,32,33,46",0.0544497542303324,"20,26,28,32,33,46"
189,85.63816604730076,"0,5,20,21,34,49",61.78275084891987,"0,5,20,21,34,49",11.6824126038691,"0,2,3,4,5,7,10,11,12,13,16,17,18,20,21,23,24,25,26,27,29,30,34,37,38,39,40,43,45,48,49",226.72099426129097,0,0.0931166263472545,"0,5,20,21,34,49"
