simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
69,592.0037065969375,"0,8,11,18,19,22,24,27,29,32,35,42",851.430978349443,"18,24,35,42",473.8041123544874,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",700.6562841647735,,464.00163153558657,"0,8,11,16,18,22,24,27,29,33,35,42,43,48"
70,540.4512577168542,"2,13,14,22,24,31,33,34,40,42,45,48",762.8219838858881,40,343.88017149030526,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",654.908527776401,,366.6715795192074,"1,2,9,14,22,24,25,29,31,34,38,39,40,45,48"
71,593.2430191956621,"0,7,16,18,20,29,35,37,39,42,43,49",836.4855963778268,"39,43,44,45",574.2292191607982,"0,1,2,4,5,7,8,10,11,12,13,14,16,17,18,20,23,24,25,27,28,29,30,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49",700.2313355594068,,664.6887231332686,"1,2,7,11,14,16,17,18,20,24,28,29,32,35,37,39,43,44,45,46"
72,548.9435103027569,"10,11,14,19,21,23,26,27,29,33,35,39,43,48",843.9890918395027,"14,39,48",357.780934079218,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,46,48,49",690.7925947318627,,470.8019583530513,"3,10,11,17,19,20,27,29,39,43,48"
73,575.2044906029245,"3,4,7,8,18,25,30,34,35,37,43,44",791.0627144006597,"18,43,44,49",459.90145005053904,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",716.5035104334439,,549.4592222459246,"1,2,3,8,18,20,35,36,38,42,43,44"
74,585.1303766876478,"1,2,4,10,13,15,16,24,33,39,45,46,47",772.6689850151905,"45,47",434.9392335924708,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",659.1658713501131,,466.0631433370879,"1,2,4,6,10,13,16,24,30,33,39,41,42,44,45,47"
75,625.5160914864435,"0,8,9,10,13,15,17,18,21,40,42,49",843.8062928418808,42,499.528710139244,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,25,26,27,28,29,30,31,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",744.8165763992615,,470.5423573474076,"0,3,9,10,15,17,21,31,37,40,41,42,48,49"
76,610.4854701188242,"0,10,14,19,29,31,34,35,37,47,49",896.9238794618756,"31,49",351.9650656583612,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",728.9712720209127,,513.117350877961,"10,14,19,21,27,29,31,33,34,35,36,37,42,48"
77,616.2370637717513,"5,7,9,11,18,21,29,38,40,42,44,49",797.6816677009534,"29,38,40,44",417.232068243661,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",717.8357592186948,,420.7112157656206,"5,7,9,10,11,12,24,28,29,35,38,40,42,43,44,47"
78,613.8238969608348,"1,4,8,13,18,32,37,40,41,42,44,48",902.651114553484,40,378.7178487622465,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",765.2916672448291,,442.24505565805873,"1,4,8,11,17,18,28,32,33,37,39,40,41,42,44,46,48"
79,561.9742971358451,"4,5,7,8,9,13,14,22,23,24,31,37,47",843.3952916594031,31,484.3122817034293,"0,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,44,45,46,47,48,49",677.0212036325634,,254.3158699564963,"4,6,8,9,10,12,13,14,19,22,23,24,27,31,33,37,44,47"
80,609.5920653794971,"1,2,4,6,13,14,25,30,36,37,38",894.6615360247944,30,452.74879229624497,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",727.8124844543474,,529.3436796625704,"1,2,3,4,13,14,30,36,37,38"
81,546.29722975484,"1,3,13,18,21,30,32,33,35,38,41,42,47,48,49",762.7326687775943,"32,48",361.3075671527466,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",648.7507322781247,,469.2445012746747,"1,3,13,18,30,32,38,42,47,49"
82,568.0356269262538,"4,6,11,12,13,17,18,28,31,32,37,40,46",843.7855077434958,"31,40,46",446.4482990042849,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",691.2311911075343,,479.5858332157643,"0,4,6,9,12,13,17,18,28,29,31,32,37,40,42"
83,546.8809361260783,"3,5,7,8,14,18,20,33,39,40,44,45,47",798.0774848713332,"20,44",372.9246758129762,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",631.0239454068756,,439.24294606348263,"1,3,5,8,14,33,35,37,39,40,43,44,45,47"
84,612.6319847404155,"0,4,8,10,13,15,17,18,23,30,42,45,48",859.3928155061541,"30,42",468.2621526493699,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",727.3526013820862,,589.5446310455608,"8,13,14,17,23,30,36,37,42"
85,607.0255013370986,"0,4,8,13,21,22,27,30,32,34,37,40,47",867.2479621847407,"30,34,37",506.2490371453067,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",771.2689507985024,,517.3507427797815,"0,1,3,4,5,8,12,13,21,22,27,30,34,37,38,40,47"
86,559.9885083801491,"6,10,12,15,16,17,18,19,21,25,28,29,36,43,44,48",855.7743602623369,"44,48",452.1199519690912,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",708.9989985756835,,424.7948356849824,"10,12,15,16,17,19,21,23,24,25,28,29,30,34,43"
87,626.6644432448386,"6,10,12,19,26,34,37,41",791.0076621853592,41,395.8644384462506,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",737.4720744974278,,328.7998749303287,"1,2,4,6,10,12,19,24,25,26,30,34,35,37,41,42,47,48"
88,616.6410499834276,"0,6,8,9,10,21,22,23,24,30,31,36,46",959.3153692940812,"24,31",432.09380281300474,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,46,47,48,49",743.8214285964507,,483.86198975809583,"0,6,8,10,21,22,23,24,29,30,31,40,43,44,46,48"
89,621.0686753030201,"10,12,13,14,15,16,17,22,29,32,38,42,46,47,49",818.7172052327695,"38,47",477.6955353496804,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",699.978435981079,,459.5893010986319,"2,10,11,12,13,14,16,17,20,22,25,28,29,31,33,38,46,47"
90,667.7335295541584,"5,8,12,14,15,17,33,39,43,45,46",901.7444294691666,"12,43",510.54638871991057,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49",787.0646959168743,,504.7326429485654,"0,5,8,12,14,17,22,27,30,33,37,39,41,43,46,48,49"
91,623.1633159361085,"2,3,4,9,11,13,18,19,23,26,30,35,36,46",756.9742043315659,,469.34192246115504,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",759.3403349711921,,389.128846994948,"2,3,4,5,9,11,12,13,15,18,19,23,25,30,35,36,42,46,48"
92,567.0477907252696,"0,5,6,14,17,19,20,22,23,28,31,32,42,43",722.7590324424868,,555.9951521957754,"0,1,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",721.8647199767793,,475.7711053812207,"1,5,14,17,19,20,22,28,30,31,33,42,43,48"
93,580.6341494355516,"3,7,17,19,21,23,24,28,42,43,49",798.9751968477491,43,477.7464446481493,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49",697.1868798884334,,505.7092269483384,"5,7,16,17,21,23,26,28,41,43"
94,670.413411182929,"6,16,17,24,31,37,38,43,47,49",820.9530803309942,49,390.76115274065944,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",735.890233445367,,521.5866726078136,"6,12,16,17,30,31,37,41,47"
95,646.1156960045761,"11,19,24,28,31,32,35,37,38,40",806.5449199622798,24,476.07969962461465,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",715.8748625081735,,500.6973369547728,"11,17,24,28,31,32,35,36,37,38,45,47"
96,600.2935688139717,"2,10,17,18,24,32,35,43,45,46",872.2722072891662,"32,46",412.95688581544306,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",709.5464848638163,,574.2113084942653,"1,2,9,10,17,18,21,24,34,36,38,42,43,45,46"
97,623.4244497262721,"2,4,10,11,15,23,26,27,41,43,48,49",972.4459215714148,"11,48",526.1249571271376,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",749.237198678113,,415.83043035430615,"2,4,7,10,11,12,14,15,17,23,26,33,35,48,49"
98,627.2143355054535,"5,6,10,14,18,20,21,23,27,31,33,35,44,48",825.3949112544097,"31,48",447.80223956475095,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",721.9994963612141,,475.8189787781621,"3,5,6,10,14,18,19,20,24,26,31,33,35,36,43,48"
99,624.4264780532674,"8,13,16,21,24,27,28,34,37,40,49",822.0462247988978,"37,40,48,49",433.1614630437959,"1,3,4,6,7,8,10,11,13,14,15,16,17,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,46,47,48,49",760.9618224620723,,393.7751214887179,"6,7,8,11,13,16,21,22,23,24,26,27,28,37,40,46"
100,659.0908618094717,"1,3,8,10,12,14,17,18,20,35,37,40,42",833.0538052755288,"35,42",437.0149285780836,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",734.1143818093057,,556.2812915695091,"3,8,9,10,14,18,32,33,35,37,42,43"
101,678.0872935700075,"0,7,10,27,36,37,40,43,44,47",938.5778751328974,"37,40",359.7626897772571,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",796.9030640082226,,400.6406695837275,"1,9,10,12,22,25,27,28,31,37,38,40,43,44"
102,646.8527265198743,"0,4,11,15,21,26,32,39,40,41",926.2984668253924,"32,41",388.74912882430976,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",781.1338674562877,,583.5338058586,"4,5,6,12,15,21,22,27,28,35,37,39,40,41,48,49"
103,646.308073972857,"8,13,15,17,22,30,32,42,43,44,47",753.2500781806987,,413.81985138652334,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",752.3917076956801,,582.360309344602,"1,4,8,11,12,13,22,30,32,33,42,47"
104,689.050141026391,"0,1,12,32,37,40,42,43",868.9549063142571,"42,43",527.8139330763101,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",783.2337008620581,,456.9040051460514,"0,1,2,6,9,12,26,29,30,31,32,35,37,38,40,42,43"
105,644.3940312980895,"0,1,2,6,7,8,10,13,17,28,34,36,37,42,48",915.834659835956,37,457.8318547159288,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",792.7005921222462,,461.7535945395529,"1,2,6,7,10,13,14,15,17,23,24,30,34,36,37,42,48"
106,633.0949978631199,"0,7,8,10,11,14,15,16,18,22,36",859.5610544632601,10,453.0287416424642,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",731.3858084069788,,412.4617131858697,"0,4,7,8,10,11,13,14,15,18,22,28,36,40"
107,580.9960325331954,"6,8,19,25,29,31,37,43,45,46,48",820.5809826150415,48,498.4586414686789,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",724.6484393782742,,533.9095064425529,"6,8,11,19,25,29,31,37,45,46"
108,649.0370685663739,"6,11,13,14,16,29,30,31,37,42,47,48",879.0556653424694,"14,37,42",474.64205692108334,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",734.7408127142181,,512.3130151685776,"11,12,13,14,16,17,20,22,23,29,32,37,39,42,47,48"
109,579.8598826098756,"10,17,18,20,32,37,38,39,42,44,46,48",876.1563703321062,"32,37,42,48",378.0971489227188,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",722.8920993571504,,382.6149306205246,"1,2,3,8,10,11,17,18,20,22,32,37,42,44,46,48"
110,597.5608101811847,"1,4,11,19,28,30,43,44,46,48",687.1430819867495,,433.67927366258823,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",687.3001188173548,,465.1895938562346,"1,3,4,5,7,11,12,18,28,30,41,43,48,49"
111,600.056919952567,"0,3,11,12,13,14,20,21,28,30,31,37,42",907.2175321202412,"31,37,42",456.40459994956575,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",734.5196927957311,,414.2484173906153,"0,2,3,6,12,13,14,15,20,21,26,27,28,30,31,36,37,42,46,47"
112,614.4711739872287,"2,3,4,6,15,16,23,31,36,38,41,48",838.6715037362219,41,615.5326480233779,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,23,24,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48",753.3411478377941,,429.9309418227994,"2,3,4,6,9,13,15,24,27,31,36,38,39,41,47,48"
113,717.1508790110327,"3,12,14,23,37,40,41,46,48",804.0072622381347,,458.0550680235709,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",798.2281016925241,,352.3314313410124,"1,3,10,12,14,23,25,30,32,37,40,41,44,46,47"
114,538.699655067041,"1,2,5,8,14,19,24,27,28,29,36,37,38,43,44,46,48",873.7300696958408,"14,24,44",432.7275580106595,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",719.6378070624016,,480.57969504960334,"1,2,5,8,14,19,28,29,36,43,44"
115,609.1621709521954,"0,1,4,18,19,30,32,38,49",685.3445905734537,,429.274567726074,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,41,42,43,45,46,47,48,49",685.6457183616886,,608.837067858837,"0,4,8,10,15,17,18,19,20,23,26,32,37,38,39,42,45,49"
116,600.2488105670731,"3,5,8,29,30,39,42,43,45,46",743.396174051778,"42,43,45",425.4885871620236,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",698.9332331838331,,330.32747602603865,"3,5,8,13,15,29,30,31,32,39,42,43,45,46,48"
117,567.2602444195189,"3,4,5,6,7,9,12,14,26,27,29,30,33,39,40,43,45,48,49",775.3208648255847,"39,43,48,49",528.2752704864678,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",714.8966046022633,,454.1113140394541,"3,4,5,6,7,9,12,14,24,33,39,40,43,44,45,49"
118,565.1885987997443,"0,4,16,19,28,30,34,37,40,42,46,48",855.2648178973242,"40,42,48",431.30492767840286,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",722.245966726355,,487.17737191981325,"0,4,5,16,17,28,34,37,38,40,42"
119,619.7648046748564,"10,11,13,16,17,19,26,29,32,33,42,44",887.3868647278326,42,466.744277167676,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49",729.0028031001779,,506.0769907959079,"10,13,17,25,29,31,32,33,38,40,41,42,44"
120,600.2160538108477,"2,10,11,18,22,24,28,30,36,37,43,48",860.7673079592566,"30,37,43",417.9551520475472,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",722.5271697776482,,451.53958249107063,"2,9,10,11,18,22,24,28,30,33,36,37,48"
121,603.8758566599341,"5,13,16,19,21,24,27,28,34,42,43",707.5969930263523,,443.7643343746124,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",711.1512126199924,,542.9498819914735,"5,8,9,11,13,15,16,18,19,21,28,30,32,34,35,41,43"
122,599.488401223347,"0,2,3,6,11,12,13,14,17,24,30,35,39,48",729.1158216931212,,480.48385220737697,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",728.7413354753139,,582.120083479471,"0,2,3,6,9,15,17,24,30,34,35,42"
123,681.9482322243568,"1,4,7,9,12,13,23,30,36,38,42",907.513811511998,"13,30",622.4362950457893,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",714.2820145730914,,459.1328307712988,"1,7,9,12,13,14,15,23,30,31,36,38"
124,605.9210796226032,"4,6,13,14,16,20,22,28,36,39,42,43,48",856.2052039758854,"20,42,48",530.9373334229889,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",752.8074424971803,,481.8294297385475,"4,9,13,14,16,20,22,25,28,33,36,39,40,42,43"
125,630.3546507592984,"2,3,6,10,17,18,19,23,28,29,30,31,43",884.5991133474927,31,447.1659409161235,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",754.1916198804197,,419.7236669194074,"2,3,9,10,17,18,23,28,29,30,31,44,47"
126,670.9937614405367,"13,14,19,26,32,39,42,45,47",860.4895834092218,"19,39,42,45,47",445.313537712468,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",745.6827919360583,,528.0466029917397,"3,6,13,14,19,20,30,31,32,39,40,42,45,47"
127,678.5106108467548,"9,10,13,14,18,31,40,41,48",719.3670134970539,,470.80771427141025,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",724.6652275639797,,528.9252974420474,"5,10,11,13,14,16,17,18,20,31,36,41,46,47"
128,648.9963082499805,"4,7,8,13,19,21,27,46",894.2541147726489,"27,46",346.303450488208,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",728.1343688184146,,535.3550046045694,"0,2,4,5,6,7,10,15,21,28,32,37,41,46"
129,571.6535008594662,"7,9,14,16,28,31,33,42,44,45,46,48,49",856.8815468068905,"48,49",376.7509652907032,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",697.7596030749955,,458.30268601232626,"9,14,16,28,31,33,35,42,44,46,47,49"
130,537.9461282076752,"0,5,7,10,14,21,28,31,32,37,42,47",788.251813495073,"37,42",480.81724768170176,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",686.4975180577352,,454.81930896238856,"0,1,5,7,10,14,15,24,28,32,37,42"
131,634.160500622053,"0,3,5,10,11,14,15,18,19,22,35,43,46,47",760.0955405141519,,382.5943051883368,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",761.7233785695271,,460.95796786674566,"1,5,11,13,14,15,18,19,24,35,43,46,47"
132,561.6153914238007,"6,8,10,11,14,16,18,20,26,30,33,34,36,43",782.8489894684116,30,407.22615694194496,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",709.1463216837803,,519.3495046172367,"6,8,9,11,13,14,16,18,20,24,26,30,33,34,35,36"
133,566.1449240242748,"5,8,14,15,28,32,33,37,39,40,41,42,43,46,49",914.8770394980168,"46,49",412.4919493132821,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",715.7848397825079,,531.6320503484613,"1,8,14,15,28,32,33,37,39,40,41,46"
134,571.8447871956622,"8,10,19,21,29,31,32,34,35,39,43",841.8867908380973,"32,43",503.0428498042254,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",690.6719256315075,,397.18654590140744,"8,9,16,17,19,21,23,29,31,32,35,36,42,43,45"
135,600.4318283672202,"1,5,12,15,21,27,34,38,40,41,46,48",860.1181972545294,40,507.8049038273121,"0,1,2,3,4,5,6,8,9,10,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",722.9446900374613,,428.0809055132544,"1,4,5,15,17,21,22,33,34,37,38,39,40,46"
136,666.1397972319869,"13,14,17,18,19,20,22,36,38,46",924.084889995024,"38,46",455.72337831438045,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",755.6247446152288,,289.01792991387345,"12,13,14,16,17,18,19,20,22,25,29,33,35,37,38,41,42,46"
137,641.2322573533988,"2,13,19,24,28,42,46,48",821.9187967021685,"28,42,48",472.205807516007,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",728.8179469242021,,521.6981483010859,"2,3,12,19,24,25,36,37,39,42,46,48"
