simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
75,277.7054271767052,"0,2,4,5,18,21,23,26,31,39,42,44",407.2930723372157,"21,31,42",157.4893972407435,"0,2,4,5,6,7,14,15,17,18,21,22,23,24,25,26,31,32,37,39,42,43,44,45,46,48",444.64574421147034,,7.457407401041817,"0,2,4,5,18,21,23,26,31,39,42,44"
76,278.0189248240168,"0,3,7,11,13,15,22,24,30,35,41,46,47",465.603306230132,"24,41,47",163.32455362568052,"0,1,3,6,7,8,11,13,15,16,18,19,22,24,26,27,32,35,37,41,42,43,45,46,47",461.25217512955527,,98.21243810048811,"0,3,11,13,15,22,24,35,41,47"
77,270.427119679583,"1,8,9,15,17,19,24,31,32,38,42,44",347.1895509235069,"17,31,32,37,38,42,44",121.3623108366959,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,48,49",421.7735419202653,,15.903038761642463,"1,8,9,15,17,19,24,31,32,38,42,44"
78,325.7061523545368,"6,10,11,15,19,21,25,30,35,43",360.5803066537528,"19,21,25,35,43",200.86186323387304,"0,2,6,8,9,10,11,14,15,16,19,21,22,23,25,26,29,32,35,36,37,39,43,44,45,46,47,49",442.0183164169642,,94.71893310072409,"2,6,10,11,19,21,22,25,35,43"
79,309.0973787689384,"0,1,4,5,7,39,45,47,49",370.6916176553292,"4,5,45,47,49",112.53763182999472,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",459.2044921955471,,0.4862837855426464,"0,1,4,5,7,12,32,33,39,45,47,49"
80,259.10715107097593,"6,8,18,19,20,21,30,34,41,43,45,48",456.3720667239104,"30,43,45",115.50310141121284,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",423.2568785015108,,8.627656568474853,"6,8,18,19,20,21,30,34,41,43,45,48"
81,297.034562729383,"1,3,7,12,14,17,18,23,29,31,37,38,39",464.5675675164382,"23,29,31,39",159.05732561852977,"0,1,3,5,7,9,10,12,13,14,15,17,18,22,23,24,26,27,29,31,35,37,38,39,40,42,46,47,48,49",440.6587184883864,,14.166617271657346,"0,1,3,7,12,14,17,18,23,29,31,37,39"
82,276.6985372919495,"1,4,8,12,13,24,29,31,41,45,46",303.91982493705586,"12,13,29,31,41,45,46",138.0798623053662,"0,1,2,3,4,5,6,7,8,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,34,35,36,37,39,40,41,42,43,44,45,46,48,49",425.388318568776,,105.58942784472836,"1,4,8,12,13,24,29,31,37,43,45,46"
83,302.29709660649917,"1,3,4,6,7,17,19,22,31,36,38,39,42",450.3654794475151,"19,31,38,39",128.71805783873018,"1,3,4,6,7,8,9,11,12,14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,38,39,42,45,46,47",422.95191823763025,,14.98237385535493,"1,4,6,7,17,19,22,31,36,38,39,42"
84,289.11099785581484,"4,6,9,10,11,21,22,26,28,42,44,46,49",437.2840383437636,"10,21,28,44",112.81513131879204,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",433.314693734634,,6.585928370105324,"4,6,9,10,11,21,22,26,28,44,46,49"
85,323.6705428760847,"3,7,8,22,24,25,34,35,37,46,48,49",360.5032175214351,"24,34,35,46,49",110.0915911239068,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",427.4204130610452,,94.47240284604652,"3,5,8,19,21,22,24,34,35,46,48,49"
86,310.4811260102892,"1,3,5,6,7,11,12,22,25,30,32,34,36,37",442.9809177925825,"22,36,37",123.81071806157829,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48",434.66931256037776,,4.8619659031551485,"3,6,7,11,12,22,25,30,32,34,36,37"
87,288.07976818447986,"0,7,13,14,15,18,20,28,36,37,38,43",354.3728738822621,"18,20,28,36,37,38,43",161.50065251552513,"0,1,2,3,5,6,7,9,10,11,13,14,15,18,20,22,24,26,28,29,30,31,33,35,36,37,38,40,41,43,46,47,49",432.8226516658749,,8.44858478696455,"0,7,9,13,15,18,20,28,36,37,38,43"
88,259.6339613182479,"4,13,15,16,18,19,23,29,34,40,47,48,49",462.2176744596129,"29,40,47,49",118.9464622058611,"0,1,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,34,36,37,38,39,40,42,43,45,46,47,48,49",420.8698709278147,,9.648495527141332,"4,13,15,16,18,19,23,29,34,40,47,49"
89,274.87462387934517,"2,8,9,12,22,27,31,32,34,38,40,41,48,49",366.5911831100174,"34,38,40,41,48",100.35690119477384,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",416.2604119934549,,3.1302111552410787,"2,8,9,12,22,27,32,34,38,40,41,48"
90,363.3294521864755,"1,5,7,8,12,15,22,33,37,38,41,46",488.3791197056334,"22,37,38,46",137.1101218148857,"1,3,4,5,7,8,9,10,15,16,21,22,23,27,28,32,33,35,36,37,38,39,41,42,46,47",460.6068492840534,,3.0906442644318415,"1,5,7,15,21,22,33,35,37,38,41,46"
91,270.62199480322744,"5,9,10,12,20,22,26,29,30,37,39,43,45",394.5094132345247,"30,37,43,45",121.55785883393295,"0,1,4,5,6,8,9,10,12,13,14,15,16,18,19,20,22,23,24,25,26,27,28,29,30,34,37,39,40,42,43,45,46,48",433.80166690901984,,3.0135639196993105,"5,9,10,12,20,22,26,29,30,37,43,45"
92,255.5379479684221,"11,14,15,20,23,25,36,40,42,44,46,47",337.50875547831737,"15,23,36,42,44,46,47",112.17717075028594,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",440.9671241868557,,8.001270278853244,"11,14,15,20,23,25,36,40,42,44,46,47"
93,285.0882284208655,"0,6,15,19,21,22,27,29,30,38,47,48",286.3312329614817,"19,21,22,27,29,30,38,47,48",115.2564214707634,"0,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,44,45,46,47,48,49",453.1731025169008,,18.17820111498351,"0,6,15,19,21,22,27,29,30,38,47,48"
94,307.641159957731,"0,3,4,20,21,22,25,29,31,38,41,46,49",457.3966312602667,"31,46",122.8153199272127,"0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,19,20,21,22,23,24,25,27,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",438.6935660540124,,2.843155589183312,"0,3,4,20,21,22,25,29,31,41,46,49"
95,275.01917163527656,"0,4,6,9,12,15,21,31,32,40,42,48",355.1742078568544,"15,21,31,32,40,42,48",129.1791937582412,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",462.7276200198703,,16.741038930796577,"0,4,6,9,12,15,21,31,32,40,42,48"
96,278.72813127077103,"11,15,16,17,29,30,32,36,41,42,44,47,49",326.82940602231184,"16,30,32,41,42,44,47,49",106.76892661282744,"0,1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,44,45,46,47,48,49",420.953167063493,,22.64076619660561,"11,15,16,17,30,31,32,36,41,42,44,47,49"
97,251.32376338560965,"3,7,9,17,18,23,25,26,38,40,41,48",396.9740017798148,"26,38,40,41,48",184.0173888423222,"2,3,4,6,7,8,9,17,18,19,23,25,26,30,33,37,38,40,41,48",436.9962499414089,,3.089208691606885,"3,7,9,17,18,23,25,26,38,40,41,48"
98,289.0871591193575,"1,6,12,14,20,27,28,29,31,34,38,39,43,47",420.49598775632774,"27,38,39,43,47",119.34275455649386,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,46,47,48,49",440.5727281935889,,95.31141541040434,"1,6,20,27,28,29,38,39,43,47"
99,265.0757383799932,"2,3,6,7,10,11,13,23,25,34,44,46",432.3919124843165,"13,23,25,34,44",105.7566003318819,"0,1,2,3,5,6,7,10,11,13,14,16,20,21,23,24,25,30,33,34,35,36,38,40,42,43,44,45,46,48",431.42982738167575,,25.65833735024044,"2,3,6,7,10,11,13,23,25,34,44,46"
100,284.93304972264593,"0,6,12,18,27,29,34,41,44,45,49",447.6858675458514,"27,29,41,49",117.31828893968978,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",435.8520524993151,,9.77434182231897,"0,6,12,18,19,27,29,34,41,44,45,48,49"
101,320.1729873610192,"0,2,4,6,8,9,13,15,21,23,27,42,43",380.7814707515525,"13,21,27,42",121.62659863925607,"0,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19,21,22,23,24,25,27,28,32,37,40,41,42,43,44,48,49",460.8660570214202,,2.856728887335195,"0,2,6,8,9,13,15,21,23,27,42,43"
102,300.7609940730721,"12,13,16,20,21,28,29,32,40,45",348.6113315657703,"13,16,21,28,29,32,40,45",142.636714974366,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",437.58012838953385,,20.79724042781432,"7,12,13,16,20,21,28,29,32,40,43,45"
103,298.5915377933821,"6,10,18,20,22,23,34,36,39,40,42,45,48",416.74168376375553,"20,36,39,40,42,48",182.31644088974215,"0,1,3,4,6,8,9,10,11,12,13,14,15,18,19,20,21,22,23,26,27,34,36,37,39,40,41,42,44,45,46,48",429.8354205996981,,98.69022008270194,"6,10,12,18,20,34,36,39,40,42,48"
104,288.2282167480245,"3,5,9,10,18,19,22,23,24,40,46",514.2219403851919,"23,24,46",126.9723200022472,"0,2,3,4,5,8,9,10,18,19,21,22,23,24,26,28,32,33,36,38,40,43,44,45,46,48,49",425.2751518840173,,11.878176677592291,"3,5,9,10,18,19,22,23,24,40,46,49"
105,301.19636172094766,"0,3,17,28,29,32,34,36,37,42,45,46",433.94803783301813,"32,36,37,42,46",171.89845896571617,"0,3,5,6,7,9,10,13,16,17,19,20,23,24,28,29,30,32,33,34,36,37,42,44,45,46",457.08178378288653,,7.703999064880909,"0,3,17,28,29,32,34,36,37,42,45,46"
106,268.26499393311457,"2,5,6,12,14,17,27,28,32,41,48,49",312.2297809631356,"14,17,28,32,41,48,49",111.79759909873336,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",449.11660368382985,,12.617030018524876,"2,5,6,12,14,17,27,28,32,41,48,49"
107,284.3001157865721,"7,9,11,13,22,24,28,30,40,42,47,49",340.9157969198447,"9,28,30,42,47,49",111.28523736671382,"1,2,3,4,5,7,8,9,10,11,12,13,15,19,20,21,22,23,24,26,27,28,29,30,31,33,34,35,37,38,39,40,41,42,45,46,47,48,49",413.6586674005176,,12.22639669575864,"7,9,11,22,23,24,26,28,30,40,42,47,49"
108,290.7395287735146,"2,3,13,14,16,27,28,33,39,41,47",354.6959601921882,"13,14,16,27,33,39,47",125.38121259423802,"2,3,8,9,10,11,12,13,14,15,16,19,21,24,25,27,28,29,30,31,33,34,36,38,39,40,41,43,46,47",440.0742286595708,,4.891599171338893,"2,3,13,14,16,21,27,28,33,39,41,47"
109,278.5434542417468,"0,7,8,14,18,20,21,22,31,36,44,49",367.1056757716673,"14,18,22,31,44,49",164.95943368093185,"0,2,5,6,7,8,9,12,13,14,15,17,18,20,21,22,24,25,28,29,30,31,33,35,36,41,44,45,46,49",434.8780372745679,,8.266949607906309,"0,7,8,14,17,18,20,22,31,36,44,49"
110,283.56571764079365,"3,8,9,14,16,24,25,29,32,34,43,48",380.3744911516834,"8,16,25,29,32,34,43,48",100.24885348737668,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,44,45,46,47,48,49",446.05290539636,,13.11084944634668,"3,8,9,14,16,24,25,29,32,34,43,48"
111,279.5665391255219,"3,4,9,11,13,27,28,31,34,37,40,45,47",388.0810072465546,"34,40,45,47",105.2467892622692,"1,3,4,6,7,9,10,11,12,13,18,19,20,22,26,27,28,30,31,33,34,35,36,37,40,41,44,45,47",397.6341803016811,,2.6677730415283523,"3,4,9,11,13,27,28,34,37,40,45,47"
112,318.0009073044851,"3,5,9,13,22,23,25,26,28,29,32,36,42,45",464.13167829984206,"29,32,45",123.94744857808952,"2,3,4,5,6,7,8,9,10,11,13,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,40,41,43,44,45,46,48",441.8702047861594,,2.825397927362938,"3,5,9,22,23,25,26,28,29,32,36,45"
113,317.01562138360055,"3,6,7,12,17,20,24,28,33,35,36,42,46,48",439.4681623042562,"17,28,35,42,46",157.72651136153465,"0,3,4,5,6,7,9,10,11,15,16,17,19,20,22,24,27,28,29,30,32,33,34,35,36,39,42,43,46,47",475.28132105050463,,4.2664850175528235,"3,6,7,17,20,24,28,33,35,36,42,46"
114,269.7339768636251,"1,3,7,11,13,17,18,19,31,35,37,43",401.8356508211869,"17,19,31,35,37,43",100.71445764995622,"0,1,3,4,7,8,9,11,13,16,17,18,19,20,23,25,27,29,31,35,37,39,41,42,43,44,45,49",423.7060777190643,,19.916282056739902,"1,3,7,11,13,17,18,19,31,35,37,43"
115,278.4196359232748,"11,12,14,18,19,26,27,28,31,37,45",298.69335907426887,"12,18,19,27,28,31,37",194.21249887736303,"2,9,11,12,14,18,19,20,21,23,26,27,28,31,33,34,36,37,42,45,47,48",401.837271099294,,96.58968438563292,"12,14,18,19,22,26,27,28,30,31,33,37,47"
116,265.93615513730475,"3,6,12,18,19,22,29,31,32,36,42,43",386.5268583973958,"19,32,36,42,43",127.80619882734692,"0,1,2,3,4,5,6,7,9,10,12,15,17,18,19,22,24,25,29,30,31,32,34,35,36,37,38,40,41,42,43,44,45,48,49",426.7876327301361,,15.199714134007747,"3,6,12,18,19,22,29,31,32,36,42,43"
117,338.8606827165956,"2,6,13,14,17,21,25,30,33,39",364.9060498518011,"13,17,21,25,30,33,39",134.35219149739646,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,33,34,36,39,42,43,44,45,46,48,49",497.86192012472696,,9.046816782775428,"2,6,8,13,14,17,21,25,27,30,33,39,42"
118,317.8456360067556,"3,5,10,13,16,22,30,40,41,46,49",343.783970254345,"13,22,30,40,46,49",111.29925174011213,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",438.6390275051503,,3.3592746194971004,"3,5,13,16,18,22,30,40,41,45,46,49"
119,278.66700748514,"0,5,11,14,18,19,22,33,37,40,41,42",372.153382384322,"19,37,40,41,42",137.0362035324813,"0,3,4,5,7,9,10,11,14,16,18,19,20,21,22,23,24,25,26,30,32,33,36,37,38,40,41,42,43,44,46,49",415.9372812008148,,86.3974341031676,"0,14,18,19,22,33,37,40,41,42"
120,263.52966160183036,"8,16,18,20,25,27,34,35,42,43,47",328.4517187682282,"25,27,34,35,43,47",108.99317493077044,"0,1,3,4,5,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,29,30,31,32,34,35,36,37,38,39,40,41,42,43,45,47,49",395.9550259888459,,7.058198889213877,"8,16,18,20,21,25,27,34,35,42,43,47"
121,262.79655243323515,"1,8,10,12,14,19,21,41,46,47,48",441.27584923418186,"41,46,47,48",191.14550594288113,"0,1,3,4,6,7,8,10,12,13,14,16,17,18,19,21,22,23,24,25,29,30,38,39,40,41,42,43,46,47,48,49",412.1087879644681,,12.123081953746736,"1,8,10,12,14,19,21,24,41,46,47,48"
122,244.41843104895628,"0,3,5,6,7,19,20,21,23,26,37,39",414.27592513961974,"7,19,23,37",121.8964428701101,"0,2,3,4,5,6,7,9,10,12,19,20,21,22,23,24,25,26,30,31,32,33,36,37,39,40,41,42,43,44,45,48",392.30065256272457,,109.28997669298695,"3,5,6,7,19,20,21,23,31,37,39"
123,273.230968553552,"0,7,14,15,16,19,22,24,26,33,34,39,44",363.84196169966856,"24,33,34,39,44",139.04319645580864,"0,2,3,4,7,8,9,10,11,12,14,15,16,17,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,42,43,44,46,47,48,49",437.6388889758156,,3.193499677986646,"0,7,14,15,16,19,24,26,33,34,39,44"
124,304.9732265940772,"0,9,10,11,18,21,23,26,28,29,39",364.7016201524649,"10,11,21,23,26,28,29",130.84801413914408,"0,2,5,9,10,11,14,16,17,18,20,21,22,23,25,26,27,28,29,31,32,34,35,36,37,39,40,42,43,45,46,47,48,49",466.305313027837,,2.770314456952905,"0,9,10,11,18,21,23,26,28,29,39,45"
125,258.1145356869917,"0,7,9,10,12,15,18,21,26,32,34,40",444.36337322834214,"15,26,34,40",130.0820942430475,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",412.1134324638762,,92.88362635707212,"0,9,10,12,15,18,26,31,32,34,40"
126,302.2727049833154,"1,5,6,11,19,29,30,33,36,39,49",415.3163936445898,"30,39,49",120.31677184963692,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",427.7726469179382,,70.04111219792232,"1,5,6,9,11,29,30,33,36,39,42,45,49"
127,293.4555156166494,"0,1,11,14,18,21,23,24,28,37,41,43,47",435.0933491329972,"18,21,23,41,47",112.95505752050778,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",448.56393149145504,,3.498591888953296,"0,1,11,14,18,21,23,24,28,41,43,47"
128,310.2263818413132,"6,13,14,15,22,23,24,26,30,33,35,46,47",367.1983071465751,"13,14,22,24,35,46",123.34668925513098,"2,3,4,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,39,40,43,44,46,47,49",444.1405656203255,,8.388851081116405,"6,13,14,15,22,23,24,26,30,33,35,46"
129,340.10515948012505,"5,11,13,17,21,24,30,31,40,42,44,46",375.9915911106063,"31,39,40,44,46",100.076107318523,"0,4,5,9,10,11,13,15,17,21,22,24,27,28,30,31,35,36,39,40,44,46",449.3704961905484,,11.95407474847833,"5,11,12,13,15,17,21,24,31,39,40,44,46"
130,258.7174848480027,"2,3,4,5,10,22,28,37,43,44,47,48",442.46254019954614,"28,37,44,48",112.57561324475554,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,27,28,29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",424.0558439180575,,0.3699434839835934,"2,3,4,5,10,22,28,37,43,44,47,48"
131,257.28850020842435,"0,6,7,8,13,20,21,24,28,31,37,45",409.8449673964722,"20,28,31,37,45",113.24996686158735,"0,1,2,3,4,5,6,7,8,10,12,13,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",411.4960004649776,,16.289155314191525,"0,2,6,7,8,13,20,21,24,28,31,37,45"
132,279.5160953152557,"1,4,5,9,12,14,20,24,26,28,38",574.3674444907238,"26,38",101.09732134124104,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",441.65373771184113,,79.019745831799,"1,4,9,12,14,20,23,24,26,28,38"
133,291.4275520769745,"0,3,5,8,12,13,14,18,19,28,31,36,37",385.14168549392497,"5,14,18,28,36,37",134.2006930066822,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49",424.38606520356353,,14.080420564834814,"0,3,5,8,13,14,18,19,28,31,36,37,43"
134,276.1323094588612,"0,5,6,11,22,23,30,34,38,39,44,46",481.16366442620034,"30,38,39,44",213.7524883872273,"0,2,3,4,5,6,7,8,9,10,11,13,17,18,20,21,22,23,24,25,26,27,29,30,31,32,33,34,37,38,39,40,42,43,44,45,46,47,48,49",439.6556438769029,,11.782481644859988,"0,5,6,11,22,23,30,34,38,39,44,46"
135,315.9139312643294,"2,5,6,12,13,16,20,25,27,38,40,43,46,48",392.5544323085045,"13,16,20,38,43,46",106.0260963538944,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",459.05881801901666,,14.347633286293432,"2,5,12,13,16,20,25,27,38,40,43,44,46"
136,280.3178421905899,"2,7,17,20,21,28,35,37,47,48",417.7886786281308,"17,28,35,47,48",147.62310644074728,"0,1,2,3,7,8,11,16,17,18,19,20,21,22,26,27,28,29,30,32,34,35,37,40,42,44,45,47,48",436.2675920294363,,15.12838781161563,"2,7,17,18,20,21,28,35,37,45,47,48"
137,259.84109076055506,"7,11,14,19,20,21,28,30,34,38,43,47",384.7251700570084,"14,21,30,34,38,43",119.59984239275671,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",430.60514398826155,,38.60548532866623,"7,11,14,19,20,21,28,30,34,38,43,47"
138,289.5615316360457,"0,1,2,7,13,21,23,25,27,41,42,45,48",515.2864394324608,"27,42,45",239.85458476011465,"0,1,2,3,4,5,7,9,11,13,14,15,16,19,20,21,23,25,27,28,29,30,32,36,37,38,41,42,45,48,49",461.6187056657338,,16.98425791388205,"0,1,2,7,10,13,21,23,25,27,41,42,45"
139,269.5968540080079,"4,6,7,22,27,30,34,38,44,46,49",418.1900708321093,"22,34,38,46,49",162.22483083140835,"2,4,6,7,8,10,14,16,17,20,21,22,23,27,29,30,32,34,37,38,39,42,43,44,45,46,47,49",431.043831831998,,18.560235033173797,"4,6,7,22,27,30,32,34,38,44,46,49"
140,282.3927295732723,"2,4,12,14,20,21,22,24,25,26,33,48",439.6008754183528,"14,25,26,33,48",104.57853076034472,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",450.3645285348046,,20.74769290223027,"2,4,12,14,20,21,22,24,25,26,33,48"
141,298.3977551936104,"2,4,8,20,24,25,28,38,43",474.3479600464324,"24,25,28,38",128.54234655451964,"0,1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,46,48,49",450.8531623792142,,2.998841362303863,"2,4,5,7,8,19,20,24,25,28,38,43"
142,288.5349528871427,"2,6,7,21,25,32,35,36,39,40,45,47,48",380.1229964121553,"25,32,40,47,48",111.49715162434585,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",406.7907343604636,,21.69851153631549,"2,5,6,21,23,25,32,35,36,40,45,47,48"
143,298.3790683594149,"2,3,4,11,12,27,33,34,42,44,46,48",437.3447757637773,"34,42,48",144.76556472837703,"0,1,2,3,4,6,7,8,10,11,12,13,15,16,18,19,20,22,23,24,26,27,28,29,30,31,33,34,36,37,40,42,44,46,47,48,49",425.1293829130619,,106.92261833860545,"2,3,4,6,11,12,27,33,42,46"
144,290.0269471361503,"6,8,11,13,21,23,25,29,37,47,49",424.7484005764092,"23,29,37,47,49",144.28052940034183,"0,2,3,6,8,9,11,13,14,16,18,21,23,24,25,26,29,30,33,34,35,36,37,39,40,45,47,49",429.5390783779087,,2.458869759725218,"6,8,11,13,14,21,23,25,29,37,47,49"
145,299.0743104865643,"0,4,6,13,14,20,28,35,38,39,47",392.1234907923959,"20,28,35,38,39",130.92546743218992,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,21,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",448.342028869396,,16.74538229348349,"0,4,6,13,14,19,20,28,35,38,39,40,47"
146,298.5250059812326,"0,2,14,29,33,35,38,39,43,46,49",332.8913241237323,"14,38,39,43,46,49",107.21134093841196,"1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",430.5473469159657,,97.2165174840864,"2,14,33,35,37,38,39,43,46,49"
147,287.6874886968093,"0,2,6,12,13,26,28,30,36,45,47",425.0961640703897,"12,13,30,36,45",108.14828116642109,"0,1,2,3,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",453.221178837405,,90.06678084108152,"0,2,6,12,13,28,30,36,45,47"
148,298.6347995795554,"0,2,11,12,16,22,34,39,40,47",366.6910429526814,"16,34,39,40,47",112.80578436658789,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48",438.77753738274146,,15.475492476715942,"0,2,5,11,12,16,22,25,34,38,39,40,47"
149,302.44436230824596,"1,7,10,15,16,24,27,28,29,35,38",440.0570717124647,"24,28,29,35,38",181.8466814318175,"0,1,4,5,6,7,9,10,11,12,14,15,16,17,18,19,21,22,24,26,27,28,29,30,33,34,35,36,38,43,44,45,47,48,49",442.6329842938517,,196.43455542127597,"1,6,7,10,24,27,28,35,38,45"
