simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
71,0.6079106661659966,"0,1,3,4,5,8,10,15,16",0.6093610345827932,"0,3,4,5,8,10,15",0.6004139601529659,"0,4,5,10,15",0.6010538089484889,"0,3,4,5,10,15",0.6065507706341562,"15,0,5,4,16,10,3,1,8,14,6,21,18,17",0.6074472261520547,"15,0,5,4,16,10,3,1",0.6073949173454135,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,21,23,24",0.6132615101392348,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
72,0.5930405245932383,"0,3,4,5,10,15,16",0.593108320426818,"0,3,4,5,10,15,16",0.590167259913509,"0,4,5,10,15",0.5910604600313593,"0,3,4,5,10,15,16",0.594024429942263,"15,0,16,4,5,10,3,1,14,8,18,21,23,17",0.5929596757307964,"15,0,16,4,5,10,3",0.5942087706763973,"0,1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,18,21,23,24,25",0.6035464813030013,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5932417809872246,
73,0.6064021103142033,"0,3,4,5,8,10,15,16",0.606656470934172,"0,3,4,5,8,10,15,16",0.6024174380052587,"0,3,4,5,10,15",0.6023856096344878,"0,3,4,5,10,15",0.6050807668213606,"15,0,16,10,5,4,3,14,1,8,2,18,25",0.6063581631913815,"15,0,16,10,5,4,3",0.6063419160732474,"0,1,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,21,25",0.6104582965775579,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6034794934734528,
74,0.6046483577460559,"0,4,5,8,10,15,16",0.6037791437636526,"0,4,5,10,15,16",0.5950140480103268,"0,4,10,15",0.597257043442327,"0,4,10,15",0.6084114458800136,"15,0,16,5,10,4,3,8,1,14,12",0.604009327708449,"15,0,16,5,10,4",0.6085477722880364,"0,1,3,4,5,6,8,10,12,13,14,15,16,17,18,20,21,22,24,25",0.6157347301109889,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6083581933768797,
75,0.6000643335872536,"0,3,4,5,8,10,15,16",0.6005553706276099,"0,3,4,5,8,10,15,16",0.5972617416798428,"0,4,10,15",0.5962695321251849,"0,3,4,5,10,15",0.6011093542956273,"15,0,16,4,5,10,3,8,6,1,14",0.6000093886495494,"15,0,16,4,5,10,3",0.601489968014578,"0,1,2,3,4,5,6,8,10,14,15,16,18,20,21,23,24",0.6045252757382359,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
76,0.5941002042591661,"0,4,5,8,10,15,16",0.5965644269229785,"0,3,4,5,8,10,15,16",0.5908869335965817,"0,4,5,10,15",0.5912867101481412,"0,4,5,10,15",0.5973053461318687,"15,0,16,5,10,4,3,8,1,6,25,14",0.5933659479928018,"15,0,16,5,10,4",0.5973866340306858,"0,1,2,3,4,5,6,8,10,12,13,14,15,16,17,18,21,24,25",0.6073493322132483,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.597555872770846,
77,0.591805386307732,"0,1,3,4,5,10,15,16",0.5904925938867465,"0,1,3,4,5,10,15",0.5841463216663442,"0,3,4,10,15",0.5841762606785803,"0,3,4,10,15",0.593807441321532,"15,0,3,16,4,5,10,1,8,18",0.5920534143913239,"15,0,3,16,4,5,10,1",0.5929079403316817,"0,1,2,3,4,5,6,7,8,10,13,14,15,16,18,21,24",0.6018803296431615,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
78,0.597202370158615,"0,1,3,4,5,10,15,16",0.5981701138145473,"0,3,4,5,10,15,16",0.5924027189623357,"0,3,4,5,10,15",0.5923301848553051,"0,3,4,5,10,15",0.5962866270573552,"15,0,16,5,4,10,3,1,14,8,13,23",0.5967778322968779,"15,0,16,5,4,10,3,1,14",0.5971015690834035,"0,1,2,3,4,5,6,8,9,10,13,14,15,16,18,21,23",0.600769074870132,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
79,0.5888257967656824,"0,3,4,5,10,15,16",0.5892053765928607,"0,3,4,5,10,15,16",0.5909529313045513,"0,3,4,5,10,15",0.5845999496903994,"0,3,4,5,10,15,16",0.5893424397075031,"15,0,16,4,5,10,3,1,14,6,8,25",0.5890337820733664,"15,0,16,4,5,10,3",0.5896298472463463,"0,1,3,4,5,6,8,9,10,14,15,16,18,20,21,23,25",0.5927311658413218,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5880979810018836,
80,0.5944258884374003,"0,4,5,10,15,16",0.5967010876088068,"0,3,4,5,10,15,16",0.5934868814456103,"0,4,5,10,15",0.590415582113813,"0,4,5,10,15,16",0.5948591329839877,"15,0,16,5,4,10,1,3,14,13,8,23,21,12,25",0.5945839641503444,"15,0,16,5,4,10",0.5954745371694814,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,21,23,25",0.5994740656035499,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5943734626538144,
