simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
35,0.6972083116176837,"2,7,9,13,17,29,42,46,49,50",0.6974979322924928,"2,7,9,13,17,29,42,46,49,50",0.6966025158052163,"2,7,9,13,17,29,42,46,49,50",0.6973336486823322,"2,3,7,9,13,17,29,42,46,49,50",0.7018479073667037,"2,42,13,7,29,9,46,49,17,40,44,25,30,35,68,45,41,60,52,23,0,38,31,37,36,43,16,19,28,67,69,39,47,58,48,66",0.6954705875688292,"2,42,13,7,29,9,46,49,17,40,44",0.7048623699893499,"0,2,3,7,9,10,13,16,17,19,21,23,28,29,30,31,35,38,39,40,41,42,43,44,45,46,47,48,49,50,52,54,60,67,68,69",0.7071439294373569,"2,3,5,7,9,10,13,15,16,17,18,19,23,29,30,31,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50,52,54,60,68,69",0.7006171965285174,
36,0.7124600026960489,"2,3,7,10,13,29,42,43,49",0.712315267440953,"2,3,10,13,29,31,42,43,49",0.7131985781889646,"2,7,10,13,29,42",0.7123145579544083,"2,3,10,13,29,31,42,43,49",0.709794461748033,"2,42,13,29,7,39,43,49,67,46,10,68,45,0,31,3,35,30,44,19,15,40,38,37,41,9,60,18,6,36,34,52,47,48",0.7086213257465572,"2,42,13,29,7,39,43,49,67,46,10,68",0.716276330819386,"0,2,3,6,7,9,10,13,15,17,21,29,30,31,35,38,39,40,41,42,43,44,45,46,47,48,49,50,52,60,65,67,68",0.7159577713608661,"0,2,3,5,6,7,9,10,13,17,23,27,29,30,31,32,35,38,39,40,41,42,43,45,46,47,49,50,55,57,60,63,65,67,68,69",0.7088621964284447,
37,0.7128394605840537,"2,7,9,13,29,42,45",0.7145556425672555,"2,3,7,9,13,29,42,45",0.714366763511396,"2,7,9,13,29,42,45",0.7149899936545127,"2,3,7,9,13,29,42,45",0.7121426595727371,"2,42,13,7,9,29,69,45,49,10,68,40,35,46,44,41,30,54,31,15,3,19,25,23,18,67,50,0,36,57,56,58,28",0.7134329794150126,"2,42,13,7,9,29,69,45,49",0.7180396476238378,"0,2,3,6,7,9,10,13,15,17,19,22,23,28,29,30,31,35,39,40,41,42,44,45,46,49,50,54,60,66,68,69",0.7178592575143092,"2,3,5,7,9,10,13,16,17,19,21,29,30,31,35,40,41,42,44,45,46,49,50,54,60,64,68,69",0.7133778012638626,
38,0.7065460053653461,"2,7,9,13,29,42,46,49,50",0.7044104843675899,"2,3,7,9,12,13,29,31,42,49,50",0.7037281369224998,"2,13,42",0.7052871309554988,"2,3,7,9,12,13,29,31,42,49,50",0.7095684364758594,"2,42,13,49,7,9,29,46,12,35,50,39,31,0,68,34,36,30,3,19,67,45,64,11,52,40,53,5,41,60,18,28",0.7051275154483745,"2,42,13,49,7,9,29,46,12,35",0.7120890166127537,"0,2,3,4,5,6,7,9,10,11,12,13,14,17,18,19,28,29,30,31,34,35,36,38,39,40,41,42,43,45,46,47,49,50,51,52,53,54,59,60,64,67,68,69",0.7112091847929953,"0,2,3,5,7,8,9,10,11,12,13,14,17,19,21,27,28,29,30,31,34,35,38,39,40,41,42,43,44,45,46,49,50,51,52,53,54,60,68",0.7091458623838275,
39,0.7019398685210416,"2,3,7,13,17,29,38,42,49,50,60",0.7016593979514006,"2,3,7,13,17,29,38,42,49,50,60",0.7021395494548993,"2,7,13,29,38,42,49",0.7012984905391456,"2,3,7,13,17,29,38,42,49,50,60",0.7063469607926839,"2,42,13,49,29,7,9,38,60,68,44,35,39,17,40,46,31,37,30,41,3,0,27,36,19,64,43,53,66",0.7034547623902725,"2,42,13,49,29,7,9,38,60,68,44,35,39",0.7097133132147149,"0,2,3,7,9,10,11,12,13,14,15,16,17,19,21,23,27,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,47,49,50,52,53,60,61,63,64,66,67,68,69",0.7079260630187383,"0,1,2,3,6,7,9,13,14,17,19,21,23,27,29,30,31,34,35,38,39,40,41,42,44,45,46,49,50,52,53,56,60,65,68,69",0.7088306247049767,
40,0.7024677454269177,"2,7,9,13,29,42,43,46,49",0.7029834507405924,"2,3,7,9,13,29,38,42,43,49",0.7019753847982241,"2,7,9,13,29,42,43,49",0.7017900421477676,"2,3,7,9,13,29,38,42,43,49",0.7088762151615947,"2,42,13,29,7,9,49,46,38,43,30,0,31,67,17,35,68,50,39,23,69,19,4,3,37,55,12,40,60,28,66,65",0.7014618017286386,"2,42,13,29,7,9,49,46,38,43,30",0.7073517364908553,"0,2,3,4,7,9,10,12,13,17,19,23,28,29,30,31,35,38,39,40,41,42,43,44,46,49,50,54,60,66,67,68,69",0.7060048189089119,"0,2,3,4,7,9,10,13,17,23,29,30,31,35,38,41,42,43,46,49,50,60,67,68",0.7099741227704057,
41,0.7029249198170736,"2,7,9,13,29,42,49,60",0.7052228581326572,"2,3,7,9,13,29,42,45,49,60",0.7035929333959936,"2,7,9,13,29,42,49,60",0.7052210833888236,"2,3,7,9,13,29,42,45,49,60",0.7027304078929247,"2,42,13,7,29,9,46,49,68,60,35,45,0,38,64,44,30,69,37,31,3,61,47,48,53,25,43,62,57,40",0.7043290971381191,"2,42,13,7,29,9,46,49,68,60,35,45",0.7070891787479395,"0,2,3,7,9,10,13,14,17,21,29,30,31,35,36,38,39,42,44,45,46,47,48,49,50,53,60,61,64,68,69",0.7051973018214551,"0,2,3,7,8,9,10,13,14,15,19,22,23,25,27,29,30,32,35,38,39,40,42,45,46,47,48,49,50,53,55,60,61,64,65,68,69",0.7044171244322595,
42,0.6989346734815601,"2,7,9,13,29,31,39,42,44",0.7014331823668912,"2,3,7,9,13,29,31,39,42,44,45,50,68",0.6994223179199165,"2,13,42",0.702539746410623,"2,3,7,9,13,29,31,42",0.6984566606451318,"2,42,13,7,29,9,39,12,35,44,68,45,0,30,49,31,46,38,37,11,67,19,63,3,27,18,60,43,5",0.6987334800190634,"2,42,13,7,29,9,39,12,35,44,68,45,0,30,49,31,46",0.7041906743262872,"0,2,3,7,9,11,12,13,17,19,22,27,29,30,31,35,36,38,39,41,42,43,44,45,46,47,49,50,52,60,63,65,67,68",0.7047539446760785,"0,2,3,7,9,11,12,13,17,21,27,29,30,31,35,38,39,41,42,44,45,46,49,50,60,68",0.7009844210622445,
43,0.6918546268297346,"2,3,7,13,29,42,45,46,60",0.6918128447903462,"2,3,7,13,17,29,31,42,45,50,60",0.6924682562726172,"2,13,42",0.6921325836171915,"2,3,7,13,17,29,42,45,50,60",0.6969945258446699,"2,42,13,7,46,45,29,9,39,44,60,68,35,49,17,40,5,31,30,23,6,50,41,36,19,69",0.6936413401412092,"2,42,13,7,46,45,29,9,39,44,60,68",0.697951263729649,"2,3,5,6,7,9,13,17,18,23,29,30,31,35,39,40,41,42,43,44,45,46,47,49,50,60,65,68",0.7000587781232075,"0,2,3,5,6,7,8,9,10,11,13,14,17,18,19,23,27,29,30,31,35,36,38,39,40,41,42,45,46,47,49,50,60,65,68",0.6977416453625477,
44,0.6957730407000462,"2,7,9,13,29,39,42,46",0.6969883789904138,"2,3,7,9,13,29,42,46",0.6957012798876714,"2,7,9,13,29,39,42,46",0.6971106905228358,"2,3,7,9,13,29,42,46",0.6992543238540717,"2,42,13,7,29,46,9,39,45,0,68,35,30,44,69,10,67,61,3,31,34,49,43,40,19,20,63,60,66",0.6986130720627027,"2,42,13,7,29,46,9,39,45,0,68",0.7036306729043191,"0,1,2,3,7,9,10,13,19,20,28,29,30,31,34,35,38,39,40,42,43,44,45,46,47,49,50,60,61,63,66,67,68,69",0.7037692455075257,"0,1,2,3,4,5,6,7,9,10,13,14,18,19,20,23,27,29,30,31,34,35,38,39,40,41,42,43,45,46,47,50,52,60,61,62,63,67,68,69",0.6976847770218344,
45,0.6957866753402565,"2,7,9,10,13,17,28,29,42,46",0.6966618804999012,"2,3,7,9,10,13,17,29,38,42",0.6958490880961399,"2,7,9,10,13,17,28,29,42",0.6966747196953972,"2,3,9,10,13,29,38,42",0.7018589015212306,"2,42,13,10,7,9,29,46,38,39,35,43,0,17,45,28,37,36,68,31,30,3,40,41,34,60,19,67,49,5,53,44,66,16,11,6",0.6958651370905099,"2,42,13,10,7,9,29,46,38,39",0.7039773687780724,"0,2,3,5,6,7,9,10,11,12,13,14,15,16,17,19,23,28,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,49,50,52,53,60,65,66,67,68,69",0.7006134995581177,"0,1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,19,24,27,28,29,30,31,32,34,35,38,39,40,41,42,43,44,45,46,48,49,50,52,53,54,56,58,60,64,65,67,68,69",0.6986790607700522,
46,0.6970634304385143,"2,7,9,13,29,42,44,46",0.6976135215209031,"2,3,7,9,13,29,42,44,46,60",0.6995540030762786,"2,7,13,29,42",0.6976939194483291,"2,3,7,9,13,29,42,44,46,60",0.6983935224659313,"2,42,13,7,29,46,9,44,60,11,39,35,47,45,30,63,17,40,68,4,0,31,36,3,43,61,34,18,12,28",0.6967524174034714,"2,42,13,7,29,46,9,44,60",0.7031694414530303,"0,2,3,4,7,9,10,11,13,17,18,29,30,31,35,36,38,39,40,42,43,44,45,46,47,49,60,61,63,67,68,69",0.705537654087212,"0,2,3,4,7,8,9,10,11,13,17,18,19,20,23,27,29,30,31,35,36,39,40,41,42,43,44,45,46,47,49,50,52,60,61,62,63,67,68,69",0.7018569805500487,
47,0.7062939061136027,"2,7,9,11,13,29,42,45",0.7075526016135876,"2,3,7,9,11,13,29,42,45",0.7065371443756598,"2,7,9,11,13,29,42,45",0.7037215096916696,"2,3,7,9,11,13,29,42,45",0.7089320232994395,"2,42,13,29,7,9,46,45,68,40,11,25,50,0,30,35,64,38,47,67,19,31,37,43,16,39,66,60,49,8,56",0.703971534336956,"2,42,13,29,7,9,46,45,68,40,11,25,50,0",0.7122987837372541,"0,2,3,7,9,10,11,13,16,19,23,25,28,29,30,31,35,38,39,40,42,43,45,46,47,49,50,60,64,67,68",0.7117237270530953,"0,2,3,7,8,9,10,11,13,16,19,23,25,26,29,30,31,35,38,39,40,42,43,45,46,47,49,50,60,64,67,68",0.7098592575553876,
48,0.7061463559265861,"2,3,7,9,13,29,42,43,49",0.7067699932789712,"2,3,7,9,13,29,42,43,49",0.7065298038072526,"2,7,9,13,29,42,49",0.7065219637948226,"2,3,7,9,13,29,42,43,49",0.7077913330800771,"2,42,13,7,29,9,39,49,43,46,35,68,30,45,0,38,40,17,31,53,3,44,15,34,19,55,6,69,61,41,22,5,52",0.7072781686301146,"2,42,13,7,29,9,39,49,43,46,35",0.7117462629868024,"0,2,3,4,5,6,7,9,13,15,17,19,22,23,29,30,31,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,60,61,62,67,68,69",0.7127373118307926,"0,2,3,6,7,9,10,11,13,14,15,16,17,18,19,21,23,25,29,30,31,32,35,36,38,39,40,41,42,43,44,45,46,48,49,50,52,53,55,60,61,62,63,68,69",0.708714316361607,
49,0.6971161123480364,"2,3,7,9,13,29,39,42,50",0.6981813762868978,"2,3,7,9,13,29,42,50",0.6970727627147673,"2,3,7,13,29,42,50",0.6979163039392025,"2,3,7,9,13,29,42,50",0.6994399369511564,"2,42,13,29,3,7,39,50,35,9,45,0,11,30,31,68,49,52,6,40,66,17,36,34,46,19,16,44,67",0.6982524412594703,"2,42,13,29,3,7,39,50,35,9,45",0.7018803081092951,"0,2,3,6,7,9,11,13,17,29,30,31,35,38,39,40,41,42,44,45,46,47,49,50,52,66,68",0.7004462169627825,"0,2,3,5,6,7,9,10,11,13,16,17,18,23,24,26,29,30,31,35,38,39,40,41,42,43,45,46,47,49,50,52,60,62,63,68",0.7006864165700776,
50,0.7087122383750902,"2,3,7,13,29,42,45",0.708877203835447,"2,3,7,13,29,42,45",0.7059942190983073,"2,13,42",0.7102843876546107,"2,3,13,29,42,45",0.7137301748136139,"2,42,13,7,29,45,68,39,44,35,49,10,40,17,30,3,0,31,34,36,28,46,19,9,67,43,69,20",0.7111842315773755,"2,42,13,7,29,45,68,39,44,35",0.7168766065467111,"0,2,3,7,8,9,10,11,13,14,15,16,17,18,19,20,23,28,29,30,31,34,35,36,39,40,41,42,43,44,45,46,49,50,52,53,60,61,63,65,66,67,68,69",0.7157801550817539,"0,2,3,7,9,10,11,13,14,17,19,24,28,29,30,31,32,34,35,36,39,40,41,42,43,44,45,46,49,50,55,65,68,69",0.7146211305111441,
51,0.7027975665754203,"2,7,13,29,31,39,42,45,50",0.7028031903900256,"2,3,7,13,29,31,39,42,43,45,50",0.7031525698723816,"2,13,42",0.7028538047214735,"2,3,7,13,29,31,39,42,43,45,50",0.7059560414531375,"2,42,13,7,39,50,29,45,68,35,30,40,17,31,0,43,3,19,49,69,36,34,41,9,67,23,44,28,4,11,16",0.7049275863571881,"2,42,13,7,39,50,29,45,68,35,30",0.7086329772052734,"0,2,3,4,6,7,9,10,11,13,16,17,19,23,25,27,28,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,53,60,63,64,67,68,69,70",0.7095060744227506,"0,2,3,6,7,8,9,10,11,13,14,16,17,19,24,26,27,29,30,31,32,35,38,39,40,41,42,43,44,45,49,50,52,53,60,61,63,64,67,68,69",0.7052720450017644,
52,0.6989885996682849,"2,7,9,13,29,39,40,42,45,49",0.7017041036549881,"2,3,7,9,13,29,39,42,45,49",0.7021199789740195,"2,3,13,29,42,49",0.7016752527445308,"2,3,7,9,13,29,39,42,45,49",0.7028201413131668,"2,42,13,29,7,39,49,9,45,30,44,40,46,17,35,41,60,43,66,38,0,68,53,31,11,37,36,67,63,19,34",0.6994319185362877,"2,42,13,29,7,39,49,9,45,30,44,40,46,17,35",0.7045842689355211,"0,2,3,7,9,10,11,13,17,18,29,30,31,35,38,39,40,41,42,43,44,45,46,49,53,60,63,65,66,68",0.7062161045782173,"2,3,7,9,10,13,22,29,30,35,38,39,40,41,42,43,44,45,46,49,60,68",0.701959539764647,
53,0.6939601935366904,"2,7,9,13,29,39,42,49",0.6933454765897656,"2,3,7,9,13,29,31,42,45,49",0.6940111838825183,"2,7,9,13,29,39,42,49",0.6933306044055659,"2,3,7,9,13,29,31,42,45,49",0.6959562531160767,"2,42,13,29,7,9,39,45,49,60,35,43,46,38,0,31,30,44,34,3,18,40,68,37,36,19,41,15",0.6928957700675339,"2,42,13,29,7,9,39,45,49,60,35,43",0.6994848558672891,"0,2,3,4,6,7,9,10,11,12,13,15,18,19,21,23,29,30,31,33,34,35,38,39,40,41,42,43,44,45,46,47,49,50,53,54,56,60,68",0.7004805840094276,"0,2,3,4,6,7,9,10,13,14,18,21,23,29,30,31,34,35,38,39,40,41,42,43,44,45,46,47,49,50,60,68",0.694412024656665,
54,0.7012347176056036,"2,3,7,9,13,17,29,38,42,43,45,50",0.7012211649571308,"2,3,7,9,13,17,29,38,42,43,45,50",0.701175513930696,"2,3,7,9,13,29,42,43,50",0.7011619612822232,"2,3,7,9,13,17,29,38,42,43,45,50",0.6996811561122445,"2,42,13,7,9,46,29,38,43,39,40,17,49,45,35,69,44,68,19,37,3,30,41,31,54,63,47,32",0.6987231978544017,"2,42,13,7,9,46,29,38,43,39,40,17,49,45",0.7043325677275775,"2,3,6,7,9,10,13,17,19,22,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,47,49,50,52,53,54,55,60,63,64,65,66,67,68,69",0.7066693296432087,"0,1,2,3,5,6,7,8,9,10,13,14,16,17,18,19,23,27,29,30,35,36,38,39,40,41,42,43,45,46,47,49,50,51,54,55,58,60,61,63,64,68,69",0.7008930482046307,
55,0.6921955176858796,"2,7,9,10,13,17,29,38,39,42,49,68",0.6930615210802148,"2,3,9,13,17,29,38,42,49,65,68",0.6903678808015296,"2,13,42,49",0.6949666574473092,"2,3,13,29,42,49",0.6939716067491385,"2,42,13,49,29,68,7,39,10,38,9,43,30,35,40,17,46,60,45,63,69,41,11,31,37,0,66,50,19,16",0.6911496301710464,"2,42,13,49,29,68,7,39,10,38,9,43,30,35",0.696990531554021,"0,2,3,4,7,9,10,11,13,15,16,17,19,23,28,29,30,31,34,35,36,38,39,40,41,42,43,45,46,47,49,50,55,60,63,64,65,66,68,69",0.6985888695100682,"0,2,3,5,7,9,10,11,13,16,17,24,29,30,31,35,36,38,39,40,41,42,43,45,46,47,49,50,60,61,63,64,65,68,69",0.6924984055725684,
56,0.7034582744038871,"2,3,7,9,13,42,46,49",0.7074670142942198,"2,3,7,9,13,29,42,49,60",0.7032780265844245,"2,3,7,9,13,42,46,49",0.7079481482375098,"2,3,7,9,13,29,42,49",0.7121619732452626,"2,42,13,3,49,7,9,46,29,35,67,60,30,31,68,19,0,44,38,37,64,69,39,11,40,53,50,41,56,28,6",0.705526156868116,"2,42,13,3,49,7,9,46,29,35,67,60",0.7120619144163484,"0,2,3,6,7,9,11,13,17,19,28,29,30,31,35,38,39,40,41,42,44,45,46,47,49,50,53,60,64,67,68,69",0.713813298740891,"0,1,2,3,4,7,9,11,13,17,19,22,29,30,31,35,36,38,39,40,41,42,44,46,47,49,50,56,57,60,64,67,68,69",0.7122116478411775,
57,0.6925755772131174,"2,3,7,9,10,13,17,29,41,42,46,50",0.6926954678501551,"2,3,4,7,9,10,13,17,29,41,42,43,46,50",0.6927195878599735,"2,7,9,10,13,14,17,29,41,42,46,50",0.6928933938130756,"2,3,4,7,9,10,13,17,29,41,42,43,50",0.6977982687508247,"2,42,13,7,9,46,29,41,10,68,49,38,43,39,45,35,30,64,40,17,60,69,67,31,37,0,50,3,4,23,19,5,12,53",0.6945860509726749,"2,42,13,7,9,46,29,41,10,68,49,38,43",0.7003280321335283,"0,2,3,4,5,6,7,9,10,12,13,14,17,18,19,23,25,29,30,31,33,34,35,36,38,39,40,41,42,43,45,46,47,49,50,53,60,64,67,68,69",0.700177636778191,"0,2,3,4,5,6,7,8,9,10,12,13,14,18,21,23,24,26,29,30,31,35,38,39,40,41,42,43,44,45,46,48,49,50,57,60,62,64,66,67,68,69",0.6975194698138077,
58,0.7033396342625964,"2,7,9,13,29,42,45,60",0.7048478881964245,"2,3,7,9,13,29,42,45,60",0.7035090293237735,"2,13,42",0.7020050279856234,"2,3,7,13,29,42,45,60,65",0.6997568224038081,"2,42,13,7,29,9,45,46,0,44,60,68,19,40,65,36,35,49,31,30,3,34,39,23,52,50,10,6,28",0.700616555496728,"2,42,13,7,29,9,45,46,0,44,60",0.7046352584125202,"0,2,3,6,7,8,9,10,11,13,14,17,19,20,22,23,28,29,30,31,33,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50,52,53,54,60,61,65,68",0.7062696726847983,"0,2,3,6,7,8,9,10,13,14,15,17,19,21,23,27,29,30,31,32,35,36,38,39,40,42,43,44,45,46,49,50,52,60,61,65,66,68",0.7016300908000054,
59,0.6970004496205174,"2,3,7,13,29,31,39,42,45,46,49",0.6981081897597154,"2,3,7,13,29,31,39,42,45,49,50",0.6979684811762186,"2,7,13,29,39,42,49",0.6961614889389097,"2,3,7,13,29,31,39,42,45,46,49,50",0.7005846485088059,"2,42,13,7,29,39,49,31,3,30,50,35,69,46,0,45,34,43,9,68,40,17,60,38,52,4,64,67,28,19,37,36,16",0.6979138742679483,"2,42,13,7,29,39,49,31,3,30,50,35,69",0.7039248892614451,"0,2,3,4,5,6,7,9,13,16,17,19,28,29,30,31,34,35,38,39,40,42,43,45,46,47,48,49,50,52,53,60,64,67,68,69",0.7074977412597033,"0,2,3,4,5,6,7,8,9,11,13,14,15,16,17,18,19,25,28,29,30,31,34,35,36,38,39,40,42,43,45,46,47,48,49,50,52,53,57,60,64,67,68,69",0.699476908369608,
60,0.7001920673150209,"2,3,7,9,13,29,42",0.6999226484161359,"2,3,7,9,13,29,42",0.7002424061092862,"2,3,7,9,13,29,42",0.7005096980168642,"2,3,7,9,13,29,42,50",0.7067240576187765,"2,42,13,7,9,29,38,46,0,45,68,50,3,30,31,49,19,39,67,35,11,40,60,64,43,37,36,34,66",0.6998616746653357,"2,42,13,7,9,29,38,46,0,45",0.7072345355324533,"0,2,3,7,9,10,11,13,17,19,28,29,30,31,35,38,39,40,42,43,44,45,46,49,50,60,64,66,67,68",0.7087014505371717,"0,2,3,5,7,8,9,10,11,12,13,14,15,17,19,24,25,26,29,30,31,35,38,39,40,41,42,43,44,45,46,49,50,60,64,68",0.7057669115306325,
61,0.6968820401654741,"2,3,7,9,13,17,29,38,42,43,45",0.6967061246956946,"2,3,7,9,13,17,29,38,42,43,45",0.6998105362017013,"2,9,13,29,42",0.6969260190329188,"2,3,7,9,13,17,29,38,42,43,45",0.6982418383734061,"2,42,13,29,7,9,38,43,64,49,60,45,0,68,17,30,39,19,16,35,31,46,37,55,3,44,23,40,53,5,36,6",0.6989873511102536,"2,42,13,29,7,9,38,43,64,49,60,45,0,68,17",0.7023737239035075,"0,2,3,6,7,9,12,13,14,16,17,19,23,28,29,30,31,35,38,39,42,43,44,45,46,47,49,50,53,55,60,64,68",0.7028922489374139,"0,2,3,6,7,8,9,10,13,14,16,17,19,23,27,29,30,31,32,35,38,39,42,43,44,45,46,49,50,60,64,68",0.6969508458129281,
62,0.7032275241758871,"2,3,7,9,13,29,38,42,45,46",0.705240974959339,"2,3,7,9,13,29,38,42,45",0.7032091622957153,"2,3,7,9,13,29,38,42,45,46",0.7033715943126195,"2,3,7,9,13,29,35,38,42,45,46",0.705007214100229,"2,42,13,7,9,29,46,38,68,35,45,47,39,43,10,40,16,30,12,60,48,19,67,37,31,3,54,55,27,53,28,0",0.7037812054856823,"2,42,13,7,9,29,46,38,68,35,45,47,39,43",0.7083928623134416,"0,2,3,4,7,9,10,11,12,13,14,16,17,19,20,23,25,27,28,29,30,31,35,36,38,39,40,41,42,43,45,46,47,48,49,50,52,53,54,55,60,61,64,67,68",0.71012029150191,"0,1,2,3,4,5,7,8,9,10,12,13,14,16,17,19,23,28,29,30,31,32,35,36,38,39,40,41,42,43,44,45,46,47,49,50,52,54,55,60,62,65,67,68",0.704857494154213,
63,0.7058146494502626,"2,3,7,9,13,29,42,45,49",0.7055444612120318,"2,3,7,9,13,29,31,38,42,45,49,50",0.7029946926803808,"2,3,13,29,42,49",0.7034765638296665,"2,3,7,13,29,31,38,42,45,49",0.7071131131358288,"2,42,13,49,7,29,9,38,68,45,39,35,16,44,31,0,37,30,3,18,67,19,46,6,50,47,64,52,40,12,4,5",0.7049289142545925,"2,42,13,49,7,29,9,38,68,45,39,35,16,44,31,0,37,30",0.7108305061668161,"0,2,3,4,5,6,7,9,10,12,13,16,17,18,19,24,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,57,58,60,61,63,64,67,68",0.7082271963963556,"0,2,3,5,6,7,9,11,13,14,16,17,19,27,29,30,31,32,34,35,36,38,39,40,41,42,43,45,46,47,49,50,52,53,57,60,63,64,65,67,68",0.7084860381468916,
