simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
43,0.8020895079526299,"0,2,4,7",0.7927314982952177,"0,1,2,3,4,7",0.8012768916907722,"0,3,4,7",0.7887345406553158,"0,1,2,3,4,7",0.8016038178531222,"0,4,7,2,6",0.802124415879616,"0,4,7,2",0.8017310303947348,"0,1,2,3,4,6,7",0.8016283205326412,"0,1,2,3,4,5,6,7",0.6289132960937358,
44,0.8006987221356915,"0,2,4,7",0.7985757590982934,"0,2,3,4,7",0.8008079184042607,"0,2,4,7",0.7982970741429265,"0,2,3,4,7",0.8007576747224037,"0,4,7,2",0.8007576747224037,"0,4,7,2",0.8008424190658024,"0,1,2,4,7",0.8019729019075851,"0,1,2,3,4,5,6,7",0.8007724128690817,
45,0.7974603557108527,"0,2,3,4,7",0.7970446680188231,"0,2,3,4,7",0.7999678695503745,"0,3,4,7",0.7968535587819882,"0,2,3,4,7",0.7967672081986197,"0,4,7,6",0.7968810035410433,"0,4,7",0.7987957775234117,"0,2,3,4,6,7",0.7989965928335709,"0,1,2,3,4,5,6,7",0.4152656451861223,
46,0.80086949493861,"0,2,3,4,7",0.7986435609555689,"0,1,2,3,4,7",0.8025384402971504,"0,2,3,4,7",0.80152414178627,"0,1,2,3,4,7",0.8000390632892637,"0,4,7,2,6,3",0.7998127656135293,"0,4,7,2,6",0.8004802090559481,"0,1,2,3,4,6,7",0.8027202866437226,"0,1,2,3,4,5,6,7",0.8001616411969531,
47,0.7962917768558119,"0,1,2,3,4,7",0.7959036976876617,"0,1,2,3,4,7",0.7997661522950682,"0,1,3,4,7",0.7937895997450146,"0,1,2,3,4,7",0.79992118392152,"0,3,7,2,4",0.79992118392152,"0,3,7,2,4",0.7998291651496905,"0,1,2,3,4,7",0.7997318119563057,"0,1,2,3,4,5,6,7",0.6792178937836651,
48,0.8017909502820827,"0,2,3,4,7",0.8015186593089979,"0,2,3,4,7",0.7994167876103583,"0,3,4,7",0.8014881439413246,"0,2,3,4,7",0.802498839745361,"0,4,7,2",0.802498839745361,"0,4,7,2",0.8024703363799519,"0,2,3,4,7",0.8022476747960501,"0,1,2,3,4,5,6,7",0.8026527579185703,
49,0.7932642986346307,"0,1,2,3,4,7",0.7931993862095226,"0,1,2,3,4,7",0.7930668845582709,"0,1,2,3,4,7",0.7927670828423077,"0,1,2,3,4,7",0.7933773934783758,"0,4,7,2,1,3",0.7929353867074076,"0,4,7,2",0.7931762988005924,"0,1,2,3,4,6,7",0.7924431899170259,"0,1,2,3,4,5,6,7",0.793306458250938,
50,0.8007876291735821,"0,1,2,3,4,7",0.800523221274113,"0,1,2,3,4,7",0.8028642635074473,"0,1,3,4,7",0.8000896456001726,"0,1,2,3,4,7",0.802517269765323,"0,3,7,2,4,6,1",0.8025525685529096,"0,3,7,2,4",0.8020470632740758,"0,1,2,3,4,6,7",0.8020690417644598,"0,1,2,3,4,5,6,7",0.8025026174384002,
51,0.783413396441116,"0,1,2,3,4,7",0.7825616281381025,"0,1,2,3,4,7",0.7919871080831945,"0,1,2,4,7",0.7775900893389558,"0,1,2,3,4,7",0.791749986993358,"0,4,2,1,7,6",0.788811819902697,"0,4,2",0.7917643276499866,"0,1,2,3,4,6,7",0.7908271824144864,"0,1,2,3,4,5,6,7",0.7917963439996691,
52,0.7917021063439096,"0,2,3,4,7",0.7913188535496941,"0,2,3,4,7",0.7937098130869399,"0,3,4,7",0.7910462061671426,"0,2,3,4,7",0.7939622892697958,"0,4,2,7,6",0.7937508278596541,"0,4,2,7",0.793655350847762,"0,2,3,4,6,7",0.7938879920175839,"0,1,2,3,4,5,6,7",0.4969686048724205,
