simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
10,0.6808118081180812,68,0.6974169741697417,"1,68",0.6761992619926199,68,0.6937269372693727,"1,68",0.6411439114391144,"68,29,1,35,63,2,59,37,71,32,3,36,33,8,25,4,66,30,67,40,6,48,15,28,61,42,13,10,44",0.7250922509225092,"68,29,1,35,63,2,59,37,71,32,3,36,33",0.7380073800738007,"0,1,3,4,6,11,24,25,29,32,35,36,37,38,42,53,59,62,63,68,71",0.7121771217712177,"0,1,4,35,37,53,62,68,71",0.6660516605166051,
11,0.6853281853281853,"1,68",0.7046332046332047,"1,11,68",0.6891891891891891,"1,68",0.5318532818532818,1,0.667953667953668,"1,68,29,61,38,14,24,22,6,32,42,21,71,54,46,36,67,5,37,63",0.6274131274131274,"1,68,29,61,38,14,24,22,6,32,42,21",0.6814671814671814,"0,1,6,11,14,24,32,37,38,61,68,73",0.6891891891891891,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6158301158301158,
12,0.6641651031894934,"67,68",0.7542213883677298,68,0.7542213883677298,68,0.7542213883677298,68,0.8030018761726079,"68,29,61,24,14,63,2,73,18,53,50,72,32,4,3,71,38,26,70,47,54,15,48,58,30",0.8030018761726079,"68,29,61,24,14,63,2,73,18,53,50,72,32,4,3,71,38,26,70,47,54,15,48,58,30",0.7504690431519699,"1,2,3,4,6,9,10,11,14,15,17,19,24,25,26,29,30,32,33,34,36,37,38,39,41,42,43,45,47,48,50,51,52,53,54,57,61,63,64,67,68,72,73,74",0.7879924953095685,"0,2,3,4,6,10,11,12,14,15,17,18,19,24,25,26,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,50,51,52,53,54,57,59,61,63,64,67,68,71,72,73,74",0.6041275797373359,
13,0.460431654676259,"1,38",0.460431654676259,"1,38",0.4568345323741007,"1,38",0.460431654676259,"1,38",0.4667266187050359,"38,1,72,45,36,54,35,63,53,18,14,70,3,2,15,6,22,51,37,66,10,68,20,62,71",0.4136690647482014,"38,1,72,45,36,54,35,63,53,18,14,70,3,2,15,6,22,51,37,66",0.6079136690647482,"0,1,2,3,4,14,15,19,23,25,35,36,37,38,45,53,54,61,63,68,72,73",0.6870503597122302,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.460431654676259,
14,0.6502835538752363,11,0.6502835538752363,11,0.5,11,0.6502835538752363,11,0.4792060491493384,"11,72,25,29,50,0,4,17,2,56,36,67,30,61,1,26,41,14,3,60,52,40,49,19,8,48,35",0.5368620037807184,"11,72,25,29,50,0,4,17,2,56,36,67,30,61,1,26,41",0.7032136105860114,"0,2,3,4,5,6,11,14,17,19,21,24,25,26,29,30,36,37,39,41,42,44,45,47,48,50,52,53,54,55,56,57,63,64,67,68,69,71,72,74",0.7126654064272212,"0,2,3,4,5,6,11,14,17,19,21,24,25,26,29,30,36,37,39,41,42,44,45,47,50,52,53,54,55,56,57,63,64,68,69,71,72,74",0.6219281663516069,
15,0.6713780918727915,11,0.6713780918727915,11,0.5,,0.6713780918727915,11,0.5600706713780919,"68,14,64,6,24,54,25,45,38,63,22,35,23,1,53,60,47,13,44,27,18,39,48,61,32",0.5600706713780919,"68,14,64,6,24,54,25,45,38,63,22,35,23,1,53,60,47,13,44,27,18,39,48,61,32",0.7067137809187279,"0,1,5,8,9,11,12,14,18,19,22,23,24,25,27,28,32,35,37,38,41,44,45,47,50,53,54,57,58,63,64,68,71",0.6855123674911661,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,60,61,63,64,65,66,67,68,70,71,72,73,74",0.4929328621908127,
16,0.6861598440545809,"64,68",0.6530214424951267,68,0.6530214424951267,68,0.6530214424951267,68,0.6588693957115009,"68,61,36,45,2,58,13,17,5,42,37,73,41,54,39,46,9,0,44,50,55,66",0.6296296296296297,"68,61,36,45,2,58,13,17",0.695906432748538,"1,37,64,68",0.6900584795321637,"1,37,64,68",0.6393762183235867,
17,0.6892655367231638,68,0.6892655367231638,68,0.6892655367231638,68,0.6892655367231638,68,0.60075329566855,"68,69,65,6,64,24,0,50,26,20,14,28,56,4,23,67,11,63,3,18,30,12,49,42",0.60075329566855,"68,69,65,6,64,24,0,50,26,20,14,28,56,4,23,67,11,63,3,18,30,12,49,42",0.704331450094162,"0,1,2,3,4,5,6,11,14,17,19,20,22,24,25,26,27,30,32,35,36,37,38,42,45,50,53,56,63,64,65,68,69,73",0.6892655367231638,68,0.6704331450094162,
18,0.654296875,"4,68",0.662109375,68,0.6552734375,"4,68",0.662109375,68,0.419921875,"68,4,29,37,14,38,21,54,60,36,59,6,8,33,11,1,56,46,39,69,35,15,74,3,65",0.72265625,"68,4,29,37,14,38,21",0.69140625,"2,4,6,14,17,19,24,25,29,35,36,37,38,39,42,43,45,47,52,54,59,63,64,68,69,74",0.708984375,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.453125,
19,0.7355555555555555,"1,11,68",0.64,"1,11",0.6444444444444445,11,0.7511111111111111,"1,11,37,68",0.7177777777777777,"68,1,45,54,39,64,8,38,24,14,63,29,51,40,53,52,50,2,69,60,73,65,18,41,61,42",0.7177777777777777,"68,1,45,54,39,64,8,38,24,14,63,29,51,40,53,52,50,2,69,60,73,65,18,41,61,42",0.6644444444444444,"0,1,2,4,6,10,11,12,13,14,19,23,24,25,26,28,32,35,37,38,39,42,43,45,47,50,51,53,54,55,60,61,68,70,72,73",0.6466666666666666,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.5488888888888889,
20,0.7060998151571165,"61,68",0.7079482439926063,"64,68",0.7097966728280961,"64,68",0.7079482439926063,"64,68",0.7939001848428835,"68,61,7,48,54,21,58,63,37,70,29,14,62,9,35,73,45,38,1,22,32,33,60,71,4,3,24,65,20,5,49,55",0.7800369685767098,"68,61,7,48,54,21,58,63,37,70,29,14,62,9,35,73,45,38,1",0.7153419593345656,"1,3,6,14,17,24,25,26,30,35,37,38,42,47,48,54,60,62,63,64,68,73",0.7153419593345656,"1,3,6,14,17,24,25,26,35,37,38,42,60,63,64,68",0.6580406654343808,
21,0.5696969696969697,11,0.6222222222222222,"11,68",0.5696969696969697,11,0.6202020202020202,"11,68",0.5676767676767677,"11,8,69,57,45,63,1,74,52,41,18,54,0,40,64,59,12,67,19,9,22,71,60,49,56,53",0.5535353535353535,"11,8,69,57,45,63,1,74,52,41,18,54,0,40,64,59,12,67,19,9,22,71,60,49,56",0.6181818181818182,"1,4,8,10,11,14,22,23,25,28,29,30,35,36,37,41,45,52,53,54,57,60,63,64,69,71,72,73,74",0.6101010101010101,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6303030303030303,
22,0.5372340425531915,"1,11",0.6382978723404256,"1,11,68",0.5390070921985816,"1,11",0.6329787234042553,"1,11,68",0.6072695035460993,"1,68,4,38,18,57,53,63,54,46,32,11,16,24,60,29,5,72,14,25,9,42,55,17,61",0.5726950354609929,"1,68,4,38,18,57,53,63,54",0.6719858156028369,"0,1,2,3,4,6,10,11,14,17,18,19,21,22,23,24,25,32,36,37,38,41,42,43,47,50,53,54,57,60,62,63,64,66,68",0.6737588652482269,"0,1,3,4,6,10,11,14,17,18,19,21,22,23,24,25,32,34,37,38,41,42,43,47,50,53,54,57,60,62,63,64,68",0.549645390070922,
23,0.6878504672897197,68,0.6878504672897197,68,0.6878504672897197,68,0.6878504672897197,68,0.6953271028037383,"68,24,29,0,35,72,58,40,23,64,50,8,18,74,73,48,6,66,52,17,54,71,63,4,3,56,65,39,15,1",0.7532710280373832,"68,24,29,0,35,72,58,40,23,64,50,8",0.6953271028037383,"0,1,11,24,68",0.7439252336448599,"0,3,4,6,11,14,15,17,18,19,24,25,26,27,29,31,33,35,38,41,42,45,50,52,53,55,63,64,68,71,73,74",0.6429906542056075,
24,0.5,,0.5,,0.5,,0.5,,0.5916515426497277,"68,18,64,23,25,70,36,71,58,17,33,42,32,12,24,50,5,15,4,47,20,14,21,44",0.6007259528130672,"68,18,64,23,25,70,36,71,58,17,33,42,32,12,24,50,5,15,4,47,20,14",0.7078039927404719,"0,1,4,8,10,11,14,23,24,25,27,32,35,36,37,38,45,50,54,56,63,64,68,70,71,72",0.7096188747731398,"0,1,4,9,10,11,12,14,17,18,23,24,25,27,32,35,36,37,38,41,44,45,47,50,53,54,56,60,62,63,64,68,70,71,72",0.6460980036297641,
25,0.649402390438247,11,0.6334661354581673,"11,26,68",0.5,68,0.6334661354581673,"11,26,68",0.5637450199203188,"68,64,6,14,24,26,0,63,37,17,71,2,25,72,35,36,47,46,73,23,58,41,69,8,66,51,70,62,11,50,56",0.5856573705179283,"68,64,6,14,24,26,0,63,37,17,71,2,25,72,35,36",0.5976095617529881,"0,1,2,4,8,10,11,14,16,17,19,20,21,24,25,26,35,36,37,41,42,45,50,53,54,58,63,64,68,69,71,72",0.6414342629482072,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6852589641434262,
26,0.6261682242990654,8,0.7514018691588785,68,0.6261682242990654,8,0.7514018691588785,68,0.7953271028037383,"68,63,29,11,58,4,34,3,54,14,24,71,64,53,56,43,32,36,28,33,31,67,30,10,60,72,57,27,65,6,74,59",0.7626168224299066,"68,63,29,11,58,4,34,3,54,14,24,71,64,53,56,43,32,36,28",0.7570093457943925,"0,1,2,3,4,8,14,19,24,25,28,32,34,35,36,37,38,41,45,52,53,54,56,57,58,60,63,64,68,71,72,73",0.7831775700934579,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6822429906542056,
27,0.6072727272727273,"1,70",0.6509090909090909,"1,11,68",0.6954545454545454,68,0.6509090909090909,"1,11,68",0.6418181818181818,"68,29,64,1,2,35,8,50,53,32,72,19,14,55,74,37,25,15,30,5,62,70,22,59,0,48,47,31",0.6418181818181818,"68,29,64,1,2,35,8,50,53,32,72,19,14,55,74,37,25,15,30,5,62,70,22,59,0,48,47,31",0.6018181818181818,"1,2,4,10,11,14,19,23,29,31,35,38,47,50,53,57,61,62,66,68,70,74",0.6581818181818182,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.5890909090909091,
28,0.6361940298507462,11,0.710820895522388,"11,68,70",0.5,,0.7126865671641791,"11,68,70",0.7024253731343284,"68,14,64,2,73,37,57,36,45,41,71,74,24,6,25,70,34,32,63,16,48,51,3,54,56,59,42,44,12,43",0.664179104477612,"68,14,64,2,73",0.6567164179104478,"2,4,6,8,11,14,15,21,23,24,31,32,35,36,37,38,41,45,53,57,64,68,71,72,73",0.7182835820895522,"0,2,3,4,6,8,10,11,12,14,15,19,21,23,24,25,30,31,32,35,36,37,38,41,45,50,51,53,54,57,59,61,63,70,71,72,73,74",0.7145522388059702,
29,0.6905187835420393,68,0.6905187835420393,68,0.6905187835420393,68,0.6905187835420393,68,0.629695885509839,"68,29,37,1,64,24,42,18,5,10,20,54,3,33,32,34,15,70,40,46,61,25,19,28,38,0,56,55,74,66,67,27,17",0.7477638640429338,"68,29,37,1,64,24,42,18,5,10",0.7495527728085868,"0,1,4,6,10,11,12,14,21,23,24,25,29,32,34,37,38,42,54,64,67,68,73",0.7495527728085868,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6135957066189625,
30,0.4483985765124555,71,0.4483985765124555,71,0.4483985765124555,71,0.4483985765124555,71,0.6387900355871886,"71,68,35,21,1,69,64,42,53,63,52,8,74,7,40,45,54,17,55,30,56,50,31,14,28,32,59,34",0.6263345195729537,"71,68,35,21,1,69,64,42,53,63",0.6814946619217082,"1,4,6,11,14,21,35,37,42,45,52,53,57,63,64,68,69,70,71,73",0.7580071174377224,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.5765124555160143,
31,0.5754385964912281,64,0.5,,0.5,,0.5,,0.5745614035087719,"45,64,57,38,14,46,25,41,69,2,68,63,35,51,53,24,47,50,30,59,5,73,18,11,12,71,44,17,33,21",0.5684210526315789,"45,64,57,38,14,46,25,41,69,2",0.6666666666666666,"1,2,3,4,6,10,11,14,24,25,29,31,35,36,38,41,45,49,50,51,52,53,54,56,57,63,64,68,69,73",0.6754385964912281,"0,1,2,3,4,5,6,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,41,43,45,47,48,49,50,51,52,53,54,56,57,58,59,60,62,63,64,65,67,68,69,70,72,73",0.5280701754385965,
32,0.5277280858676208,1,0.6744186046511628,"1,11,68",0.5796064400715564,"1,11",0.5277280858676208,1,0.629695885509839,"1,8,35,23,32,20,25,71,6,4,70,63,50,64,34,36,10,24,26,15,56,22,29,66,73,51,65,53",0.5438282647584973,"1,8,35,23,32,20",0.669051878354204,"0,1,4,5,6,7,8,9,10,11,12,14,21,23,24,25,26,32,33,35,36,38,41,50,51,53,54,56,62,63,64,66,67,68,69,70,71,73",0.6547406082289803,"0,1,4,5,6,7,8,9,10,11,14,21,23,24,25,26,32,33,35,36,38,40,41,50,51,53,54,56,62,63,64,66,67,68,70,71,73",0.5796064400715564,
33,0.6648250460405156,11,0.6648250460405156,11,0.6648250460405156,11,0.6648250460405156,11,0.6316758747697975,"11,63,1,35,41,45,68,38,36,39,2,8,30,48,43,31,51,29,6,19,71,23,28,5,37,52,40,64,62,72,56",0.714548802946593,"11,63,1,35,41,45,68,38,36,39,2,8,30",0.6777163904235728,"1,11,45",0.6850828729281768,"1,11",0.6537753222836096,
34,0.6614481409001957,68,0.6614481409001957,68,0.6604696673189824,68,0.6604696673189824,68,0.675146771037182,"68,14,48,29,66,54,26,4,63,40,27,52,71,45,8,53,11,10,22,47,55,46,17,35,60,3",0.675146771037182,"68,14,48,29,66,54,26,4,63,40,27,52,71,45,8,53,11,10,22,47,55,46,17,35,60,3",0.6614481409001957,68,0.6614481409001957,68,0.6594911937377691,
35,0.4327272727272727,"1,6",0.4881818181818181,1,0.4881818181818181,1,0.4881818181818181,1,0.5854545454545454,"1,6,27,29,68,63,2,35,41,45,4,71,32,54,33,59,18,37,24,65,11",0.6127272727272727,"1,6,27,29,68,63,2,35,41,45,4,71,32,54,33",0.5745454545454546,"1,2,4,6,19,24,25,26,27,29,34,35,37,38,40,41,45,54,63,68,71,73,74",0.5945454545454546,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.5618181818181818,
36,0.7368421052631579,68,0.7368421052631579,68,0.7368421052631579,68,0.7368421052631579,68,0.676950998185118,"68,69,61,57,29,14,24,37,42,5,71,33,45,63,73,17,55,0,70,58,51,50,16,53,49,36,32,47,56",0.7332123411978222,"68,69,61,57,29,14,24,37,42,5,71",0.7894736842105263,"1,2,4,8,10,11,14,23,24,25,29,32,33,35,36,37,42,45,47,50,51,53,54,57,59,61,63,67,68,69,71,72,73",0.8003629764065335,"1,2,4,8,10,11,14,19,23,24,25,29,32,33,35,36,37,42,45,47,50,51,53,54,57,58,59,61,62,63,67,68,69,71,72,73",0.6225045372050817,
37,0.7132216014897579,68,0.7132216014897579,68,0.5605214152700186,"57,68",0.7132216014897579,68,0.7067039106145251,"68,62,48,29,2,14,8,37,63,7,45,34,28,51,64,22,73,35,53,72,66,26,24,36,12",0.7067039106145251,"68,62,48,29,2,14,8,37,63,7,45,34,28,51,64,22,73,35,53,72,66,26,24,36,12",0.7094972067039106,"0,1,2,3,4,7,8,14,19,24,25,29,30,34,35,36,37,38,45,50,51,52,53,57,60,61,62,63,64,67,68,70,71,73,74",0.7392923649906891,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.5772811918063314,
38,0.7557692307692307,68,0.7365384615384616,"11,68",0.7557692307692307,68,0.7365384615384616,"11,68",0.7048076923076924,"68,29,37,18,42,53,32,36,24,64,71,59,14,25,60,43,15,70,74,63,4,7,46,0,17,44,9",0.7076923076923077,"68,29,37,18,42,53,32,36,24,64,71,59,14,25,60,43,15,70,74",0.7596153846153846,"0,2,3,4,10,11,12,14,15,18,19,21,22,23,24,25,26,28,29,30,32,33,35,36,37,38,41,42,43,45,48,50,52,53,54,56,59,60,63,64,66,68,71,72,73",0.7115384615384616,"0,1,3,4,5,10,12,14,15,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,35,36,37,38,41,43,45,48,50,51,52,53,54,56,57,58,59,60,61,62,63,64,66,67,68,69,70,71,72",0.6192307692307693,
39,0.6358792184724689,68,0.6021314387211367,"53,68",0.6358792184724689,68,0.6358792184724689,68,0.5879218472468917,"68,29,1,71,16,4,15,36,24,5,25,12,6,14,56,19,17,48,35,38,66,27,59,60,47,45",0.5506216696269982,"68,29,1,71,16,4,15,36,24,5,25,12,6,14,56",0.6358792184724689,68,0.6358792184724689,68,0.4280639431616341,
40,0.6598984771573604,68,0.6091370558375635,"53,68",0.6598984771573604,68,0.6565143824027073,68,0.7089678510998308,"68,5,37,4,29,71,38,36,14,24,63,11,32,43,54,58,72,6,20,25,66,51,65,52,40,3,15,42,46,26,60",0.6937394247038917,"68,5,37,4,29,71,38,36,14",0.6598984771573604,68,0.6598984771573604,68,0.6548223350253807,
41,0.640926640926641,68,0.6872586872586872,"37,68",0.640926640926641,68,0.640926640926641,68,0.6042471042471043,"68,24,37,35,73,26,25,59,9,29,71,14,13,41,56,38,31,57",0.6428571428571429,"68,24,37,35,73,26,25,59,9,29,71",0.640926640926641,68,0.640926640926641,68,0.6081081081081081,
42,0.696588868940754,"4,68",0.748653500897666,"11,68",0.6947935368043088,"4,68",0.748653500897666,"11,68",0.4757630161579892,"57,6,4,8,52,29,1,56,24,40,50,55,14,15,16,3,35,54,44,9,27,47",0.5080789946140036,"57,6,4,8,52,29,1,56,24,40,50,55",0.6175942549371634,"1,4,6,8,11,24,36,52,57,68",0.6122082585278277,"1,3,4,6,8,11,14,24,35,36,37,38,47,48,52,55,56,57,62,64,68,73",0.5493716337522442,
43,0.6746506986027944,"37,68",0.7245508982035929,"11,37,68",0.5668662674650699,"37,73",0.7145708582834331,"11,37,68",0.5409181636726547,"37,73,45,25,72,38,50,68,61,63,54,58,39,3,35,70,0,15,8,59,1,71,36,6,56,9,74,23,28,22",0.5688622754491018,"37,73,45,25,72,38,50",0.6786427145708582,"1,3,4,6,10,14,17,21,24,25,27,29,35,36,37,38,42,45,49,50,52,54,58,59,61,63,65,68,71,72,73",0.6926147704590818,"3,4,6,10,14,24,25,27,29,35,36,37,38,42,45,49,50,52,54,58,59,61,63,65,68,71,72,73",0.5528942115768463,
44,0.5910852713178295,11,0.5910852713178295,11,0.5910852713178295,11,0.5910852713178295,11,0.6317829457364341,"11,64,0,8,29,24,51,2,35,40,23,68,5,46,57,41,58,50,63,32,14,53,25,18,67,19,3,44",0.6821705426356589,"11,64,0,8,29,24,51,2,35,40",0.6027131782945736,"0,2,3,4,5,6,9,10,11,12,14,15,19,24,25,26,27,29,30,31,32,33,35,37,38,41,42,45,47,50,51,56,59,62,64,65,66,67,68,74",0.6744186046511628,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.4437984496124031,
45,0.7229862475442044,"37,68",0.7229862475442044,"37,68",0.7229862475442044,"37,68",0.7210216110019646,"37,68",0.637524557956778,"68,37,73,61,39,26,54,65,58,23,48,63,36,24,29,71,45,60,1,46,34,52,13,14",0.5864440078585462,"68,37,73,61,39,26,54,65,58,23,48,63,36,24,29,71,45,60,1",0.6954813359528488,"4,6,8,10,11,14,19,21,23,24,25,26,27,31,32,35,37,38,41,42,47,48,52,53,54,57,58,60,62,63,64,65,68,71,73",0.6542239685658153,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.518664047151277,
46,0.5569395017793595,8,0.603202846975089,"8,68",0.5569395017793595,8,0.603202846975089,"8,68",0.6494661921708185,"8,61,29,45,0,54,14,52,71,36,37,38,57,31,56,40,17,72,18,59,64,16,55,46",0.697508896797153,"8,61,29,45,0,54,14,52,71,36,37,38,57,31,56,40,17",0.6565836298932385,"0,8,11,14,37,45,47,64",0.7758007117437722,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6298932384341637,
47,0.5137614678899083,"1,6,11",0.5853211009174312,"1,11",0.5853211009174312,"1,11",0.655045871559633,"1,11,68",0.5587155963302752,"1,68,6,45,57,36,71,37,25,11,46,17,8,63,53,50,20,43,38,49,16,72,41,65,32,0,29,51,10,47,55,35,73,18",0.5009174311926605,"1,68,6,45,57,36,71,37,25,11,46,17,8,63,53,50,20,43,38",0.618348623853211,"0,1,6,8,9,10,11,12,14,15,16,20,21,22,23,24,25,32,35,36,37,38,39,40,43,45,46,47,48,49,50,51,52,53,54,57,58,61,62,63,71,72,73",0.710091743119266,"0,1,6,8,9,10,11,12,14,15,16,18,21,22,23,24,25,26,30,32,34,35,36,37,38,40,42,43,45,46,47,48,49,50,51,52,53,54,56,57,58,62,63,64,66,68,71,72,73",0.5339449541284403,
48,0.7069306930693069,"4,68",0.7247524752475247,"37,68",0.7069306930693069,"4,68",0.7247524752475247,"37,68",0.6049504950495049,"68,61,23,4,14,38,25,19,70,73,71,36,52,1,29,12,62,42,58,22,6,56,49,28,55,20,27,37,26,21,67",0.6752475247524753,"68,61,23,4,14,38,25,19,70,73,71,36,52,1,29,12,62",0.6118811881188119,"1,4,14,19,23,37,38,60,64,68",0.6178217821782178,"1,3,4,14,19,23,25,37,38,60,64,68",0.5603960396039604,
49,0.7079934747145188,11,0.7079934747145188,11,0.7079934747145188,11,0.7079934747145188,11,0.6411092985318108,"11,25,53,69,63,4,50,73,71,21,19,14,44,38,17,47,68,24,36,29,6,56,51,43,16,22,5,66,1,62,0,2,15,9,23",0.7030995106035889,"11,25,53,69,63,4,50,73,71,21",0.7292006525285482,"11,37,68",0.7226753670473083,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6900489396411092,
50,0.7380497131931166,"4,68",0.5822179732313576,"1,4",0.7361376673040153,"4,68",0.5841300191204589,"1,4",0.7112810707456979,"4,68,69,20,63,11,29,71,73,37,70,24,14,64",0.6806883365200764,"4,68,69,20,63,11,29,71,73,37,70,24",0.7112810707456979,"0,1,4,5,9,10,11,14,15,19,20,21,24,26,27,29,33,35,36,41,45,47,50,51,52,56,60,61,63,64,67,68,69,71,72,73",0.7323135755258127,"0,1,4,5,9,10,11,14,15,19,20,24,27,29,33,35,36,37,41,45,47,50,51,52,56,57,61,63,64,68,69,71,72,73",0.6520076481835564,
51,0.6791744840525328,37,0.5,,0.5,,0.5,,0.5590994371482176,"37,22,45,4,63,41,50,33,14,38,25,2,8,3,67,24,62,51,35,0,52,29,40,66,5,11,15,56,34,31,13,71",0.6041275797373359,"37,22,45,4,63,41,50,33,14,38,25,2,8,3,67,24,62",0.7842401500938087,"0,2,3,4,6,8,9,10,14,15,19,21,22,24,25,27,29,32,35,36,37,38,41,45,47,50,51,52,53,54,56,58,63,64,67,68,69,71,72,74",0.7598499061913696,"0,2,3,4,6,8,10,14,21,22,24,25,27,29,32,35,36,37,38,41,45,47,50,51,52,53,56,63,64,67,68,69,71,72,73,74",0.6904315196998124,
